"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.759506642E0,-1.618872769E-2,-7.317546755E-3,1.713562012E-2
5.779504308E0,3.107133554E-3,2.556301653E-3,1.234531403E-2
5.799501974E0,3.422417911E-3,-9.306117892E-3,3.389358521E-2
5.819499507E0,-1.166297123E-3,1.724655926E-2,3.389263153E-2
5.839496973E0,6.150944624E-3,-1.136871055E-2,2.431583405E-2
5.859494372E0,1.101453323E-2,-3.960993141E-3,2.192020416E-2
5.879491771E0,1.335384045E-2,1.242216304E-2,3.389263153E-2
5.899489270E0,-1.292846166E-3,5.513243377E-4,2.192115784E-2
5.919486802E0,2.966933884E-3,1.734696329E-2,2.192115784E-2
5.939484334E0,-4.403670318E-3,7.221549749E-3,1.713466644E-2
5.959481800E0,-6.781545468E-3,-2.397280000E-2,1.473999023E-2
5.979479332E0,5.549891852E-3,1.068470627E-2,3.149700165E-2
5.999476798E0,-6.857700180E-3,1.361778006E-2,3.628253937E-2
6.019474264E0,2.153405733E-2,6.241839379E-3,4.107189178E-2
6.039471796E0,-1.249211095E-2,2.317707613E-2,3.388786316E-2
6.059469328E0,1.717715757E-3,1.054757833E-2,3.149700165E-2
6.079466860E0,-1.025376655E-2,-6.587058306E-3,3.149795532E-2
6.099464326E0,1.131371502E-2,4.885397851E-3,1.952838898E-2
6.119461858E0,-7.634415524E-4,7.511641830E-3,2.192115784E-2
6.139459324E0,-1.014955062E-2,-1.155211031E-2,3.149890900E-2
6.159456856E0,-1.282619964E-2,1.727640629E-4,3.149986267E-2
6.179454388E0,1.611150429E-2,-4.566445947E-3,2.670955658E-2
6.199451887E0,-5.308708176E-3,1.247584075E-2,1.713275909E-2
6.219449286E0,6.214325316E-3,1.896619797E-3,2.910804749E-2
6.239446685E0,-1.550244913E-2,-2.842750400E-3,2.671241760E-2
6.259444151E0,-8.304283023E-3,-1.926899701E-2,3.150081635E-2
6.279441550E0,8.355976082E-3,4.739411175E-3,3.628826141E-2
6.299439016E0,-1.516278554E-2,-1.260142401E-2,3.389739990E-2
6.319436548E0,1.877237670E-2,2.154480666E-3,3.629016876E-2
6.339434080E0,-1.006280538E-2,-2.832248807E-3,2.671241760E-2
6.359431546E0,-3.298877273E-3,-7.927924395E-3,3.629207611E-2
6.379429012E0,-3.169186413E-3,9.086649865E-3,3.389549255E-2
6.399426544E0,1.827151328E-2,-9.524635971E-4,3.150367737E-2
6.419424076E0,-1.762114279E-2,-3.179367632E-3,3.629207611E-2
6.439421608E0,-1.515453868E-2,-3.246061504E-3,4.108047485E-2
6.459419074E0,1.795202610E-3,6.449174136E-3,3.389739990E-2
6.479416606E0,-3.027455881E-3,9.008716792E-3,1.474189758E-2
6.499414072E0,-5.638912553E-4,8.997417986E-3,2.671337128E-2
6.519411538E0,-1.479884330E-2,-1.307354495E-2,3.868675232E-2
6.539409104E0,7.301635109E-3,3.762558103E-3,3.150463104E-2
6.559406804E0,7.927970961E-3,-3.840927035E-3,4.347705841E-2
6.579404736E0,-9.133647196E-3,-1.149303466E-2,1.714229584E-2
6.599402702E0,-1.698278124E-3,1.237587631E-2,3.869152069E-2
6.619400768E0,1.502986345E-2,2.908635885E-3,2.671813965E-2
6.639398834E0,-9.436985478E-3,5.574725568E-3,2.671718597E-2
