"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.300040370E-1,-2.718866244E-2,8.627209067E-2,-6.616592407E-3
3.400040370E-1,-8.645996451E-3,8.529841900E-2,-4.247665405E-3
3.500040370E-1,-4.813473672E-3,8.506841213E-2,7.703781128E-3
3.700035700E-1,-2.174240723E-2,5.499225482E-2,2.894401550E-3
3.800035700E-1,-6.195675582E-3,5.415920913E-2,1.725769043E-2
3.900035700E-1,4.335492849E-3,6.096554175E-2,-4.290580750E-3
4.000035700E-1,-4.643738270E-3,3.937068954E-2,2.893447876E-3
4.100035700E-1,1.023884863E-2,2.318794094E-2,2.895355225E-3
4.200040360E-1,9.568333626E-4,4.119848460E-2,-1.865005493E-2
4.300040360E-1,8.402183652E-3,3.785493970E-2,-1.887321472E-3
4.400040360E-1,-2.268914133E-2,1.793279685E-2,5.299568176E-3
4.500040360E-1,-7.993251085E-3,2.012890950E-2,1.009273529E-2
4.600040360E-1,-7.629044354E-3,1.791240275E-2,-4.266738892E-3
4.800035360E-1,-1.715593040E-3,9.228412062E-3,-6.647109985E-3
4.900035360E-1,1.315513253E-2,1.234059781E-2,-6.639480591E-3
5.000035360E-1,3.819569945E-3,1.796727628E-2,5.336761475E-3
5.100035360E-1,-9.049102664E-4,2.150213346E-2,2.946853638E-3
5.200035360E-1,-7.975466549E-3,5.748217925E-3,2.950668335E-3
5.300035360E-1,1.875832677E-3,1.177018881E-2,2.955436707E-3
5.400035360E-1,2.014242113E-3,1.087527722E-2,2.959251404E-3
5.600035350E-1,-5.126431584E-3,9.070262313E-3,-4.218101501E-3
5.700035350E-1,2.207957208E-3,2.742890082E-2,5.731582642E-4
5.800035350E-1,4.644080997E-3,-2.518225461E-3,7.761001587E-3
5.900035350E-1,-1.215477288E-2,-7.898828015E-3,7.761955261E-3
6.000035350E-1,1.937150955E-6,-1.071311533E-2,-2.575492859E-2
6.200030680E-1,-2.347856760E-3,8.365612477E-3,1.255416870E-2
6.400028680E-1,-2.026185393E-4,1.036996022E-2,-8.995056152E-3
6.500028680E-1,6.832771003E-3,9.927541018E-3,-8.994102478E-3
6.600028680E-1,1.710385084E-3,2.152662724E-3,-4.205703735E-3
6.700033680E-1,6.262898445E-3,8.749730885E-3,-1.811981201E-3
6.800033680E-1,-2.243179828E-2,1.597443968E-2,-4.205703735E-3
6.900033680E-1,-8.034624159E-3,8.322201669E-3,1.016044617E-2
7.000033680E-1,-1.025003940E-2,-1.871909946E-3,1.734828949E-2
7.100033680E-1,-5.059592426E-3,4.885822535E-3,-6.590843201E-3
7.300029010E-1,-6.930559874E-3,-2.432147413E-2,2.991676331E-3
7.400029010E-1,1.232679933E-2,1.943934709E-3,-1.795768738E-3
7.500029010E-1,5.180545151E-3,-1.477416977E-2,-1.795768738E-3
7.600029010E-1,9.851954877E-3,-7.598735392E-3,7.781028748E-3
7.700029010E-1,-1.877624542E-2,-4.874840379E-4,7.781982422E-3
7.800029010E-1,5.431443453E-3,7.145740092E-3,-1.137256622E-2
7.900029010E-1,-2.320090681E-2,4.738111049E-3,5.989074707E-4
8.000029010E-1,1.084609330E-2,2.398837358E-3,-6.580352783E-3
8.100029340E-1,-8.390143514E-3,-2.335965633E-3,6.017684937E-4
8.200029340E-1,-3.482833505E-3,-7.136177272E-3,6.036758423E-4
8.300029340E-1,3.795310855E-3,2.486731857E-3,7.786750793E-3
8.400029340E-1,-1.518153399E-2,7.267348468E-3,-6.577491760E-3
8.500029340E-1,-2.705246210E-3,-2.216976136E-3,3.003120422E-3
8.700024670E-1,-4.465490580E-3,2.790853381E-3,-1.783370972E-3
8.800024670E-1,-8.699633181E-3,-6.847620010E-3,6.160736084E-4
8.900024670E-1,-1.047158986E-2,-1.392971724E-2,-6.563186646E-3
9.000024670E-1,-1.726160944E-2,-4.050914198E-3,3.016471863E-3
9.100024670E-1,-1.667199284E-2,-3.756038845E-3,3.019332886E-3
9.200029330E-1,7.252655923E-3,1.058901474E-2,1.020145416E-2
9.300029330E-1,7.662400603E-3,7.641687989E-4,1.020622253E-2
9.400029330E-1,1.488443464E-2,7.669217885E-4,5.417823792E-3
9.500029330E-1,-9.286589921E-3,3.586411476E-4,-8.947372437E-3
9.600029330E-1,1.954782754E-2,-9.290132672E-3,-1.373481750E-2
9.800024330E-1,2.281956375E-3,2.142377198E-4,1.020336151E-2
9.900024330E-1,2.342008054E-3,1.986622810E-4,1.020431519E-2
1.000002433E0,2.378731966E-3,-2.153508365E-3,6.275177002E-4
1.010002433E0,1.195587218E-2,1.939503476E-2,-1.767158508E-3
1.020002433E0,-9.934462607E-3,-2.333674580E-3,-6.558418274E-3
1.040002099E0,-2.734564245E-3,4.889801145E-3,3.020286560E-3
1.050002099E0,6.352029741E-3,9.960383177E-3,-1.853370667E-2
1.060002565E0,-1.049023122E-2,2.830646932E-3,-4.168510437E-3
1.070002565E0,-5.717247725E-3,5.165044218E-3,6.198883057E-4
1.080002565E0,1.521758735E-3,4.198737442E-4,7.802963257E-3
1.090002565E0,6.479941308E-3,1.250093803E-2,-4.166603088E-3
1.100002565E0,-2.939105034E-3,1.728072762E-2,-4.166603088E-3
1.120002531E0,1.882292330E-3,4.820499569E-3,-6.559371948E-3
1.130002531E0,-5.261071026E-3,-1.492043957E-2,3.021240234E-3
1.140002531E0,4.368357360E-3,4.335805774E-3,-6.556510925E-3
1.150002531E0,-5.254261196E-3,-5.735691637E-3,1.259994507E-2
1.160002531E0,-1.238222420E-2,-2.003856748E-2,-8.948326111E-3
1.170003031E0,-1.684603095E-2,-7.632572204E-3,-8.947372437E-3
1.180003031E0,-1.156974584E-2,1.426265016E-2,-6.551742554E-3
1.190003497E0,1.060757786E-2,-1.000836492E-4,-1.758575439E-3
1.200003497E0,-3.253206611E-3,-4.796076566E-3,3.034591675E-3
1.210003497E0,-7.924363017E-3,7.183253765E-3,-6.542205811E-3
1.230003030E0,-3.050878644E-3,-2.486243844E-3,3.036499023E-3
1.240003030E0,6.917469203E-3,-9.348183870E-3,3.037452698E-3
1.250003496E0,1.655466855E-2,-2.180859447E-3,-6.539344788E-3
1.260003496E0,1.145684719E-2,-6.459288299E-3,-8.936882019E-3
1.270003496E0,-7.997289300E-3,-1.297317445E-3,-6.546974182E-3
1.280003496E0,6.485924125E-3,5.893643945E-3,-1.757621765E-3
1.290003496E0,1.268133521E-3,-3.436900675E-3,-1.133918762E-2
1.300003496E0,1.773326844E-2,-7.474496961E-4,3.024101257E-3
1.310003996E0,5.340568721E-3,-7.801171392E-3,-1.768112183E-3
1.320003996E0,5.322284997E-3,-7.821943611E-3,-1.769065857E-3
1.330004329E0,5.437158048E-3,-5.380533636E-3,3.021240234E-3
1.340004329E0,1.985381544E-2,6.712462753E-3,-1.134490967E-2
1.350004329E0,9.726196527E-3,-5.256358534E-3,6.227493286E-4
1.370003862E0,9.284004569E-3,9.256813675E-3,-1.775741577E-3
1.380003862E0,1.633092761E-3,-2.765066922E-3,-6.567001343E-3
1.390003862E0,5.929909647E-3,-5.152557045E-3,1.497650146E-2
1.400003862E0,1.181848347E-3,1.159048826E-2,-1.781463623E-3
1.410003862E0,-2.032209933E-2,-2.850554883E-3,1.976776123E-2
1.420004328E0,-1.780901849E-2,-7.650673389E-3,-1.780509949E-3
1.430004328E0,-5.747608840E-3,2.050455660E-3,-1.135730743E-2
1.440004328E0,-1.053477079E-2,6.819747388E-3,6.141662598E-4
1.450004328E0,-1.288203895E-2,4.605665803E-3,3.007888794E-3
1.460004328E0,-1.278677583E-2,7.045697421E-3,-1.780509949E-3
1.480003828E0,9.360797703E-3,9.303554893E-3,5.407333374E-3
1.500003361E0,1.167806238E-2,6.884403527E-3,-1.614093781E-2
1.510003361E0,-5.227729678E-3,-7.599182427E-4,6.189346313E-4
1.520003361E0,6.798461080E-3,1.697063446E-3,-8.957862854E-3
1.530003361E0,-2.742089331E-3,-7.838208228E-3,-8.956909180E-3
1.540003361E0,-9.860880673E-3,-7.295943797E-4,5.408287048E-3
1.560003360E0,-9.490408003E-3,1.709070057E-3,5.411148071E-3
1.570003360E0,4.872575402E-3,8.930962533E-3,3.017425537E-3
1.580003360E0,1.209469140E-2,1.751039177E-3,6.227493286E-4
1.590003360E0,-2.214834094E-3,8.976999670E-3,1.020050049E-2
1.600003360E0,-6.966777146E-3,1.620172337E-2,-1.770973206E-3
1.620002860E0,2.581864595E-3,-3.406122327E-3,6.246566772E-4
1.630002860E0,-4.620447755E-3,-1.059011556E-2,-4.163742065E-3
1.640002860E0,1.457805932E-2,1.088256761E-2,6.246566772E-4
1.650002860E0,-5.063943565E-3,9.583607316E-4,-1.771926880E-3
1.660002860E0,2.095423639E-3,-1.378446817E-3,-1.613712311E-2
1.670002926E0,1.165434718E-2,3.389362246E-3,7.805824280E-3
1.680002926E0,1.710705459E-3,-1.502294093E-3,-8.956909180E-3
1.690002926E0,1.692488790E-3,-8.705928922E-3,-1.774787903E-3
1.700002926E0,-1.255435497E-2,1.761952788E-2,-4.167556763E-3
1.710002926E0,-1.251922548E-2,8.103612810E-3,7.803916931E-3
1.730002459E0,-5.073972046E-3,7.708523422E-3,-1.770019531E-3
1.740002459E0,-5.015306175E-3,-1.144181378E-2,-1.770019531E-3
1.750002459E0,1.651887596E-2,-1.944232732E-3,-6.558418274E-3
1.760002459E0,-2.481341362E-3,-9.077366441E-3,-1.613426208E-2
1.770002459E0,-9.609319270E-3,1.732243598E-2,-4.161834717E-3
1.780002459E0,2.398498356E-3,1.257550716E-2,-6.556510925E-3
1.790002459E0,-2.239838243E-3,-7.059991360E-3,-1.766204834E-3
1.800002459E0,1.224061847E-2,-2.224255353E-3,6.294250488E-4
1.810002925E0,-1.411204785E-2,-4.678733647E-3,5.417823792E-3
1.820002925E0,5.633071065E-3,1.206165180E-2,6.341934204E-4
1.830002925E0,-1.114895195E-2,4.916798323E-3,1.260566711E-2
1.840002925E0,8.288569748E-3,1.168645173E-2,3.032684326E-3
1.850002925E0,-8.544348180E-3,-2.762641758E-3,7.820129395E-3
1.870002458E0,1.083035022E-2,-7.615055889E-3,-1.755714417E-3
1.880002458E0,3.746718168E-3,-7.627997547E-3,3.034591675E-3
1.890002458E0,-2.007725835E-2,6.726015359E-3,-1.133060455E-2
1.900002458E0,1.821308583E-2,-5.265887827E-3,-6.542205811E-3
1.910002458E0,6.237745285E-3,1.975756139E-3,-6.542205811E-3
1.920002924E0,2.542854473E-2,-7.559437305E-3,-1.754760742E-3
1.930002924E0,5.768112838E-3,-7.337737828E-3,-8.940696716E-3
1.940002924E0,-1.905173063E-3,1.449266821E-2,-1.763343811E-3
1.950002924E0,2.202202007E-2,-2.327136695E-3,5.419731140E-3
1.960002924E0,-5.226954818E-3,7.365852594E-3,-1.770019531E-3
1.970003357E0,1.637252420E-2,7.487475872E-3,-8.952140808E-3
1.980003357E0,-5.538426340E-3,2.537306398E-3,-1.374244690E-2
1.990003357E0,8.816920221E-3,7.187701762E-3,-4.165649414E-3
2.000003357E0,4.084542394E-3,-7.134556770E-3,-1.771926880E-3
2.010003690E0,-1.065037400E-2,4.772629589E-3,-1.773834229E-3
2.020003690E0,6.161600351E-3,-1.188582741E-2,-1.853466034E-2
2.030003690E0,-8.620202541E-3,-1.901784167E-2,5.405426025E-3
2.040003690E0,8.121557534E-3,4.904333502E-3,-8.959770203E-3
2.050003690E0,3.368407488E-3,7.360279560E-3,1.258850098E-2
2.060004156E0,-8.664369583E-3,-1.654740050E-2,-1.135444641E-2
2.070004156E0,-6.293565035E-3,2.699904144E-4,-6.567001343E-3
2.080004156E0,3.279805183E-3,-2.065233886E-3,5.404472351E-3
2.090004156E0,-1.349452138E-2,-1.172206365E-2,-4.171371460E-3
2.100004156E0,-3.639683127E-3,7.987320423E-4,1.019287109E-2
2.120003689E0,1.119828969E-2,1.381177455E-3,6.170272827E-4
2.130003689E0,4.114583135E-3,-5.814559758E-3,1.019573212E-2
2.140003689E0,-5.462430418E-3,1.094550267E-2,-8.957862854E-3
2.150003689E0,8.454382420E-3,6.402138621E-3,-1.780509949E-3
2.160003689E0,1.310728490E-3,-5.566544831E-3,1.019096375E-2
2.170004155E0,1.233838499E-3,-5.591221154E-3,-4.174232483E-3
2.180004155E0,-5.835339427E-3,1.658454537E-3,-8.962631226E-3
2.190004155E0,1.329302788E-3,-5.545113236E-3,-1.780509949E-3
2.200004155E0,8.512169123E-3,6.426330656E-3,6.141662598E-4
2.210004155E0,-1.066025347E-2,-1.035440899E-2,-8.962631226E-3
2.230003688E0,-5.728274584E-3,-8.049000055E-3,-1.135540009E-2
2.240003688E0,1.661874354E-3,-5.227968097E-3,3.010749817E-3
2.250003688E0,-1.984607428E-2,-5.244776607E-3,7.799148560E-3
2.260003688E0,-7.815957069E-3,1.151915267E-2,-1.135540009E-2
2.280003188E0,9.512834251E-3,1.960773021E-3,-2.332305908E-2
2.290003188E0,-4.876278341E-3,2.018235624E-3,6.198883057E-4
2.300003188E0,7.559537888E-3,6.621558219E-3,3.019332886E-3
2.310003321E0,1.253103465E-2,3.846667707E-3,-1.768112183E-3
2.320003321E0,-1.854225993E-3,-1.052036323E-2,1.020336151E-2
2.330003321E0,1.023210585E-2,-5.684521049E-3,3.022193909E-3
2.340003321E0,1.229237020E-2,6.579291075E-3,5.413055420E-3
2.350003321E0,5.087420344E-3,-2.959840000E-3,-4.163742065E-3
2.370002854E0,9.560205042E-3,2.578952909E-2,-4.166603088E-3
2.380002854E0,-2.425305545E-3,-5.415283144E-3,1.259326935E-2
2.390003354E0,-4.720382392E-3,6.543152034E-3,1.019954681E-2
2.400003354E0,6.960354745E-3,8.584029973E-3,3.016471863E-3
2.410003354E0,6.629183888E-3,8.247438818E-3,3.014564514E-3
2.420003820E0,1.836776733E-3,1.309501380E-2,-1.774787903E-3
2.430003820E0,1.372598112E-2,-8.399929851E-3,5.408287048E-3
2.440003820E0,4.252173007E-3,1.307716966E-2,5.408287048E-3
2.450003820E0,1.114425063E-2,-6.430637091E-3,-1.775741577E-3
2.460003820E0,-7.906697690E-3,6.807558239E-4,3.014564514E-3
2.480003353E0,-1.297298074E-2,5.215030164E-3,6.198883057E-4
2.490003353E0,-1.053810120E-2,-9.167291224E-3,7.802963257E-3
2.500003353E0,1.817490160E-2,9.965959936E-3,-1.135158539E-2
2.510003353E0,-1.530182362E-2,9.909946471E-3,3.014564514E-3
2.520003353E0,-5.609892309E-3,-6.802894175E-3,-4.167556763E-3
2.530003353E0,8.792221546E-3,9.998720139E-3,6.208419800E-4
2.540003353E0,1.605495811E-3,-9.096700698E-3,-1.774787903E-3
2.550003353E0,-6.895735860E-4,4.674606025E-4,-1.772880554E-3
2.560003819E0,-1.499512047E-2,5.240518600E-3,-6.561279297E-3
2.570003819E0,1.138489693E-2,5.184296519E-3,6.227493286E-4
2.580003819E0,9.031109512E-3,5.167420954E-3,1.498794556E-2
2.590003819E0,1.904278994E-3,5.210358649E-3,-1.770973206E-3
2.600003819E0,-7.825225592E-3,-2.336382866E-3,2.217197418E-2
2.620003352E0,-7.617637515E-3,-4.000253975E-4,-6.556510925E-3
2.630003352E0,-1.000788808E-2,-1.482424513E-2,5.414962769E-3
2.640003352E0,-2.784699202E-3,-4.756711423E-4,6.265640259E-4
2.650003352E0,-5.138352513E-3,-5.280893296E-3,-4.160881042E-3
2.660003352E0,-5.087569356E-3,-1.234243624E-2,-1.767158508E-3
2.670003418E0,9.318575263E-3,-3.879368305E-4,1.020431519E-2
2.680003418E0,6.865508854E-3,-3.920122981E-4,1.020431519E-2
2.700002918E0,2.109527588E-3,2.397798002E-3,3.021240234E-3
2.710002918E0,1.172706485E-2,-7.196139544E-3,6.265640259E-4
2.730002451E0,-2.543248236E-3,3.259256482E-5,-8.949279785E-3
2.740002451E0,1.180418581E-2,-2.382494509E-3,-1.852798462E-2
2.750002917E0,9.073257446E-3,-2.051118761E-3,-6.559371948E-3
2.760002917E0,6.659448147E-3,-1.402373984E-2,7.805824280E-3
2.770002917E0,-1.490329951E-2,-6.920434535E-3,3.018379211E-3
2.780003417E0,-4.268437624E-4,7.550865412E-3,-1.770973206E-3
2.790003417E0,2.022355795E-3,-6.751861423E-3,-6.559371948E-3
2.800003417E0,6.792701781E-3,1.717007905E-2,7.806777954E-3
2.810003483E0,4.572041333E-3,1.243286952E-2,-1.770019531E-3
2.820003483E0,-4.653632641E-4,-2.322699875E-3,-6.558418274E-3
2.830003483E0,1.973465085E-3,-9.580899030E-3,6.246566772E-4
2.840003483E0,-2.712026238E-3,2.147289366E-2,3.021240234E-3
2.850003483E0,-5.125828087E-3,-7.682293653E-5,-1.769065857E-3
2.870003016E0,4.766002297E-3,2.024497837E-3,-1.373577118E-2
2.880003016E0,-4.829309881E-3,1.876360551E-2,-4.158973694E-3
2.900002516E0,-7.858872414E-5,-2.807058394E-3,1.260089874E-2
2.910002516E0,-7.209353149E-3,-3.111362457E-4,1.020622253E-2
2.920002982E0,9.609438479E-3,2.087354660E-3,5.417823792E-3
2.930002982E0,-1.196102053E-2,-7.451575249E-3,3.024101257E-3
2.940002982E0,-4.785917699E-3,-9.728156030E-3,-6.554603577E-3
2.950002982E0,7.225878537E-3,-1.678876579E-4,-1.134204865E-2
2.960002982E0,-9.600445628E-3,2.409927547E-4,1.978111267E-2
2.980002915E0,-9.058862925E-3,9.658012539E-3,-1.762390137E-3
2.990002915E0,1.246618479E-2,2.532720566E-3,7.814407349E-3
3.000002915E0,-1.843348145E-3,-4.606954753E-3,-1.763343811E-3
3.010002915E0,1.262143254E-2,-4.619847983E-3,-8.944511414E-3
3.020002915E0,1.992306113E-2,-1.181421243E-2,3.027915955E-3
3.030002915E0,9.972743690E-3,-6.736144423E-3,-2.331352234E-2
3.040002915E0,7.618837059E-3,1.000670344E-2,5.417823792E-3
3.060002914E0,-4.951365292E-3,5.662664771E-4,-6.558418274E-3
3.070002914E0,4.724986851E-3,-9.023517370E-3,6.256103516E-4
3.090002414E0,6.208553910E-3,3.339014947E-3,1.737785339E-2
3.100002414E0,8.278265595E-4,-1.410409808E-3,-4.174232483E-3
3.120002347E0,1.041889191E-3,-3.770455718E-3,-1.614570618E-2
3.130002347E0,1.550661772E-2,-3.783591092E-3,-1.853847504E-2
3.140002347E0,5.390569568E-3,-3.662653267E-3,3.005981445E-3
3.150002347E0,7.325753570E-3,-1.161288470E-3,6.074905396E-4
3.160002347E0,1.618657261E-2,8.544683456E-3,7.784843445E-3
3.170002813E0,-3.805235028E-3,1.321788132E-2,2.991676331E-3
3.180002813E0,1.027792692E-3,-1.558893174E-2,2.991676331E-3
3.190003313E0,1.068279147E-3,-1.560581103E-2,2.992630005E-3
3.200003313E0,-1.084303111E-2,1.310992613E-2,-4.190444946E-3
3.210003313E0,1.104757190E-3,5.984365940E-3,-1.137351990E-2
3.230002846E0,-1.430213451E-3,1.082281768E-2,5.385398865E-3
3.240002846E0,-1.581797749E-2,-5.899149925E-3,1.256752014E-2
3.250002846E0,-1.301139593E-2,-3.496780992E-3,5.989074707E-4
3.260002846E0,-3.452584147E-3,1.270998269E-3,-6.584167480E-3
3.270002846E0,-5.786761642E-3,3.649774939E-3,2.993583679E-3
3.280002846E0,-5.276724696E-3,3.664251417E-3,2.997398376E-3
3.290002846E0,2.117906138E-2,-1.789583638E-2,5.392074585E-3
3.300002846E0,-1.721135527E-2,6.100691855E-3,-4.184722900E-3
3.310003312E0,6.846107543E-3,-1.300661638E-2,-1.791000366E-3
3.320003312E0,2.097800374E-3,-3.446787596E-3,1.257610321E-2
3.340510914E0,-2.728566527E-3,8.502386510E-3,5.392074585E-3
3.350510914E0,-1.942831278E-2,3.698479384E-3,2.999305725E-3
3.370510447E0,-9.287387133E-3,3.500662744E-3,-4.179954529E-3
3.380510447E0,7.509090006E-3,1.790814474E-2,1.018619537E-2
3.390510447E0,-1.732766628E-3,3.230515867E-3,6.122589111E-4
3.400510447E0,-1.098079234E-2,-1.164370961E-2,3.011703491E-3
3.410510447E0,-9.768903255E-4,-2.273697406E-3,5.409240723E-3
3.420510913E0,1.583920419E-2,7.346797734E-3,-8.955001831E-3
3.430510913E0,-1.279826462E-2,2.291202545E-4,-4.166603088E-3
3.440510913E0,-7.667988539E-4,2.136267722E-4,-8.955001831E-3
3.450510913E0,1.604124904E-3,2.712942660E-4,-4.166603088E-3
3.460510913E0,-6.909444928E-4,2.652645111E-3,-8.955001831E-3
3.480510446E0,-1.746888459E-2,2.379007638E-4,3.016471863E-3
3.490510446E0,-5.178980529E-3,4.674538970E-3,3.021240234E-3
3.500510446E0,1.389817894E-2,7.043845952E-3,-6.557464600E-3
3.510510446E0,6.715342402E-3,-7.321979851E-3,6.256103516E-4
3.520510446E0,-5.094125867E-3,6.976224482E-3,3.021240234E-3
3.530510446E0,-1.457592100E-2,-2.555020154E-3,-1.134395599E-2
3.540510446E0,-9.609781206E-3,2.138027176E-2,-6.554603577E-3
3.550510446E0,-9.197160602E-3,-7.497891784E-4,-6.548881531E-3
3.560510912E0,3.224588931E-3,1.095737517E-2,-1.756668091E-3
3.570510912E0,1.284612715E-2,-8.272398263E-3,5.426406860E-3
3.580510912E0,1.051191986E-2,-8.287947625E-3,6.399154663E-4
3.590510912E0,1.721480489E-2,3.513697535E-3,1.260852814E-2
3.600510912E0,4.326030612E-4,-1.320854016E-2,1.739597321E-2
3.620510445E0,2.196701989E-2,-1.316342503E-3,1.021289825E-2
3.630510845E0,9.976178408E-3,-8.500162512E-3,5.424499512E-3
3.640510845E0,2.168469131E-3,-8.266694844E-3,5.419731140E-3
3.650510845E0,-1.852735877E-4,1.087070256E-2,1.020812988E-2
3.660510845E0,2.249501646E-3,1.276735216E-3,1.020812988E-2
3.670511311E0,-3.013923764E-3,-5.859319121E-3,-1.767158508E-3
3.680511311E0,-5.427807570E-3,-5.860704929E-3,-1.767158508E-3
3.690511311E0,-5.375519395E-3,8.607007563E-3,1.259899139E-2
3.700511311E0,1.147834957E-2,-9.047351778E-4,-1.767158508E-3
3.710511311E0,-1.485727727E-2,3.864381462E-3,-8.948326111E-3
3.730510844E0,-5.384519696E-3,3.955785185E-3,5.415916443E-3
3.740510844E0,1.911856234E-3,6.416797638E-3,-1.767158508E-3
3.750510844E0,-1.456743479E-2,-3.534708172E-3,7.814407349E-3
3.760510844E0,1.653590053E-2,1.291774213E-3,-1.612854004E-2
3.770510844E0,-2.239421010E-4,1.565756276E-2,-1.763343811E-3
3.780510844E0,4.605107009E-3,1.324641705E-2,5.419731140E-3
3.790510844E0,1.410443336E-2,-1.129101962E-2,-1.762390137E-3
3.800510844E0,1.182498783E-2,5.516007543E-3,3.027915955E-3
3.810511310E0,9.426847100E-3,1.275767386E-2,-1.133823395E-2
3.820511310E0,1.148879528E-2,4.693530500E-4,-4.156112671E-3
3.830511310E0,3.663100302E-3,9.225308895E-5,6.284713745E-4
3.840511310E0,3.281012177E-3,-7.091462612E-5,6.265640259E-4
3.850511310E0,-6.473295391E-3,-3.579743207E-4,-6.556510925E-3
3.870510843E0,-1.804538071E-3,4.167102277E-3,6.265640259E-4
3.880510843E0,-1.822710037E-3,-7.825020701E-3,-4.161834717E-3
3.890510843E0,-4.220753908E-3,-1.973741874E-2,-8.950233459E-3
3.900510843E0,-4.113718867E-3,-7.135085762E-4,5.415916443E-3
3.910510843E0,8.976608515E-4,-2.268590033E-4,-1.134395599E-2
3.920511309E0,-3.834769130E-3,-4.972252995E-3,-4.160881042E-3
3.930511309E0,-3.799475729E-3,-2.885334194E-2,7.810592651E-3
3.940511309E0,6.019957364E-3,-2.028308809E-3,-6.555557251E-3
3.950511309E0,-1.543098688E-2,9.623169899E-4,-4.162788391E-3
3.960511309E0,8.492104709E-3,-1.101050898E-2,-8.951187134E-3
3.980510842E0,-3.233127296E-3,1.605074108E-2,5.413055420E-3
3.990510842E0,-5.588270724E-3,-1.986093074E-2,3.019332886E-3
4.000510842E0,6.511881948E-3,-7.173161954E-3,1.020050049E-2
4.010510842E0,6.532736123E-3,-7.191304117E-3,1.020050049E-2
4.020510842E0,-8.002810180E-3,5.260076374E-3,1.259136200E-2
4.030510842E0,4.059985280E-3,5.364775658E-3,-4.167556763E-3
4.040510842E0,-5.476653576E-3,1.253066584E-2,-6.561279297E-3
4.050510842E0,1.609274000E-2,-4.247441888E-3,6.217956543E-4
4.060511308E0,1.705013216E-3,1.255051047E-2,-6.561279297E-3
4.070511308E0,-6.721690297E-4,-4.168685526E-3,-4.166603088E-3
4.080511308E0,1.762561500E-3,1.257430390E-2,1.019859314E-2
4.090511308E0,1.556739211E-3,-4.631869495E-3,-6.561279297E-3
4.100511308E0,-3.210872412E-3,1.689859852E-2,-1.374340057E-2
4.120510841E0,-6.689131260E-4,-9.880784899E-3,1.020145416E-2
4.130510841E0,6.597392261E-3,-5.165204406E-3,1.020240784E-2
4.140510841E0,-5.488917232E-4,-5.123369396E-3,1.020240784E-2
4.150510841E0,-5.261801183E-3,-2.904087305E-4,6.256103516E-4
4.160510841E0,9.140335023E-3,-7.431641221E-3,-1.768112183E-3
4.170511307E0,6.708241999E-3,6.911803037E-3,-1.769065857E-3
4.180511307E0,6.748616695E-3,-5.076643080E-3,1.259803772E-2
