"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.229002042E0,-3.750546277E-1,-5.102560520E-1,-1.272439957E0
4.239002042E0,-7.687470913E-1,-5.682899356E-1,-1.225198746E0
4.249002042E0,-8.846715689E-1,-3.913700879E-1,-1.127725601E0
4.259002042E0,-9.666698575E-1,4.861056805E-2,-1.027798653E0
4.269002042E0,-8.669403791E-1,3.233582973E-1,-9.326868057E-1
4.279002042E0,-6.570148468E-1,4.836319685E-1,-6.029529572E-1
4.289002042E0,-3.457239270E-1,4.936257005E-1,-5.629320145E-1
4.299002042E0,-3.619077802E-2,4.226123691E-1,-5.372657776E-1
4.309002042E0,-2.669000626E-2,3.047253489E-1,-6.024055481E-1
4.319002042E0,-5.007252097E-2,1.102280617E-2,-6.457901001E-1
4.329002042E0,-7.838585973E-2,-1.120078564E-2,-6.839179993E-1
4.339002042E0,1.073993742E-1,2.290806770E-1,-7.914161682E-1
4.359755534E0,2.708675563E-1,2.892168164E-1,-4.876422882E-1
4.369755534E0,1.462538838E-1,3.876250982E-2,-3.663311005E-1
4.379755534E0,-2.305943966E-1,-3.546446860E-1,-2.669448853E-1
4.389755534E0,-4.395495057E-1,-4.349814057E-1,-1.892719269E-1
4.399755534E0,-7.216010094E-1,-3.406847119E-1,1.302242279E-2
4.409755534E0,-9.050933123E-1,-1.158879399E-1,1.724805832E-1
4.419756034E0,-8.912482262E-1,2.668331861E-1,5.379695892E-1
4.429756034E0,-6.208391190E-1,4.274803102E-1,6.809110641E-1
4.439756034E0,-2.766811848E-2,4.946099818E-1,9.819030762E-1
4.449756034E0,2.356767654E-1,4.998775125E-1,9.619588852E-1
4.459756034E0,5.940510631E-1,5.652874708E-1,7.073678970E-1
4.479755567E0,4.490483701E-1,4.721240699E-1,6.441116333E-1
4.489755567E0,3.580522537E-1,2.690352201E-1,7.805223465E-1
4.499755567E0,1.746616364E-1,1.037747860E-1,4.598350525E-1
4.509755567E0,1.301031113E-1,2.126003504E-1,7.694721222E-2
4.519755567E0,3.214453757E-1,1.778141856E-1,-2.078027725E-1
4.529755567E0,3.420607150E-1,-5.256119370E-2,-2.194728851E-1
4.539755567E0,1.741120517E-1,-2.589316368E-1,-1.999635696E-1
4.549755567E0,1.231688261E-2,-2.672127783E-1,-2.570114136E-1
4.559755567E0,-3.431344330E-1,-1.677405238E-1,-2.398366928E-1
4.569755567E0,-5.162796974E-1,-1.617948860E-1,-1.006441116E-1
4.579755567E0,-7.223522663E-1,-1.957309991E-1,-9.813499451E-2
4.589755567E0,-6.187494993E-1,-2.166007608E-1,-1.629610062E-1
4.599755567E0,-3.083832264E-1,-1.029647291E-1,-2.807254791E-1
4.609755567E0,-1.716296077E-1,-1.390534639E-2,-2.740707397E-1
4.619755567E0,-2.572154999E-2,2.593731880E-2,-1.572322845E-1
4.629755567E0,2.777600288E-2,6.306925416E-2,-6.424903870E-2
4.639755567E0,6.700548530E-2,7.723024487E-2,8.382987976E-2
4.649755667E0,1.538852304E-1,1.255972981E-1,1.840486526E-1
4.659755667E0,1.010068953E-1,3.448310792E-1,4.255409241E-1
4.669756133E0,4.989129305E-2,3.883385956E-1,4.875154495E-1
4.679756133E0,-1.668971777E-2,3.380751014E-1,6.189947128E-1
4.689756133E0,-1.061054915E-1,2.695099711E-1,6.907968521E-1
4.699756133E0,-1.824971437E-1,1.671502292E-1,7.196397781E-1
4.709756133E0,-1.670305729E-1,9.945550561E-2,6.265316010E-1
4.729755633E0,6.593734026E-3,9.331697226E-2,1.938171387E-1
4.739755633E0,1.328300238E-1,-7.406274974E-2,4.321765900E-2
4.749755633E0,1.250458062E-1,-2.013844848E-1,-4.462242126E-3
4.759755633E0,-8.081270754E-2,-3.213463128E-1,1.728630066E-2
4.769755633E0,-2.548826337E-1,-3.861577511E-1,-6.865787506E-2
4.779755633E0,-2.887398303E-1,-3.896395266E-1,-6.602764130E-2
4.789755633E0,-1.765921116E-1,-3.248873055E-1,-9.227085114E-2
4.799755633E0,-5.511422455E-2,-1.746082753E-1,-1.065969467E-1
4.809755633E0,-8.283853531E-3,-3.253328800E-2,-5.168342590E-2
4.819755633E0,8.383661509E-2,1.338174045E-1,4.871654510E-2
4.829755633E0,1.107417047E-1,1.172667146E-1,1.060705185E-1
4.839755633E0,3.929182887E-2,1.250830889E-1,3.047618866E-1
4.849755633E0,5.479016900E-2,1.445450783E-1,2.713527679E-1
4.859755633E0,2.411232293E-1,2.434215844E-1,1.302480698E-1
4.869755633E0,2.953919470E-1,2.451488376E-1,4.420757294E-2
4.879755633E0,2.465439141E-1,1.808220744E-1,-3.464698792E-3
4.889755633E0,2.234348059E-1,1.368671954E-1,-4.382133484E-2
4.899755633E0,1.853387356E-1,7.589569688E-2,-8.174896240E-2
4.909755633E0,1.023874879E-1,-8.643269539E-3,-9.090137482E-2
4.919756099E0,-6.167693436E-2,-1.025010943E-1,-1.910476685E-1
4.929756099E0,-1.594913006E-1,-1.896564513E-1,-1.261091232E-1
4.939756099E0,-2.341502905E-1,-3.230187297E-1,-1.474065781E-1
4.949756099E0,-2.479645461E-1,-3.087077737E-1,-1.257009506E-1
4.959756099E0,-1.846685410E-1,-4.372715950E-2,-1.735124588E-1
4.979755632E0,-7.413524389E-2,2.974343002E-1,-3.078241348E-1
4.999688964E0,1.460349262E-1,1.930398643E-1,-1.743249893E-1
5.019622296E0,2.321611941E-1,2.516883612E-2,-1.074409485E-1
5.039556095E0,2.333815992E-1,-1.693345606E-1,-3.062725067E-2
5.059489427E0,-1.095601767E-1,-7.722464204E-2,-1.910219193E-1
5.079422759E0,-2.218778282E-1,2.364178896E-1,-3.301181793E-1
5.099356091E0,9.195020795E-2,5.136336684E-1,-4.214048386E-1
5.119289423E0,1.000952572E-1,3.918543756E-1,-6.725502014E-1
5.139223222E0,2.081359923E-2,-1.718594730E-1,-4.846849442E-1
5.159156554E0,-2.589620650E-2,-3.460553288E-1,-6.580314636E-1
5.179089886E0,2.164366841E-2,-5.233884454E-1,-7.792310715E-1
5.199023218E0,3.034784198E-1,-1.811309159E-1,-8.222980499E-1
5.218956084E0,4.327511787E-1,-5.142620206E-2,-2.826852798E-1
5.238889416E0,3.366154134E-1,-7.201057673E-2,6.055269241E-1
5.258822748E0,2.688537240E-1,5.968689919E-2,9.744148254E-1
5.278756547E0,3.388247490E-1,2.365565896E-1,1.004146576E0
5.288756547E0,3.369448185E-1,1.268652380E-1,1.022905350E0
5.298756547E0,1.981830597E-1,-2.610957623E-2,9.890670776E-1
5.308756547E0,2.351678908E-2,-7.631322742E-2,8.955678940E-1
5.318756547E0,-3.152472377E-1,-6.599393487E-2,6.584577560E-1
5.338756080E0,-4.012517333E-1,-7.955914736E-2,5.652036667E-1
5.348756080E0,-2.604356408E-1,-1.070648432E-1,5.389680862E-1
5.358756080E0,5.105355382E-2,-5.170127749E-2,4.409303665E-1
5.368756080E0,1.958318502E-1,3.331026435E-2,2.974472046E-1
5.378756080E0,3.103464246E-1,5.041208863E-2,1.061067581E-1
5.388756546E0,3.093750179E-1,3.406912088E-2,7.998180389E-2
5.398756546E0,1.744638383E-1,3.612107038E-2,1.280469894E-1
5.408756546E0,1.083934903E-1,2.042475343E-2,1.113843918E-1
5.418756546E0,-1.170491725E-1,-1.183919907E-1,1.736955643E-1
5.428756546E0,-2.209346890E-1,-1.466823369E-1,1.880874634E-1
5.448756079E0,-2.843235731E-1,-1.290361583E-1,2.337703705E-1
5.458756079E0,-2.002985477E-1,-6.945532560E-2,2.028055191E-1
5.468756079E0,-8.637898415E-2,-7.704430819E-2,1.789808273E-1
5.478756079E0,1.748045981E-1,-1.447250098E-1,1.958084106E-1
5.488756079E0,2.867353261E-1,-1.247790903E-1,1.168270111E-1
5.498756079E0,3.269388080E-1,5.952143669E-2,1.388454437E-2
5.508756079E0,2.709182501E-1,1.307785511E-1,-1.480579376E-2
5.518756079E0,2.038471550E-1,1.544911563E-1,-1.105194092E-1
5.528756545E0,1.484457850E-1,1.956509352E-1,-1.295862198E-1
5.538756545E0,-3.855660558E-3,1.408389807E-1,-1.965026855E-1
5.548756545E0,-1.443143338E-1,-1.214775443E-2,-2.417211533E-1
5.558756545E0,-2.806985676E-1,-1.637960374E-1,-2.940587997E-1
5.568756545E0,-2.765960097E-1,-1.470701396E-1,-3.534860611E-1
5.588756078E0,-1.856903136E-1,7.879617810E-2,-4.176158905E-1
5.598756078E0,-1.538129449E-1,5.780759454E-2,-2.619981766E-1
5.608756078E0,-1.542669982E-1,8.116990328E-3,-1.759338379E-1
5.618756078E0,-2.277715355E-1,2.595886588E-2,-4.442596436E-2
5.628756078E0,-1.834385246E-1,4.947611690E-2,-2.779769897E-2
5.638756544E0,-2.330854535E-2,-1.610651612E-2,-2.784347534E-2
5.648756544E0,6.605580449E-2,-1.244157851E-1,-3.875732422E-3
5.658756544E0,7.027843595E-2,-1.690763235E-1,-1.594667435E-1
5.668756544E0,-1.404702663E-3,-1.922969520E-1,-2.073879242E-1
5.678756544E0,-6.856374443E-2,-1.067700982E-1,-2.433605194E-1
5.698756077E0,2.110321522E-1,-3.115028143E-2,-1.097917557E-1
5.708756077E0,3.102782369E-1,-8.375623822E-2,-2.628707886E-2
5.718756077E0,3.596958816E-1,-3.364145756E-2,-1.455211639E-2
5.728756077E0,3.235556483E-1,8.219990134E-2,5.234432220E-2
5.738756077E0,2.808899581E-1,2.255413830E-1,9.059906006E-2
5.748756077E0,2.612531781E-1,2.434265018E-1,1.193361282E-1
5.758756077E0,1.864257157E-1,2.121457458E-2,1.816234589E-1
5.768756077E0,1.206233799E-1,-7.569193840E-2,1.673650742E-1
5.778756543E0,6.195399165E-2,-3.416293859E-2,2.391910553E-2
5.788756543E0,-4.211200774E-2,3.056183457E-2,-1.146268845E-1
5.798756543E0,-1.627323627E-1,1.116803288E-2,-1.717567444E-1
5.808756543E0,-2.016514987E-1,-5.245938897E-2,-1.427402496E-1
5.818756543E0,-1.804063320E-1,-1.560468078E-1,-1.376981735E-1
5.838756076E0,-1.580798477E-1,-9.157472849E-2,-9.671592712E-2
5.848756076E0,-1.088109314E-1,-2.430462837E-2,-9.430027008E-2
5.858756076E0,2.683213353E-2,3.696319461E-2,-4.411697388E-2
5.868756076E0,1.264136732E-1,1.025080681E-2,-2.993679047E-2
5.878756076E0,2.476771176E-1,-4.594826698E-2,-1.355104446E-1
5.888756542E0,3.486330509E-1,-1.159549803E-1,-1.692209244E-1
5.898756542E0,3.939111531E-1,-1.683743745E-1,-3.489036560E-1
5.908756542E0,4.420562088E-1,-1.403721869E-1,-4.998493195E-1
5.918756542E0,3.956183493E-1,-1.369486600E-1,-4.616785049E-1
5.928756542E0,3.749584854E-1,-1.221972853E-1,-5.433387756E-1
5.948756075E0,2.373170853E-1,3.663289547E-2,-1.081743240E-1
5.958756075E0,1.188011169E-1,2.681201994E-1,1.765623093E-1
5.968756075E0,4.752671719E-2,2.826131582E-1,4.280042648E-1
5.978756075E0,-4.982307553E-2,3.404424191E-1,6.652803421E-1
5.988756075E0,-1.856964380E-1,3.577080667E-1,6.752614975E-1
5.998756075E0,-4.383615851E-1,2.544399500E-1,7.069177628E-1
6.008756075E0,-4.941315651E-1,1.558076590E-1,6.452817917E-1
6.018756075E0,-4.782977998E-1,1.322931051E-1,4.112567902E-1
6.028756541E0,-4.250500798E-1,1.764937043E-1,2.035102844E-1
6.038756541E0,-2.650493383E-1,1.932761371E-1,-3.535079956E-2
6.048756541E0,-1.586532295E-1,1.214089692E-1,-1.449422836E-1
6.058756541E0,-1.337192953E-1,1.224544644E-2,-2.617101669E-1
6.068756541E0,-7.535728812E-2,-6.095540524E-2,-3.067817688E-1
6.088756074E0,5.573660135E-3,-1.614538729E-1,-2.129716873E-1
6.098756074E0,-7.270991802E-3,-1.939464211E-1,-7.890415192E-2
6.108756074E0,-1.454263926E-2,-1.449667513E-1,-4.812240601E-3
6.118756074E0,1.232109368E-1,-1.138815880E-1,-9.830474854E-3
6.128756074E0,2.312640250E-1,-8.718758821E-2,-2.688598633E-2
6.138756540E0,3.838118613E-1,-7.258668542E-2,-6.314182281E-2
6.148756540E0,3.924072087E-1,-1.755881310E-2,-6.576251984E-2
6.158756540E0,2.325869203E-1,2.333122492E-2,-5.399322510E-2
6.168756540E0,6.509944797E-2,7.607740164E-2,-1.044464111E-1
6.178756540E0,-1.388925314E-1,1.392770112E-1,-9.265327454E-2
6.198756073E0,-2.864020467E-1,5.604812503E-2,1.200208664E-1
6.208756073E0,-2.966750860E-1,3.630608320E-3,2.228746414E-1
6.218756073E0,-1.954316348E-1,-5.324678123E-2,3.880939484E-1
6.228756073E0,-1.429092139E-1,3.579366207E-2,4.025917053E-1
6.238756073E0,-7.894697785E-2,1.589379907E-1,3.907384872E-1
6.248756073E0,-3.574746847E-2,2.212882042E-1,3.955478668E-1
6.258756073E0,5.112671852E-2,2.400838733E-1,4.672899246E-1
6.268756073E0,6.041008234E-2,2.519376278E-1,4.671115875E-1
6.278756539E0,1.061491668E-1,2.551712394E-1,3.951282501E-1
6.288756539E0,9.966659546E-2,1.492739320E-1,2.562723160E-1
6.298756539E0,1.201597452E-1,-8.591708541E-2,6.001186371E-2
6.308756539E0,1.428941190E-1,-1.278825998E-1,-9.544086456E-2
6.318756539E0,1.142598987E-1,-1.184228063E-1,-2.699317932E-1
6.338756072E0,-1.040894687E-1,-2.198918760E-1,-3.580570221E-1
6.348756072E0,-1.890382916E-1,-2.651651502E-1,-3.652000427E-1
6.358756072E0,-1.576665938E-1,-2.287214696E-1,-3.629179001E-1
6.368756072E0,-2.134543657E-2,-1.573521644E-1,-3.535785675E-1
6.378756072E0,1.059925854E-1,-5.523678660E-2,-1.981964111E-1
6.388756538E0,1.230058670E-1,3.110376000E-2,-8.816146851E-2
6.398756538E0,1.625079215E-1,1.464315057E-1,1.200876236E-1
6.408756538E0,1.235959530E-1,1.937877536E-1,3.092966080E-1
6.418756538E0,3.836265206E-2,1.842614412E-1,4.506521225E-1
6.428756538E0,-3.136542439E-2,1.843697429E-1,4.148073196E-1
6.448756071E0,-1.281596124E-1,1.166430414E-1,3.097200394E-1
6.458756071E0,-6.954747438E-2,1.383209229E-1,2.741241455E-2
6.468756537E0,-1.226585507E-1,1.437150538E-1,-1.306819916E-2
6.478756537E0,-2.570965886E-1,1.274539828E-1,-9.905624390E-2
6.488756537E0,-2.579473257E-1,2.419903874E-2,-1.395950317E-1
6.498756537E0,-1.658036858E-1,-1.117965430E-1,-1.682586670E-1
6.508756537E0,-1.494385451E-1,-1.388089061E-1,-2.017736435E-1
6.518756537E0,-7.176145911E-2,-1.432233602E-1,-2.640104294E-1
6.528756603E0,-6.748357415E-2,-1.472900361E-1,-2.640275955E-1
6.538756603E0,5.359166861E-2,-6.388524175E-2,-1.395664215E-1
6.548756603E0,9.766894579E-2,-1.932200789E-2,-2.712631226E-2
6.558756603E0,1.745189130E-1,3.367170691E-2,3.741359711E-2
6.568756603E0,2.662335336E-1,3.311160207E-2,7.563304901E-2
6.588756136E0,2.322950363E-1,-4.662618041E-2,-1.135520935E-1
6.598756136E0,1.038255990E-1,-4.774177074E-2,-5.359554291E-2
6.608756136E0,2.894094586E-2,-1.123642921E-2,-9.172439575E-2
6.618756136E0,-6.386110187E-2,6.929486990E-3,-6.040096283E-2
6.628756136E0,-1.195241213E-1,-7.245421410E-3,-2.915573120E-2
6.638756602E0,-1.465437412E-1,3.960609436E-2,7.148838043E-2
6.648756602E0,-1.076027155E-1,6.394949555E-2,1.002073288E-1
6.658756602E0,5.237957835E-2,3.977867961E-2,6.185817719E-2
6.668756602E0,1.124218702E-1,4.254886508E-2,1.001462936E-1
6.678756602E0,1.225562394E-1,9.395733476E-2,-3.630733490E-2
6.698756135E0,4.784080386E-2,-6.680971384E-2,-5.013465881E-3
6.708756135E0,-5.130502582E-2,-1.663585007E-1,-1.690864563E-2
6.718756135E0,-2.725070715E-2,-1.828539819E-1,-1.103096008E-1
6.728756135E0,6.698065996E-2,-1.453093290E-1,-1.152734756E-1
6.738756135E0,2.303637266E-1,-4.081913829E-2,-5.317115784E-2
6.748756135E0,3.120080233E-1,6.618377566E-2,-7.466030121E-2
6.758756135E0,2.717327476E-1,1.812534332E-1,-7.195758820E-2
6.768756135E0,1.917203665E-1,1.738090813E-1,-1.391315460E-2
6.778756635E0,2.254697680E-2,1.756585836E-1,1.553821564E-2
6.788756635E0,-7.149630785E-2,1.146753430E-1,-2.447128296E-2
6.798756635E0,-1.204866767E-1,-2.188652754E-2,-7.659435272E-2
6.808756635E0,-1.073211730E-1,-1.477006525E-1,-1.288890839E-1
6.818756635E0,-1.886802018E-1,-1.948750317E-1,-2.269144058E-1
6.828757068E0,-2.600336969E-1,-1.334123164E-1,-2.100648880E-1
6.838757068E0,-2.915891409E-1,-3.412103653E-2,-1.171283722E-1
6.848757068E0,-2.293868512E-1,6.637111306E-2,-2.683353424E-2
6.858757068E0,-8.062186837E-2,9.558799863E-2,1.357030869E-1
6.868757068E0,3.431373835E-2,5.945613980E-2,2.335586548E-1
6.878757068E0,1.083812714E-1,2.928501368E-2,2.428808212E-1
6.888757534E0,1.276763678E-1,3.491291404E-2,1.829156876E-1
6.898757534E0,4.629516602E-2,6.531929970E-2,1.852560043E-1
6.908757534E0,4.645749927E-2,9.218832850E-2,1.804437637E-1
6.918757534E0,1.592645049E-2,8.125299215E-2,2.498178482E-1
6.928757534E0,-7.954686880E-3,8.220788836E-2,2.545003891E-1
6.948757067E0,-1.352766156E-2,1.121849716E-1,1.921014786E-1
6.958757067E0,2.628335357E-2,7.857227325E-2,6.285476685E-2
6.968757067E0,-2.955806255E-2,8.289587498E-2,-2.561283112E-2
6.978757067E0,6.121024489E-2,3.285545111E-2,-7.813739777E-2
6.988757067E0,3.524094820E-2,-1.984280348E-2,-8.997440338E-2
6.998757067E0,2.224734426E-2,3.829467297E-2,-1.904678345E-1
7.008757067E0,-9.434342384E-3,5.495238304E-2,-2.000494003E-1
7.018757067E0,7.264214754E-2,-5.256515741E-2,-2.550773621E-1
7.028757567E0,8.295449615E-2,-1.019993424E-1,-2.741069794E-1
7.038757567E0,3.219059110E-2,-6.268182397E-2,-2.643537521E-1
7.048757567E0,3.004848957E-3,-4.365476966E-2,-3.095989227E-1
7.058757567E0,1.328900456E-2,-1.138553917E-1,-2.759408951E-1
7.078756600E0,-1.389783621E-2,-6.994648278E-2,-1.993894577E-1
7.088756600E0,-5.102437735E-2,-1.724949479E-2,-1.228246689E-1
7.098756600E0,-1.994588971E-2,7.789459825E-2,-1.133289337E-1
7.108756600E0,-1.042830944E-2,1.309680343E-1,8.626937866E-3
7.118756600E0,1.026797295E-2,1.174718440E-1,1.233139038E-1
7.138756566E0,1.960585117E-1,5.445915461E-2,4.610633850E-2
7.148756566E0,2.395625412E-1,-2.042326331E-2,-4.263877869E-2
7.158756566E0,2.281304598E-1,-5.868768692E-2,-2.103471756E-1
7.168756566E0,1.988152564E-1,-5.557760596E-2,-3.540058136E-1
7.178756566E0,1.382575333E-1,-9.448562562E-2,-4.450120926E-1
7.198756099E0,9.134384990E-2,-1.226451993E-1,-1.867427826E-1
7.208756099E0,1.203734875E-1,-8.892580867E-2,-1.078538895E-1
7.218756099E0,1.034492552E-1,-3.779436648E-2,-2.645301819E-2
7.228756099E0,7.838639617E-2,-1.132106781E-2,1.921558380E-2
7.238756099E0,-1.915815473E-2,-1.939518750E-2,-6.872177124E-3
7.248756099E0,-5.524337292E-2,5.373597145E-3,-6.669998169E-3
7.258756099E0,-7.217556238E-2,1.281023026E-1,5.807399750E-2
7.268756099E0,-9.664011002E-2,1.501460969E-1,1.466712952E-1
7.278756565E0,-1.051062346E-2,1.165930480E-1,2.592039108E-1
7.288756565E0,-6.929704547E-2,1.075982153E-1,2.831392288E-1
7.298756565E0,-1.692654788E-1,8.817620575E-2,3.693704605E-1
7.308756565E0,-1.007051468E-1,1.049354523E-1,3.886852264E-1
7.318756565E0,-1.091897190E-1,1.210532337E-1,3.242406845E-1
7.338756065E0,-2.076027095E-1,1.327826381E-1,4.251804352E-1
7.348756065E0,-2.173961997E-1,4.214450717E-2,4.636135101E-1
7.358756065E0,-2.248759568E-1,-9.294505417E-2,3.870363235E-1
7.368756065E0,-2.342412770E-1,-1.567411721E-1,3.439025879E-1
7.378756065E0,-1.753298342E-1,-1.857737005E-1,2.529125214E-1
7.388756531E0,-4.741472006E-2,-1.426990479E-1,1.547040939E-1
7.398756531E0,-1.647934318E-2,-7.977114618E-2,7.558441162E-2
7.408756531E0,1.510718465E-2,-6.479515135E-2,4.420185089E-2
7.418756531E0,6.821852922E-2,-7.435992360E-2,7.023906708E-2
7.428756531E0,7.248687744E-2,-7.834795117E-2,6.750774384E-2
7.448756064E0,1.671284437E-3,-4.197750986E-2,-1.291494370E-1
7.458756064E0,-6.889456511E-2,-5.317488313E-2,-1.625032425E-1
7.468756064E0,-1.189454496E-1,-1.203513145E-2,-2.363901138E-1
7.478756064E0,-2.089769244E-1,2.872943878E-2,-2.001152039E-1
7.488756064E0,-2.150752544E-1,-3.241363168E-2,-6.326866150E-2
7.498756064E0,-2.296223938E-1,-2.789855003E-2,7.594299316E-2
7.508756064E0,-1.752550006E-1,2.824905515E-2,6.180286407E-2
7.518756064E0,-8.143487573E-2,1.101900339E-1,1.362171173E-1
7.528756530E0,-9.506151080E-2,1.136938632E-1,1.363925934E-1
7.538756530E0,-1.408792138E-1,1.322144270E-1,-1.668453217E-2
7.548756530E0,-1.959476769E-1,9.602671862E-2,-6.694698334E-2
7.558756530E0,-2.253064513E-1,-3.542518616E-2,-4.541397095E-2
7.568756530E0,-2.411733866E-1,-7.612171769E-2,-5.746459961E-2
7.588756063E0,-1.084703505E-1,-1.031423062E-1,-1.224899292E-1
7.598756063E0,-1.344593167E-1,-5.332317948E-2,-1.538152695E-1
7.608756063E0,-1.185646355E-1,3.584992886E-2,-1.827135086E-1
7.618756063E0,-3.908520937E-2,8.555671573E-2,-1.565294266E-1
7.628756063E0,1.110378504E-1,4.344418645E-2,-8.005619049E-2
7.638756529E0,2.772418559E-1,-7.753817737E-2,-1.073646545E-2
7.648756529E0,3.351263404E-1,-8.682215214E-2,-3.952884674E-2
7.658756529E0,3.832127452E-1,-1.036047935E-1,-4.914569855E-2
7.668756529E0,3.222587109E-1,-8.040104806E-2,-5.628395081E-2
7.678756529E0,2.584055960E-1,6.033718586E-3,-1.520204544E-1
7.698756062E0,-3.551831841E-2,-4.099994898E-3,-1.422328949E-1
7.708756062E0,-6.306135654E-2,-8.718027174E-2,-1.277275085E-1
7.718756062E0,-1.391487122E-1,-2.063792646E-1,-1.562805176E-1
7.728756062E0,-1.662032604E-1,-2.369824648E-1,-1.226329803E-1
7.738756062E0,-1.105223894E-1,-1.567374319E-1,-7.949256897E-2
7.748756062E0,-2.788427472E-2,-4.394385219E-2,-1.735210419E-2
7.758756062E0,4.548346996E-2,1.592240930E-1,1.359367371E-2
7.768756062E0,1.988786459E-2,2.272918820E-1,1.282663345E-1
7.778756528E0,7.229214907E-2,3.197422028E-1,2.812948227E-1
7.788756528E0,6.935334206E-2,3.094041049E-1,3.028411865E-1
7.798756528E0,6.890904903E-2,2.355046868E-1,2.430925369E-1
7.808756528E0,7.039844990E-3,2.127381265E-1,1.786289215E-1
7.818756528E0,-1.021004319E-1,1.989326775E-1,7.830715179E-2
7.838756061E0,-3.490988016E-1,1.357486248E-1,-9.617519379E-2
7.848756061E0,-3.775675297E-1,8.806097507E-2,-9.863853455E-2
7.858756061E0,-2.455636114E-1,3.286147118E-2,-8.923721313E-2
7.868756061E0,-5.373910069E-2,2.280819416E-2,-1.302614212E-1
7.878756061E0,1.895107329E-1,1.151317358E-2,-1.545286179E-1
7.888756527E0,2.744175792E-1,-4.854947329E-3,-1.332988739E-1
7.898756527E0,4.313479960E-1,1.438405216E-1,-1.719036102E-1
7.908756527E0,4.760670960E-1,2.898590565E-1,-1.649703979E-1
7.918756527E0,3.780107498E-1,3.629111946E-1,-9.096050262E-2
7.928756527E0,2.887231708E-1,3.686814010E-1,-4.541110992E-2
7.948756060E0,-2.790659666E-3,3.022923470E-1,-7.325077057E-2
7.958756060E0,-1.252132356E-1,2.026130557E-1,-7.967472076E-2
7.968756526E0,-2.127337456E-1,3.503870964E-2,-1.578302383E-1
7.978756526E0,-3.772646487E-1,-2.021761984E-1,-1.905565262E-1
7.988756526E0,-5.219748020E-1,-2.449180335E-1,-2.832889557E-1
7.998756526E0,-7.103005648E-1,-2.308878601E-1,-3.762817383E-1
8.008756526E0,-6.218410730E-1,-1.642051339E-1,-3.931369781E-1
8.018756526E0,-6.226810217E-1,-1.266632527E-1,-3.119812012E-1
8.028756992E0,-4.670034647E-1,-7.892835140E-2,-1.283397675E-1
8.038756992E0,-2.213170826E-1,-1.321399212E-2,1.510868073E-1
8.048756992E0,-8.820381761E-2,8.230865002E-3,2.414455414E-1
8.058756992E0,1.760429442E-1,9.661206603E-2,3.629713058E-1
8.068756992E0,2.905071378E-1,1.727843583E-1,4.965467453E-1
8.088756525E0,5.093839169E-1,2.686246037E-1,6.347141266E-1
8.098756525E0,4.544193745E-1,1.446800232E-1,5.579233170E-1
8.108756525E0,4.162996113E-1,6.495067477E-2,4.477262497E-1
8.118756525E0,3.402255476E-1,-7.692892849E-2,1.916093826E-1
8.128756525E0,2.049009204E-1,-1.376151145E-1,-1.887989044E-2
8.138756991E0,-2.626147866E-2,-1.843763441E-1,-2.125854492E-1
8.148756991E0,-1.528620720E-1,-1.968032122E-1,-2.171077728E-1
8.158756991E0,-2.689994574E-1,-1.326187998E-1,-6.840801239E-2
8.168756991E0,-2.754242718E-1,-5.574801564E-2,4.434299469E-2
8.178756991E0,-1.944901943E-1,1.131231785E-1,1.929636002E-1
8.198756524E0,-1.946276426E-2,1.917479038E-1,3.012561798E-1
8.208756524E0,2.265602350E-3,1.368535757E-1,2.824354172E-1
8.218756524E0,-8.594989777E-4,5.001461506E-2,9.840011597E-2
8.228756524E0,6.052076817E-2,-4.023790359E-3,-3.072834015E-2
8.238756524E0,1.116877794E-2,-7.057356834E-2,-2.796239853E-1
8.248756524E0,-8.256104589E-2,-1.495605707E-1,-2.677602768E-1
8.258756524E0,-4.742988944E-2,-1.842718720E-1,-2.989978790E-1
8.278756523E0,3.008469939E-1,-8.021306992E-2,-3.567476273E-1
8.288756523E0,3.724743426E-1,-5.394268036E-2,-3.805904388E-1
8.298756523E0,4.777638018E-1,-1.245826483E-2,-3.923921585E-1
8.308756523E0,5.056972504E-1,-6.321975589E-2,-3.467378616E-1
8.318756523E0,3.446398973E-1,-1.778317839E-1,-2.268972397E-1
8.338756056E0,4.361611605E-2,-1.552586257E-1,-4.255809784E-1
8.348756056E0,1.416021585E-2,-8.531701565E-2,-4.591960907E-1
8.358756056E0,-3.863036633E-3,4.037874937E-2,-4.233779907E-1
8.368756056E0,5.458852649E-2,1.219615340E-1,-3.563680649E-1
8.378756056E0,1.482793689E-1,1.774618924E-1,-3.276443481E-1
8.388756122E0,1.741594374E-1,1.291998923E-1,-3.371639252E-1
8.398756122E0,-3.498241305E-2,8.550763130E-3,-3.203067780E-1
8.408756122E0,-2.476363778E-1,-5.898922682E-2,-3.561105728E-1
8.418756122E0,-4.154113531E-1,-5.518889427E-2,-3.153638840E-1
8.428756122E0,-4.492102265E-1,-3.802874684E-2,-2.699861526E-1
8.448755655E0,-1.887499392E-1,-6.918159127E-2,9.251594543E-3
8.458755655E0,8.156102896E-2,-3.445467353E-2,6.379890442E-2
8.468755655E0,1.438162625E-1,-3.759324551E-3,1.063451767E-1
8.478755655E0,1.759775877E-1,-3.721904755E-2,2.518978119E-1
