"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.299490000E-1,-2.107413704E0,5.623180498E-2,4.884288139E-1,2.164004908E0
9.399640000E-1,-2.273435599E0,-4.484039649E-2,3.573287572E-1,2.301782771E0
9.499620000E-1,-2.284737536E0,-4.578475837E-2,3.585095659E-1,2.313147414E0
9.599360000E-1,-2.175737835E0,-2.219635404E-1,2.554409879E-1,2.201897599E0
9.699640000E-1,-2.221486742E0,-7.312591392E-2,1.846799941E-1,2.230349176E0
9.799620000E-1,-2.202770097E0,-8.598454870E-2,1.821342260E-1,2.211958933E0
9.899500000E-1,-2.032149514E0,-3.630485766E-1,5.119614746E-3,2.064330915E0
9.999460000E-1,-1.878254599E0,-3.041014069E-1,1.559089339E-1,1.909090254E0
1.009944000E0,-1.851043119E0,-3.035608501E-1,1.532742059E-1,1.882020935E0
1.019949000E0,-1.740276243E0,-1.970672656E-1,4.309416939E-1,1.803637340E0
1.029945000E0,-1.600433502E0,-2.901725901E-1,6.400447769E-1,1.747925869E0
1.039943000E0,-1.623715946E0,-2.684986245E-1,6.432342868E-1,1.767001792E0
1.049948000E0,-1.722139934E0,-4.640022167E-1,3.400693480E-1,1.815684767E0
1.059944000E0,-2.261339902E0,-2.480470193E-1,4.183491851E-2,2.275288034E0
1.069942000E0,-2.279979656E0,-2.276499759E-1,4.480903166E-2,2.291754698E0
1.079947000E0,-2.225865283E0,-1.131429377E-1,1.352317724E-1,2.232837929E0
1.089940000E0,-1.571859621E0,-4.160690816E-1,2.246482529E-1,1.641439304E0
1.099938000E0,-1.576719389E0,-4.139665691E-1,2.252832971E-1,1.645650301E0
1.109946000E0,-1.664851693E0,-3.327454912E-1,2.847822612E-1,1.721496923E0
1.119942000E0,-2.202971680E0,-6.218948733E-1,3.249247489E-2,2.289299722E0
1.129940000E0,-2.196275741E0,-6.289276850E-1,3.139872350E-2,2.284767613E0
1.139944000E0,-2.107171776E0,-4.595968879E-1,2.209481166E-1,2.167999138E0
1.149940000E0,-1.990019010E0,-4.963199969E-1,4.891274100E-1,2.108495867E0
1.159938000E0,-1.991803141E0,-5.058798655E-1,4.888357801E-1,2.112381266E0
1.169938000E0,-2.003407087E0,-5.284645167E-1,4.111902745E-1,2.112342809E0
1.179939000E0,-2.158175869E0,-6.618199541E-1,6.669860879E-2,2.258357243E0
1.189937000E0,-2.176805390E0,-6.719221155E-1,6.826271157E-2,2.279171085E0
1.199943000E0,-2.274357851E0,-6.896372055E-1,-1.819510072E-1,2.383570699E0
1.209938000E0,-1.875707844E0,-5.704643359E-1,-8.325811082E-2,1.962305121E0
1.219936000E0,-1.893908326E0,-5.778648278E-1,-8.151604255E-2,1.981782372E0
1.229927000E0,-1.893440841E0,-6.686527911E-1,-1.543737474E-1,2.013962767E0
1.239937000E0,-2.115467367E0,-6.317125677E-1,-1.878593262E-1,2.215751357E0
1.249935000E0,-2.128656931E0,-6.379609023E-1,-1.865535333E-1,2.230017189E0
1.259950000E0,-2.086466347E0,-7.857428460E-1,-1.445672907E-1,2.234196352E0
1.269933000E0,-2.163872811E0,-9.169140194E-1,-1.240739419E-1,2.353395675E0
1.279931000E0,-1.990158758E0,-9.463117001E-1,-8.905925224E-2,2.205486175E0
1.289937000E0,-1.706568799E0,-9.070329559E-1,-1.449971707E-1,1.938068633E0
1.299951000E0,-1.410366834E0,-8.100034554E-1,-2.173855177E-1,1.640882893E0
1.309949000E0,-1.181193476E0,-5.139512159E-1,-1.499036972E-1,1.296855812E0
1.319947000E0,-9.040973613E-1,-8.203471798E-1,-3.071722595E-2,1.221190027E0
1.329950000E0,-6.109056162E-1,-1.223606839E0,-3.850336233E-2,1.368174652E0
1.339948000E0,-6.013891631E-1,-1.292484920E0,6.109006918E-2,1.426856051E0
1.349955583E0,-6.732833473E-1,-1.319723589E0,-2.416913243E-2,1.481743893E0
1.359955583E0,-9.150732429E-1,-1.305669660E0,-1.122520687E-1,1.598353161E0
1.369953583E0,-1.158221447E0,-1.296907754E0,1.517422537E-1,1.745414665E0
1.379951583E0,-2.017643595E0,-9.987513573E-1,4.851735958E-1,2.302994435E0
1.389955583E0,-2.046936099E0,-9.925699733E-1,4.896373603E-1,2.326991038E0
1.399953583E0,-2.437258648E0,-7.946637967E-1,5.791761025E-1,2.628148630E0
1.409953583E0,-2.036318140E0,-1.103952269E0,4.820780342E-2,2.316813797E0
1.419953583E0,-2.026556214E0,-1.142686564E0,4.489583998E-2,2.326946133E0
1.429951583E0,-1.831744530E0,-1.219240066E0,-2.790490480E-1,2.218040291E0
1.439951583E0,-1.993832710E0,-9.675282490E-1,-2.870369659E-1,2.234696849E0
1.449951583E0,-1.976663092E0,-9.989580564E-1,-2.905738370E-1,2.233729467E0
1.459949583E0,-1.543951446E0,-1.061837186E0,-2.917169128E-1,1.896413202E0
1.469941583E0,-1.186657114E0,-1.439323854E0,1.302581307E-1,1.869966696E0
1.479950583E0,-1.202710572E0,-1.444152777E0,1.323133357E-1,1.884037362E0
1.489948583E0,-1.464023516E0,-1.352080765E0,2.582589621E-1,2.009523561E0
1.499947583E0,-2.187962170E0,-1.548024616E0,-3.711716017E-1,2.705795082E0
1.509950583E0,-2.214083582E0,-1.545070603E0,-3.672546250E-1,2.724754161E0
1.519948583E0,-2.313570010E0,-1.543475044E0,-3.832546901E-1,2.807455353E0
1.529945583E0,-1.892027423E0,-1.634970374E0,-2.579019896E-1,2.513843537E0
1.539949583E0,-1.878755851E0,-1.653783206E0,-2.604171694E-1,2.516453763E0
1.549947583E0,-1.738668405E0,-1.716449716E0,-1.253229254E-1,2.446400067E0
1.559944583E0,-1.591087752E0,-1.662847267E0,1.532515114E-1,2.306535777E0
