"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.529878690E1,-3.805413842E-3,-8.771013469E-3,-4.171371460E-3
1.530878690E1,8.250616491E-3,-8.747793734E-3,-8.959770203E-3
1.531878690E1,-1.358994842E-2,-1.090333238E-2,-4.174232483E-3
1.532878690E1,1.748346165E-2,-8.450448513E-3,6.132125854E-4
1.533878690E1,1.745579764E-2,-8.448723704E-3,3.007888794E-3
1.534878740E1,2.876669168E-4,1.526396722E-3,-1.136207581E-2
1.535878740E1,1.432200521E-2,-5.852803588E-4,-1.136589050E-2
1.536878740E1,-2.842351794E-3,-1.233917475E-2,6.017684937E-4
1.537878740E1,-3.144428134E-3,-4.847612232E-3,1.496410370E-2
1.538878740E1,6.515681744E-3,-4.852287471E-3,5.387306213E-3
1.540878690E1,-1.083604991E-3,3.326203674E-3,-8.984565735E-3
1.541878690E1,-3.525294363E-3,-5.609292537E-3,-2.574634552E-2
1.542878690E1,-1.069655269E-2,6.319861859E-3,-6.592750549E-3
1.543878690E1,1.302517951E-3,8.712593466E-3,7.773399353E-3
1.544878690E1,1.375675201E-3,-1.037615910E-2,5.903244019E-4
1.545878717E1,-3.332771361E-3,-5.647525191E-3,-6.591796875E-3
1.546878717E1,-1.288224757E-2,8.716553450E-3,5.912780762E-4
1.547878717E1,1.567892730E-3,-5.626346916E-3,5.912780762E-4
1.548878717E1,3.986708820E-3,6.287992001E-3,5.380630493E-3
1.549878717E1,-1.699006557E-2,3.931369632E-3,2.990722656E-3
1.551878690E1,-9.360998869E-3,1.593341678E-2,-1.795768738E-3
1.552878690E1,-6.308421493E-3,1.099658757E-2,2.998352051E-3
1.553878690E1,3.872342408E-3,-3.750145435E-3,3.004074097E-3
1.554878690E1,6.294265389E-3,-6.146069616E-3,-1.785278320E-3
1.555878690E1,8.755564690E-3,8.174292743E-3,3.005027771E-3
1.556878690E1,6.336629391E-3,-1.571154594E-2,-1.136207581E-2
1.557878690E1,3.960035741E-3,3.511007875E-3,6.103515625E-4
1.558878690E1,-7.553175092E-4,-1.318335347E-2,-6.572723389E-3
1.559878740E1,1.607537270E-3,1.364730299E-3,-6.573677063E-3
1.560878740E1,-7.871739566E-3,2.052747086E-2,6.093978882E-4
1.561878740E1,1.601571590E-2,3.770850599E-3,-6.573677063E-3
1.562878740E1,-3.514051437E-3,-1.085168496E-2,-1.136302948E-2
1.563878740E1,-1.116461307E-2,8.384160697E-3,-6.579399109E-3
1.565878690E1,5.585484207E-3,3.665916622E-3,-6.579399109E-3
1.566878690E1,8.247345686E-4,3.664489836E-3,6.046295166E-4
1.567878690E1,8.423924446E-4,-5.844172090E-3,-1.136779785E-2
1.568878690E1,-3.925479949E-3,8.645024151E-3,-1.791000366E-3
1.569878690E1,8.015029132E-3,-1.056303456E-2,5.392074585E-3
1.570878717E1,1.749145612E-2,1.344658434E-3,2.997398376E-3
1.571878717E1,1.757603511E-2,1.367598772E-3,2.998352051E-3
1.573872096E1,5.583882332E-3,-8.333250880E-3,7.786750793E-3
1.575865403E1,1.481960714E-2,-5.586393178E-3,-8.975982666E-3
1.577858736E1,-5.622841418E-3,6.943278015E-3,2.985000610E-3
1.579852070E1,-1.563876867E-2,-4.683535546E-3,-4.202842712E-3
1.581845449E1,1.028083265E-3,-9.397357702E-3,-1.378154755E-2
1.583838783E1,-3.884457052E-3,2.594552934E-3,2.978324890E-3
1.585832116E1,-1.546297222E-2,1.199648157E-2,1.734733582E-2
1.587825449E1,-3.504626453E-3,1.919402555E-2,-8.989334106E-3
1.589818732E1,-3.205649555E-3,4.464253783E-3,5.903244019E-4
1.591812065E1,-5.970671773E-4,-1.211278141E-3,1.256656647E-2
1.593805399E1,-5.398608744E-3,1.197639853E-3,-1.799583435E-3
1.595798778E1,-7.858201861E-3,1.084794104E-2,2.988815308E-3
1.597792112E1,4.328198731E-3,-1.746766269E-3,2.992630005E-3
1.599785445E1,-7.568314672E-3,1.898489892E-3,-6.580352783E-3
1.601778752E1,-2.444401383E-3,-8.141577244E-3,6.065368652E-4
1.603778705E1,-6.302446127E-5,3.844641149E-3,7.789611816E-3
1.604778705E1,-2.488166094E-3,-3.392044455E-3,-1.788139343E-3
1.605778705E1,-1.192357391E-2,3.838535398E-3,-6.575584412E-3
1.606778751E1,7.251471281E-3,6.356831640E-3,3.001213074E-3
1.607778751E1,-6.974130869E-3,1.588150859E-3,-8.968353271E-3
1.608778751E1,1.710727811E-4,8.842635900E-3,5.395889282E-3
1.609778751E1,1.211165637E-2,4.000246525E-3,-4.180908203E-3
1.610778751E1,-2.239629626E-3,-1.085246727E-2,-1.136207581E-2
1.612778705E1,-1.183670014E-2,-8.318100125E-3,-8.968353271E-3
1.613778705E1,-1.186425984E-2,-8.316423744E-3,-8.968353271E-3
1.614778705E1,2.466775477E-3,-8.189581335E-3,-4.179954529E-3
1.615778705E1,-2.432554960E-3,6.182271987E-3,7.789611816E-3
1.616778705E1,1.435801387E-2,6.235819310E-3,7.789611816E-3
1.617778705E1,-4.838407040E-5,1.463610679E-3,6.065368652E-4
1.618778705E1,2.088159323E-3,1.075342298E-3,3.001213074E-3
1.619778705E1,4.555590451E-3,-8.436296135E-3,-1.615333557E-2
1.620778751E1,-7.329776883E-3,3.585591912E-3,3.001213074E-3
1.621778751E1,4.663109779E-3,3.473199904E-3,3.002166748E-3
1.622778751E1,4.692375660E-3,-1.289036125E-3,3.002166748E-3
1.623778751E1,2.258911729E-3,-8.428066969E-3,-1.787185669E-3
1.624778751E1,-4.896551371E-3,-1.321867853E-2,7.790565491E-3
1.626778705E1,6.812229753E-3,4.068884999E-3,-1.615619659E-2
1.627778705E1,-5.214780569E-3,-5.505353212E-3,7.786750793E-3
1.628778705E1,4.463143647E-3,1.371257752E-2,-4.184722900E-3
1.629778705E1,-9.895585477E-3,-7.783733308E-4,-4.183769226E-3
1.630778705E1,2.045199275E-3,3.956727684E-3,6.046295166E-4
1.631778751E1,-3.282129765E-4,6.474953145E-3,-1.615619659E-2
1.632778751E1,-2.636350691E-3,1.131413877E-2,6.046295166E-4
1.633778751E1,2.235405147E-3,-1.023886725E-2,-8.971214294E-3
1.634778751E1,7.106959820E-3,6.516378373E-3,-1.854896545E-2
1.635778751E1,-2.445600927E-3,-7.234811783E-4,5.393981934E-3
1.637778704E1,-7.237300277E-3,1.615311950E-3,3.001213074E-3
1.638778755E1,4.751853645E-3,-1.028751209E-2,1.018238068E-2
1.639778754E1,-4.797428846E-3,-7.894661278E-3,5.394935608E-3
1.640778754E1,-2.500832081E-3,-1.269145310E-2,-1.375961304E-2
1.641778754E1,-2.218812704E-3,-4.940696061E-3,6.055831909E-4
1.642778754E1,-7.049627602E-3,-4.952121526E-3,-4.182815552E-3
1.643778755E1,2.555191517E-3,-1.651942730E-4,-6.577491760E-3
1.644778754E1,7.364854217E-3,-2.637778595E-2,-4.182815552E-3
1.645778801E1,-2.161256969E-3,-9.203907102E-3,6.036758423E-4
1.646778801E1,-9.283736348E-3,1.053050905E-2,6.017684937E-4
1.647778801E1,1.251094043E-2,-1.058755815E-2,-1.376342773E-2
1.648778801E1,-6.573103368E-3,-1.000188291E-3,1.017856598E-2
1.649778801E1,7.757201791E-3,1.322873309E-2,-4.185676575E-3
1.651778754E1,2.910070121E-3,3.599148244E-3,5.390167236E-3
1.653772131E1,-9.085766971E-3,-1.132167876E-3,2.996444702E-3
1.655765464E1,5.444779992E-3,-6.690919399E-4,6.008148193E-4
1.657758797E1,2.269446850E-4,-3.951750696E-4,-4.190444946E-3
1.659752131E1,7.333733141E-3,1.384994388E-2,-8.979797363E-3
1.661745417E1,-4.665292799E-3,-7.696881890E-3,-1.797676086E-3
1.663738750E1,2.628102899E-3,1.145080477E-2,-4.190444946E-3
1.665732084E1,7.528752089E-3,1.394983381E-3,-6.582260132E-3
1.667725464E1,-4.393883049E-3,-1.763642207E-2,-1.137065887E-2
1.669718747E1,-4.345200956E-3,-7.539764047E-4,-1.794815063E-3
1.671712080E1,1.496196538E-2,4.039768130E-3,2.995491028E-3
1.673705413E1,-6.644941866E-3,8.776128292E-3,2.995491028E-3
1.675698700E1,-1.936472952E-3,-7.411316037E-4,2.994537354E-3
1.677692033E1,1.475030184E-2,6.376232952E-3,1.496505737E-2
1.679685410E1,2.892807126E-3,-7.940225303E-3,-6.582260132E-3
1.681678743E1,1.011507958E-2,-5.589321256E-3,6.008148193E-4
1.682678743E1,1.254017651E-2,1.122436300E-2,-1.376438141E-2
1.684678699E1,2.012163401E-3,-2.001461014E-2,-8.981704712E-3
1.685678699E1,1.582631096E-2,1.856315881E-3,2.985000610E-3
1.686678699E1,9.992793202E-4,2.048939466E-3,-6.596565247E-3
1.687678699E1,5.352586508E-3,-2.576228231E-3,-1.138877869E-2
1.688678699E1,9.439885616E-6,8.511170745E-5,-1.857662201E-2
1.689678699E1,1.679707691E-2,7.266551256E-3,2.972602844E-3
1.690678699E1,-5.344897509E-4,-2.348110080E-3,-1.139640808E-2
1.691678699E1,-1.043082029E-2,-2.344209701E-3,-4.216194153E-3
1.692678746E1,-8.390545845E-4,-4.725322127E-3,-1.139926910E-2
1.693678746E1,3.983482718E-3,9.749740362E-3,1.254367828E-2
1.694678746E1,-8.471041918E-3,1.194889471E-2,-1.824378967E-3
1.695678746E1,1.065254211E-3,-4.794951528E-3,7.752418518E-3
1.696678746E1,-1.082001626E-2,1.201569289E-2,-1.379489899E-2
1.698678699E1,-2.477751672E-2,6.828881800E-3,2.968788147E-3
1.699678699E1,-5.194067955E-3,-5.416337401E-3,-1.378726959E-2
1.700678699E1,-7.032282650E-3,8.709751070E-3,-4.205703735E-3
1.701678699E1,5.461350083E-3,1.178324223E-3,-2.335548401E-2
1.702678699E1,3.027960658E-3,-8.354723454E-3,-6.595611572E-3
1.703678742E1,6.513521075E-4,-1.103524119E-3,-4.201889038E-3
1.704678742E1,6.304830313E-4,8.349627256E-3,1.016426086E-2
1.705678742E1,-6.590060890E-3,-1.156006008E-3,-4.201889038E-3
1.706678742E1,-1.808685064E-2,5.819685757E-3,2.985000610E-3
1.707678743E1,3.486171365E-3,2.491685003E-2,5.912780762E-4
1.709678699E1,-1.017506421E-2,-9.419988841E-3,7.781982422E-3
1.710678699E1,4.706047475E-3,-4.854615778E-3,-1.791000366E-3
1.711678699E1,-1.247972250E-5,-7.238745689E-3,2.998352051E-3
1.712678699E1,-1.630534977E-2,4.886996001E-3,-1.375865936E-2
1.713678699E1,4.822164774E-4,-7.086023688E-3,-4.181861877E-3
1.714678699E1,1.235601306E-2,-1.906545460E-2,5.393981934E-3
1.715678699E1,7.585301995E-3,-4.631221294E-3,6.055831909E-4
1.716678699E1,-6.887979805E-3,1.458466053E-2,7.787704468E-3
1.717678746E1,-1.164561510E-2,-9.304124862E-3,-1.136684418E-2
1.718678746E1,2.747930586E-3,5.060363561E-3,7.787704468E-3
1.719678746E1,5.104586482E-3,2.737749368E-3,5.392074585E-3
1.720678746E1,-4.389323294E-3,-9.238149971E-3,-1.615524292E-2
1.721678746E1,7.609777153E-3,3.375709057E-4,-4.183769226E-3
1.723678699E1,-8.983910084E-3,2.722576261E-3,3.001213074E-3
1.724678699E1,2.956703305E-3,-2.119634300E-3,-8.970260620E-3
1.725678699E1,6.423518062E-4,-1.415114291E-2,6.065368652E-4
1.726678699E1,3.054566681E-3,-1.168808341E-2,5.394935608E-3
1.727678699E1,3.137581050E-3,-9.298481047E-3,-1.615238190E-2
1.728678742E1,-3.997988999E-3,8.056212217E-3,6.055831909E-4
1.729678742E1,8.056417108E-3,-8.708458394E-3,-1.789093018E-3
1.730678742E1,8.087232709E-3,-1.104871929E-2,-1.788139343E-3
1.731678742E1,3.059625626E-3,1.333791763E-2,-1.615715027E-2
1.732678742E1,-4.227831960E-3,-8.093681186E-3,-8.975028992E-3
1.734678699E1,1.004695147E-2,-1.544423401E-3,2.998352051E-3
1.735678699E1,2.833202481E-3,1.994991302E-2,-8.973121643E-3
1.736678699E1,-6.789363921E-3,1.030580327E-2,-8.974075317E-3
1.737678699E1,1.718102768E-2,-1.667216420E-3,-4.184722900E-3
1.738678699E1,2.387896925E-2,4.792820662E-3,7.785797119E-3
1.739678699E1,6.655834615E-3,6.851781160E-3,-8.975028992E-3
1.740678699E1,-1.048137248E-2,1.778416336E-3,5.388259888E-3
1.741678699E1,-3.228411078E-3,-1.018286496E-2,6.008148193E-4
1.742678746E1,3.580406308E-3,-1.759489626E-2,-4.189491272E-3
1.743678746E1,-1.174233854E-3,-3.119841218E-3,-4.190444946E-3
1.744678746E1,1.560343429E-2,-1.262855902E-2,-2.095031738E-2
1.745678746E1,-1.187339425E-3,-5.499668419E-3,-1.855659485E-2
1.746678746E1,3.628939390E-3,-3.106769174E-3,-4.189491272E-3
1.748678699E1,-2.075064182E-2,-5.365468562E-3,1.496028900E-2
1.749678699E1,1.040566713E-2,-1.010027900E-2,-6.587982178E-3
1.750678699E1,3.291413188E-3,-4.088506103E-5,5.381584167E-3
1.751678699E1,-6.202585995E-3,4.742946476E-3,-6.588935852E-3
1.752678699E1,5.727984011E-3,-7.212352008E-3,7.777214050E-3
1.753678742E1,-1.835621893E-2,4.228428006E-4,-6.592750549E-3
1.754678742E1,3.561519086E-3,-1.379687525E-2,-1.801490784E-3
1.755678742E1,-1.084177941E-2,-6.542559713E-3,5.922317505E-4
1.756678742E1,-3.389649093E-3,-1.407951117E-3,5.931854248E-4
1.757678742E1,-5.863957107E-3,5.834806710E-3,5.922317505E-4
1.759678699E1,-5.553759634E-3,6.164815277E-3,-1.856136322E-2
1.760678699E1,-5.550615489E-3,8.614577353E-3,-4.195213318E-3
1.761678699E1,2.182431519E-3,6.370227784E-3,1.735591888E-2
1.762678699E1,-5.042694509E-3,3.964595497E-3,-1.137542725E-2
1.763678699E1,-2.232342958E-4,-1.752991229E-2,-6.587028503E-3
1.764678749E1,-5.042709410E-3,-1.279549114E-2,-6.587028503E-3
1.765678749E1,-9.872071445E-3,1.586224884E-3,1.256656647E-2
1.766678749E1,-9.451128542E-3,6.698660553E-3,-4.191398621E-3
1.767678795E1,5.506947637E-4,-1.231267489E-2,-1.137256622E-2
1.768678795E1,7.813550532E-3,1.993037760E-3,-6.583213806E-3
1.769678795E1,3.312028944E-3,7.196102291E-3,-1.615905762E-2
1.770678795E1,1.296218485E-2,-9.498558939E-3,-1.376438141E-2
1.771678795E1,3.409892321E-3,1.438757777E-2,-1.792907715E-3
1.773678749E1,5.856506526E-3,-4.825010896E-3,-4.186630249E-3
1.774678749E1,1.034103334E-3,-2.539858222E-3,-6.581306458E-3
1.775678749E1,9.986609221E-4,-7.465329021E-3,6.017684937E-4
1.776678749E1,-1.118870080E-2,7.693096995E-5,-1.795768738E-3
1.777678749E1,-1.639343798E-3,4.866924137E-3,7.781982422E-3
1.778678792E1,-4.009090364E-3,1.917561889E-2,-1.855468750E-2
1.779678792E1,-8.714437485E-3,1.198826730E-2,-6.583213806E-3
1.780678792E1,7.990047336E-3,4.808440804E-3,-1.794815063E-3
1.781678792E1,-2.549888194E-2,-4.714690149E-3,-1.376533508E-2
1.782678792E1,-8.711248636E-3,2.466753125E-3,-1.376533508E-2
1.784678748E1,4.360280931E-3,-1.276247203E-4,-4.179954529E-3
1.785678748E1,6.726898253E-3,-2.520252019E-3,-1.136302948E-2
1.786678748E1,9.204372764E-3,1.423515379E-2,7.792472839E-3
1.787678748E1,4.488974810E-3,-6.502494216E-5,1.018619537E-2
1.788678749E1,-2.724714577E-3,7.063928992E-3,6.093978882E-4
1.789678748E1,-2.767004073E-3,-1.210186817E-2,-4.179000854E-3
1.790678749E1,2.045504749E-3,4.884228110E-5,-4.179954529E-3
1.791678748E1,-2.767711878E-3,-4.682801664E-3,7.791519165E-3
1.792678795E1,1.406217366E-2,1.926982030E-2,-6.574630737E-3
1.793678795E1,1.169562340E-2,1.140050590E-4,-4.179954529E-3
1.795678745E1,9.165421128E-3,1.164792106E-2,7.792472839E-3
1.796678745E1,1.356206834E-2,-1.548682526E-2,1.497459412E-2
1.798678698E1,6.535515189E-3,-1.060429960E-3,-8.966445923E-3
1.799678698E1,1.716084778E-3,-1.114297658E-3,-4.178047180E-3
1.800678698E1,-3.581665456E-3,1.069122180E-2,1.018428802E-2
1.801678698E1,1.086691767E-2,1.109175384E-3,-6.574630737E-3
1.802678698E1,-1.346745342E-2,1.278307661E-2,-1.788139343E-3
1.803678742E1,-1.585733891E-2,3.947205842E-4,-1.136302948E-2
1.804678742E1,-8.579954505E-3,9.924758226E-3,5.396842957E-3
1.805678742E1,3.352418542E-3,2.672887221E-2,-1.786231995E-3
1.806678742E1,-8.459918201E-3,2.402164042E-3,6.113052368E-4
1.807678742E1,8.678190410E-3,-6.800889969E-4,-6.567001343E-3
1.809678698E1,4.187114537E-3,3.216769546E-3,3.016471863E-3
1.810678698E1,-1.260047406E-2,-6.358604878E-3,-1.134967804E-2
1.811678698E1,-3.124229610E-3,7.603019476E-4,3.016471863E-3
1.812678698E1,1.692138612E-3,-6.423946470E-3,-1.772880554E-3
1.813678698E1,8.834123611E-3,-1.619249582E-3,-1.772880554E-3
1.814678698E1,4.000283778E-3,-4.080314189E-3,-1.135063171E-2
1.815678698E1,6.367020309E-3,7.100887597E-4,-4.167556763E-3
1.816678698E1,1.350443810E-2,-1.851102337E-2,1.019763947E-2
1.817678745E1,3.626711667E-3,5.768109113E-3,3.011703491E-3
1.818678745E1,-3.415971994E-3,-1.336601377E-2,7.802009583E-3
1.819678745E1,8.638538420E-3,3.389362246E-3,1.019573212E-2
1.820678745E1,-8.041381836E-3,-1.343041658E-2,3.014564514E-3
1.821678745E1,-8.893236518E-4,-3.907226026E-3,3.014564514E-3
1.823678698E1,-5.586028099E-3,1.085640863E-2,-1.374626160E-2
1.825672031E1,1.642100513E-3,-1.048251987E-3,5.407333374E-3
1.827665365E1,-1.039630920E-2,-1.002967358E-3,-1.776695251E-3
1.829658698E1,-5.673840642E-3,-1.266523823E-2,-1.777648926E-3
1.831652031E1,-1.013725996E-3,1.638244838E-3,-1.135540009E-2
1.833645321E1,-3.432728350E-3,-3.093488514E-3,-8.961677551E-3
1.835638654E1,-1.276437938E-2,2.361539751E-3,1.258563995E-2
1.837632037E1,-3.244876862E-4,5.437687039E-3,-4.173278809E-3
1.839625417E1,2.405170724E-2,1.194708049E-3,-8.960723877E-3
1.841618750E1,4.879772663E-3,-8.451025933E-3,-8.960723877E-3
1.843612084E1,-2.139844000E-3,-1.809249818E-2,6.170272827E-4
1.845605417E1,1.554265618E-4,-3.262903541E-3,-1.135635376E-2
1.847598703E1,1.916124299E-2,1.407467946E-2,-1.614761353E-2
1.849592037E1,1.385980844E-2,4.512879997E-3,-1.136302948E-2
1.851585370E1,3.044202924E-3,-7.250525057E-3,-1.795768738E-3
1.853578703E1,-1.005627215E-2,1.067705452E-4,-4.198074341E-3
1.854578703E1,6.672792137E-3,-4.735641181E-3,-4.197120667E-3
1.855578703E1,1.841887832E-3,4.829831421E-3,7.773399353E-3
1.856578703E1,4.146911204E-3,-2.459190786E-3,1.016712189E-2
1.857578703E1,1.135738194E-2,4.721991718E-3,5.378723145E-3
1.858578703E1,1.321032643E-3,-2.163086645E-2,-6.595611572E-3
1.859578703E1,-1.523807645E-3,2.698346972E-3,1.494789124E-2
1.860578703E1,5.233161151E-3,6.337836385E-4,1.494503021E-2
1.861578703E1,-1.876637340E-3,3.093395382E-3,-4.208564758E-3
1.862578703E1,-9.553343058E-3,1.996417344E-2,-1.139545441E-2
1.863578703E1,-2.425961196E-3,5.601521581E-3,5.363464355E-3
1.864578753E1,2.344995737E-3,-8.832462132E-3,-6.608009338E-3
1.865578753E1,-4.813306034E-3,5.476225168E-3,5.750656128E-4
1.867578703E1,-4.782609642E-3,-2.320142090E-2,-6.608009338E-3
1.868578703E1,5.243189633E-3,8.246514946E-3,5.779266357E-4
1.870578656E1,1.241294295E-2,8.261136711E-3,-6.605148315E-3
1.871578656E1,2.918951213E-3,3.467876464E-3,7.761001587E-3
1.872578656E1,-9.104788303E-3,8.314881474E-3,-1.817703247E-3
1.873578656E1,-1.151234657E-2,1.501219720E-2,-1.618003845E-2
1.874578656E1,-1.154981554E-2,7.184110582E-4,-1.139259338E-2
1.875578656E1,-1.362886280E-2,1.715510339E-2,5.370140076E-3
1.876578656E1,3.387831151E-3,1.199095696E-2,-8.991241455E-3
1.877578656E1,-8.342355490E-3,4.155401140E-3,-1.377677917E-2
1.878578656E1,-8.061014116E-3,1.330003887E-2,-4.196166992E-3
1.879578656E1,-5.292311311E-3,-3.967072815E-3,-1.855754852E-2
1.880578656E1,-7.735051215E-3,-8.877828717E-3,-4.191398621E-3
1.881578656E1,4.711002111E-3,-9.084738791E-3,-1.793861389E-3
1.882578656E1,-7.759779692E-5,-4.296284169E-3,2.995491028E-3
1.883578656E1,4.269331694E-4,-1.819394529E-3,6.036758423E-4
1.884578656E1,9.392201900E-4,-6.386868656E-3,-4.181861877E-3
1.885578656E1,5.807690322E-3,-1.123547927E-2,6.084442139E-4
1.886578656E1,8.095964789E-3,-8.251991123E-3,-4.183769226E-3
1.887578656E1,7.277429104E-4,-6.562806666E-4,1.017856598E-2
1.888578656E1,8.222684264E-4,-3.097541630E-3,-1.855182648E-2
1.889578703E1,5.507051945E-3,6.360474974E-3,5.390167236E-3
1.890578703E1,-1.361949742E-2,3.964550793E-3,1.257324219E-2
1.891578703E1,1.746371016E-2,-1.759554446E-2,-4.186630249E-3
1.892578703E1,7.738918066E-4,6.357379258E-3,2.997398376E-3
1.893578703E1,-1.953348517E-3,-2.964865416E-3,-8.977890015E-3
1.895578653E1,-1.787148416E-3,1.139158756E-2,-4.187583923E-3
1.896578653E1,7.762216032E-3,-1.494397968E-2,-8.975982666E-3
1.897578653E1,-4.420436919E-3,9.441304952E-3,5.386352539E-3
1.898578653E1,5.184225738E-3,-4.926182330E-3,5.979537964E-4
1.899578653E1,2.848207951E-4,-1.314654946E-4,-4.191398621E-3
1.900578653E1,-1.956410706E-3,-1.209761016E-2,-1.376724243E-2
1.901578653E1,-9.196035564E-3,1.710903645E-2,-6.587028503E-3
1.902578653E1,7.573805749E-3,-2.115201205E-3,-1.616382599E-2
1.903578653E1,-1.148257405E-2,2.876222134E-4,2.991676331E-3
1.904578653E1,-1.889444888E-3,1.708802208E-2,-6.586074829E-3
1.905578653E1,-1.868672669E-3,5.240395665E-3,1.017284393E-2
1.906578653E1,4.917234182E-4,-2.051487565E-3,-6.587028503E-3
1.907578653E1,-6.663374603E-3,3.411695361E-4,5.970001221E-4
1.908578703E1,5.391128361E-3,1.230799407E-2,7.780075073E-3
1.909578703E1,1.499894261E-2,-6.792388856E-3,1.256942749E-2
1.910578703E1,-4.130698740E-3,-6.849423051E-3,-8.978843689E-3
1.911578703E1,1.257403940E-2,3.368146718E-4,2.991676331E-3
1.912578703E1,1.020741463E-2,2.729445696E-3,-1.616191864E-2
1.913578703E1,7.373817265E-3,1.215054095E-2,2.989768982E-3
1.914578753E1,-6.846688688E-3,-1.671421900E-2,2.990722656E-3
1.915578753E1,-1.387640089E-2,2.445232123E-3,-4.190444946E-3
1.916578753E1,-4.344761372E-3,-1.677596942E-2,-1.855659485E-2
1.917578753E1,-4.320330918E-3,2.321068197E-3,-6.585121155E-3
1.918578753E1,1.026237011E-2,-6.851565093E-3,2.992630005E-3
1.920578706E1,-4.100292921E-3,-2.007748932E-3,-1.796722412E-3
1.921578706E1,-1.691371202E-3,5.188070238E-3,1.496315002E-2
1.922578706E1,-4.124820232E-3,-9.133610874E-3,-6.585121155E-3
1.923578706E1,-1.133540273E-2,1.002211124E-2,-1.137351990E-2
1.924578706E1,1.138344407E-3,2.630740404E-3,-4.186630249E-3
1.925578706E1,1.781833544E-2,7.479421794E-3,1.496601105E-2
1.926578706E1,-4.058778286E-3,6.817381829E-3,-8.975982666E-3
1.927578706E1,-4.092887044E-3,6.707835943E-3,-8.975982666E-3
1.928578706E1,7.234737277E-4,-2.870686352E-3,1.496601105E-2
1.929578706E1,7.922515273E-3,-7.618371397E-3,-1.793861389E-3
1.930578706E1,-1.361133158E-2,2.112600207E-2,-1.137065887E-2
1.931578706E1,-1.136700809E-2,-1.234369166E-2,-1.137161255E-2
1.932578706E1,5.766227841E-4,2.023410052E-3,-1.794815063E-3
1.933578706E1,-1.143231988E-2,-2.991110086E-4,-1.795768738E-3
1.934578706E1,-4.291854799E-3,-1.228210516E-2,-4.189491272E-3
1.935578706E1,-9.117864072E-3,-7.421676069E-3,-6.585121155E-3
1.936578706E1,5.275338888E-3,6.942126900E-3,-8.977890015E-3
1.937578706E1,2.013416961E-2,-9.692415595E-3,-8.975028992E-3
1.939578703E1,-8.547864854E-3,1.174221560E-2,6.017684937E-4
1.940578703E1,-1.340523362E-3,-2.861246467E-4,6.027221680E-4
1.941578703E1,5.873829126E-3,1.925911754E-3,-1.615619659E-2
1.942578703E1,1.109898090E-3,6.657455117E-3,6.036758423E-4
1.943578703E1,2.027400210E-2,-5.954056978E-4,-6.579399109E-3
1.945578653E1,7.237002254E-3,-3.416243941E-3,-1.376724243E-2
1.947571986E1,1.637328044E-2,1.316007972E-2,-8.980751038E-3
1.949565319E1,-1.990336925E-2,1.049418747E-2,5.950927734E-4
1.951558699E1,-6.998479366E-4,1.038060337E-2,-1.616477966E-2
1.953552032E1,-7.768817246E-3,3.246799111E-3,7.779121399E-3
1.955545366E1,-1.702652127E-2,5.637407303E-3,-1.795768738E-3
1.957538699E1,-8.945681155E-3,2.045184374E-5,-4.180908203E-3
1.959532032E1,1.019079983E-2,1.192336157E-2,-1.136302948E-2
1.961525412E1,1.278876513E-2,-5.417346954E-3,-1.783370972E-3
1.963518745E1,-1.383873075E-2,-1.598965377E-3,1.258468628E-2
1.965512078E1,-1.333176345E-2,7.852651179E-3,-1.374816895E-2
1.967505411E1,1.614354551E-3,-9.203992784E-3,-6.559371948E-3
1.969498698E1,-3.072530031E-3,-2.193298191E-3,-6.559371948E-3
1.971492031E1,8.773311973E-3,2.588253468E-3,3.018379211E-3
1.973485364E1,-1.193836331E-3,4.239380360E-4,3.013610840E-3
1.975478744E1,-8.320927620E-3,1.478701457E-2,-4.168510437E-3
1.976478744E1,-3.630243242E-3,-1.155872643E-2,3.013610840E-3
1.977478744E1,-6.055280566E-3,-2.035301179E-3,-4.169464111E-3
1.978478744E1,-1.081600785E-2,-6.825271994E-3,5.408287048E-3
1.979478744E1,1.225315034E-3,-1.160394773E-2,-8.956909180E-3
1.981478698E1,3.903940320E-3,-1.792728156E-2,6.189346313E-4
1.982478698E1,6.247602403E-3,-1.494688727E-2,-1.778602600E-3
1.983478698E1,6.185472012E-3,-4.741352051E-3,-4.175186157E-3
1.984478698E1,-1.319000125E-2,1.253119856E-2,-8.967399597E-3
1.985478698E1,-8.322194219E-3,5.524411798E-3,-1.375579834E-2
1.986478744E1,1.285642385E-3,3.183875233E-3,-8.967399597E-3
1.987478744E1,1.088719815E-2,7.915195078E-3,1.018619537E-2
1.988478744E1,-1.059658825E-3,1.025250554E-2,-1.136207581E-2
1.989478744E1,6.077788770E-3,-1.785855740E-3,3.004074097E-3
1.990478744E1,6.043069065E-3,-4.053477198E-3,-1.785278320E-3
1.992478698E1,-5.934715271E-3,7.806792855E-3,-1.136207581E-2
1.993478698E1,8.395537734E-3,4.871450365E-4,-8.967399597E-3
1.994478698E1,-6.003879011E-3,-4.410501570E-3,5.397796631E-3
1.995478698E1,-5.973160267E-3,1.240323111E-2,-1.785278320E-3
1.996478698E1,-3.568954766E-3,2.756021917E-3,7.793426514E-3
1.997478698E1,-1.215405762E-3,5.166567862E-3,5.397796631E-3
1.998478698E1,-1.560864598E-2,-6.803058088E-3,3.004074097E-3
