"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.084727800E-1,-1.741418242E-2,1.287937164E-3,1.099586487E-1,1.113365032E-1
9.184727800E-1,2.045405656E-2,-3.105849028E-2,8.352661133E-2,9.143135703E-2
9.284727800E-1,2.053088695E-2,-8.034765720E-3,1.637172699E-2,2.746103100E-2
9.384727800E-1,-1.487062126E-2,-1.661634445E-2,4.324913025E-3,2.271438206E-2
9.484727800E-1,2.614061534E-2,-2.034366131E-3,9.289741516E-2,9.652668108E-2
9.584727800E-1,-1.205227524E-2,5.079507828E-3,6.656742096E-2,6.784010813E-2
9.684733130E-1,-3.574196249E-2,1.855832338E-2,7.142734528E-2,8.199856647E-2
9.784733130E-1,-9.135395288E-3,-4.456162453E-3,7.633304596E-2,7.700679669E-2
9.884732460E-1,9.756892920E-3,8.134329319E-2,7.396793365E-2,1.103774593E-1
9.984732460E-1,1.388197765E-2,-2.420723438E-2,7.637405396E-2,8.131233373E-2
1.008473246E0,2.545064688E-2,-4.167318344E-3,4.278182983E-2,4.995384803E-2
1.018472712E0,1.769315079E-2,-8.538782597E-3,6.189918518E-2,6.494203199E-2
1.028472712E0,9.790062904E-5,-6.338387728E-2,8.102989197E-2,1.028755018E-1
1.038472712E0,1.137670502E-2,2.124798298E-2,9.293174744E-2,9.600633250E-2
1.048472712E0,-3.241520375E-2,3.622668982E-2,8.330249786E-2,9.644907796E-2
1.058472712E0,-3.612242639E-3,3.865885735E-2,7.132816315E-2,8.121122094E-2
1.068472712E0,1.111811772E-2,1.720166206E-2,6.653499603E-2,6.961620082E-2
1.078472712E0,1.377270371E-2,-2.386301756E-2,5.698776245E-2,6.329878390E-2
1.088472712E0,9.249590337E-3,-2.201437950E-3,1.867198944E-2,2.095338732E-2
1.098472745E0,-1.283774897E-2,-1.896500587E-2,5.458354950E-2,5.919326923E-2
1.108473278E0,-1.883346960E-2,-4.686892033E-3,9.767913818E-2,9.958855642E-2
1.118473278E0,-3.162575141E-2,1.227331161E-2,1.000537872E-1,1.056483917E-1
1.128473278E0,1.208119094E-2,1.018255949E-2,7.130146027E-2,7.303107509E-2
1.138473278E0,2.668175846E-2,4.834473133E-2,6.413173676E-2,8.462865319E-2
1.148473278E0,-1.150571555E-2,3.547316790E-2,5.223178864E-2,6.417855463E-2
1.158472778E0,-3.394708037E-3,-1.384764910E-2,7.629299164E-2,7.761380033E-2
1.168472778E0,2.615944669E-2,1.761019230E-3,1.123046875E-1,1.153245883E-1
1.178472778E0,1.949858665E-2,-1.380079985E-2,6.690979004E-2,7.104630153E-2
1.188472778E0,9.894847870E-3,-1.933228970E-2,5.260276794E-2,5.690954783E-2
1.198472778E0,-9.330067784E-3,3.357487917E-2,6.934452057E-2,7.760789399E-2
1.208472778E0,-1.454804838E-2,-1.379829645E-2,5.972385406E-2,6.299982096E-2
1.218472878E0,6.324507296E-3,1.376694441E-2,9.553718567E-2,9.673097744E-2
1.228472878E0,-8.188169450E-3,4.554855824E-2,7.872390747E-2,9.131906090E-2
1.238472878E0,-1.774321869E-2,-4.701673985E-3,6.435585022E-2,6.692236551E-2
1.248472878E0,-1.170713454E-3,2.593547106E-2,8.833599091E-2,9.207207241E-2
1.258472878E0,-1.755884662E-2,8.848428726E-3,5.005645752E-2,5.377970551E-2
1.268472344E0,1.179334894E-2,-6.183147430E-3,3.814125061E-2,4.039887857E-2
1.278472344E0,9.804055095E-3,5.121648312E-3,9.565925598E-2,9.629664601E-2
1.288472344E0,5.074389279E-3,-1.912641525E-2,4.779815674E-2,5.173232041E-2
1.298472344E0,2.873539925E-3,1.653486490E-2,3.345394135E-2,3.742759918E-2
1.308472344E0,-9.400021285E-3,1.193958521E-2,6.695652008E-2,6.865922863E-2
1.318472344E0,1.387022063E-2,-1.645272970E-2,9.565734863E-2,9.804796623E-2
1.328472344E0,1.331848651E-2,2.712023258E-2,6.448936462E-2,7.121634116E-2
1.338472344E0,1.290834323E-2,2.675431967E-2,6.451606750E-2,7.102634660E-2
1.348472344E0,5.396779627E-3,-1.893538237E-2,6.692504883E-2,6.976127935E-2
1.358472844E0,-4.821162671E-3,2.186149359E-2,9.803771973E-2,1.005612401E-1
1.368472844E0,-1.735572517E-2,-2.356833220E-2,8.126926422E-2,8.637928447E-2
1.378472844E0,6.793592125E-3,5.754226446E-2,6.932258606E-2,9.034869136E-2
1.388472844E0,7.602944970E-3,1.807624102E-2,2.153491974E-2,2.912572797E-2
1.398472310E0,1.565782353E-2,-1.407897472E-2,2.641010284E-2,3.377689298E-2
1.408471776E0,8.193202317E-3,2.835172415E-2,1.030769348E-1,1.072184840E-1
1.418471776E0,-1.863937825E-3,-3.676438332E-2,9.592914581E-2,1.027496723E-1
1.428471776E0,7.054746151E-3,4.511833191E-3,7.672500610E-2,7.718064941E-2
1.438471776E0,3.490496427E-3,-9.067773819E-3,5.271244049E-2,5.360046147E-2
1.448471776E0,-4.258397967E-3,-2.512925863E-2,7.420253754E-2,7.845782414E-2
1.458471776E0,-2.129890025E-3,5.051195621E-2,4.775238037E-2,6.954339640E-2
1.468472309E0,1.932662353E-2,-2.858203650E-2,5.733489990E-2,6.691593184E-2
1.478472309E0,1.176172867E-2,4.707217216E-3,8.129405975E-2,8.227527154E-2
1.488472309E0,-1.429217681E-2,4.899066687E-2,4.308319092E-2,6.678707283E-2
1.498472309E0,3.796093166E-3,-1.303493977E-2,6.481075287E-2,6.621747251E-2
1.508472309E0,-7.993798703E-3,4.307943583E-2,1.223821640E-1,1.299889714E-1
1.518472209E0,6.456855685E-3,-1.295822859E-2,8.654499054E-2,8.774760430E-2
1.528472209E0,-9.891230613E-3,-1.296818256E-3,4.826450348E-2,4.928468806E-2
1.538472209E0,1.666613668E-2,3.892838955E-3,2.429103851E-2,2.971479192E-2
1.548472209E0,-1.006782800E-2,-2.862256765E-2,6.730651855E-2,7.382939780E-2
1.558472209E0,4.017408937E-3,4.181540012E-2,9.356212616E-2,1.025599274E-1
1.568472209E0,3.850169480E-3,6.364881992E-3,6.718730927E-2,6.759785540E-2
1.578472209E0,3.491383046E-3,6.245434284E-3,6.719398499E-2,6.757386198E-2
1.588472209E0,1.250043511E-3,4.703456163E-2,7.437038422E-2,8.800435583E-2
1.598472209E0,-2.228377387E-2,-2.077621222E-2,5.288600922E-2,6.103398678E-2
1.608472709E0,-2.227262035E-2,-2.113753557E-2,5.291461945E-2,6.117860720E-2
1.618472709E0,-3.683418036E-3,-1.935708523E-2,7.929801941E-2,8.170948659E-2
1.628472709E0,6.450362504E-3,-7.818400860E-3,4.581546783E-2,4.692325289E-2
1.638472709E0,-1.875571907E-4,1.796627045E-2,3.149700165E-2,3.626131774E-2
1.648472709E0,9.769901633E-3,-6.840288639E-3,6.269454956E-2,6.381886141E-2
1.658472209E0,-4.809245467E-3,2.833640575E-2,8.908843994E-2,9.360999340E-2
1.668472209E0,1.732632518E-3,3.060567379E-2,6.754589081E-2,7.417652357E-2
1.678472209E0,-1.307523623E-2,1.384413242E-2,8.669757843E-2,8.876424906E-2
1.688472209E0,8.117731661E-3,1.653766632E-2,7.948970795E-2,8.159660314E-2
1.698472209E0,-1.133736223E-2,-1.956391335E-2,6.274223328E-2,6.669235582E-2
1.708472209E0,2.789840102E-3,6.157338619E-3,5.081844330E-2,5.126607266E-2
1.718472742E0,1.522504166E-2,-2.139884233E-2,4.134178162E-2,4.897810995E-2
1.728472742E0,3.557085991E-3,-1.969724894E-2,7.731246948E-2,7.986145762E-2
1.738472742E0,8.182585239E-3,3.306061029E-2,7.251644135E-2,8.011612147E-2
1.748472742E0,-6.550770253E-3,2.071237564E-2,6.775665283E-2,7.115391134E-2
1.758472742E0,-3.728900105E-3,4.649293423E-2,6.540870667E-2,8.033552475E-2
1.768472208E0,-8.131124079E-3,3.810977936E-2,6.071949005E-2,7.214795169E-2
1.778472208E0,9.071443230E-3,3.640055656E-3,7.755851746E-2,7.817202004E-2
1.788472208E0,2.338819951E-2,2.031648159E-2,7.516956329E-2,8.130332432E-2
1.798472208E0,3.426540643E-2,-3.476965427E-2,7.516479492E-2,8.962585192E-2
1.808472208E0,9.569536895E-3,4.471719265E-3,8.466339111E-2,8.531976386E-2
1.818472208E0,9.227626026E-3,-1.184993982E-2,2.716350555E-2,3.103910743E-2
1.828472208E0,1.828510314E-3,-2.632027864E-2,7.266139984E-2,7.730316646E-2
1.838472208E0,1.375997439E-2,2.162355185E-2,6.547355652E-2,7.031146061E-2
1.848472208E0,-4.626512527E-4,-4.552966356E-2,2.717590332E-2,5.302540930E-2
1.858472308E0,7.379490137E-2,-1.258767247E-1,6.539916992E-2,1.598989954E-1
1.868472308E0,-1.394153759E-2,1.433492303E-1,3.877639771E-2,1.491542065E-1
1.878472808E0,-4.141873121E-2,5.450779200E-2,2.202987671E-2,7.191610495E-2
1.888472808E0,1.364877820E-2,3.865790367E-2,9.397697449E-2,1.025299683E-1
1.898472808E0,1.034630463E-2,-1.569038630E-2,7.734584808E-2,7.959657315E-2
1.908472308E0,7.078275084E-3,2.133691311E-2,7.983875275E-2,8.294330762E-2
1.918472308E0,-7.377699018E-3,3.252744675E-3,6.557941437E-2,6.607321984E-2
1.928472308E0,-8.196394891E-3,2.380442619E-2,1.087522507E-1,1.116283280E-1
1.938472841E0,-3.010120615E-2,-1.997303963E-2,1.088047028E-1,1.146449662E-1
1.948472841E0,-2.860479057E-3,-6.024819613E-2,2.018642426E-2,6.360439608E-2
1.958472841E0,2.576828003E-3,3.874582052E-2,6.800937653E-2,7.831445554E-2
1.968473374E0,-2.064510435E-2,1.291835308E-2,2.008628845E-2,3.156838868E-2
1.978473374E0,1.148883253E-3,4.222315550E-2,3.919601440E-2,5.762327948E-2
1.988473374E0,-1.015336439E-2,3.294736147E-2,4.875278473E-2,5.971141813E-2
1.998473374E0,-1.468504965E-2,1.112169027E-2,7.271957397E-2,7.501652563E-2
2.008473374E0,-1.689267531E-2,1.102000475E-2,1.110363007E-1,1.128532811E-1
2.018472840E0,-1.380424574E-2,-4.162675142E-2,6.075763702E-2,7.493219663E-2
2.028472840E0,-6.260849535E-3,-3.423881531E-2,8.708095551E-2,9.377946216E-2
2.038472840E0,1.772936061E-2,-1.488709450E-2,6.072807312E-2,6.499118921E-2
2.048472840E0,5.533568561E-3,6.416612864E-2,4.635715485E-2,7.935299774E-2
2.058472840E0,2.972975373E-3,3.696572781E-2,2.727317810E-2,4.603400763E-2
2.068472840E0,-1.583725959E-2,1.385188103E-2,6.331539154E-2,6.671980370E-2
2.078473473E0,-2.509010956E-2,5.711013079E-2,4.913043976E-2,7.940327919E-2
2.088473473E0,6.642755121E-3,-3.664553165E-3,7.573986053E-2,7.611886507E-2
2.098473473E0,-8.183166385E-3,5.025547743E-2,9.977245331E-2,1.120139262E-1
2.108473973E0,1.839159802E-2,8.261203766E-3,9.030342102E-2,9.252678646E-2
2.118473973E0,-5.778674036E-3,1.797974110E-2,6.634712219E-2,6.898264120E-2
2.128473973E0,6.544899195E-3,1.548576355E-2,6.875228882E-2,7.077797536E-2
2.138473973E0,-2.714022994E-4,-1.893252134E-2,9.516429901E-2,9.702967500E-2
2.148473973E0,4.833508283E-3,1.870232821E-2,7.846164703E-2,8.080451682E-2
2.158473873E0,5.322881043E-3,-1.602113247E-2,3.546524048E-2,3.927840412E-2
2.168473873E0,-3.935135901E-3,6.763398647E-3,8.105373383E-2,8.143056320E-2
2.178473373E0,1.274700463E-2,-1.725113392E-2,5.950927734E-2,6.325695091E-2
2.188473873E0,7.643319666E-3,-7.799983025E-3,4.515266418E-2,4.645452781E-2
2.198473873E0,-1.187783480E-2,1.909738779E-2,6.425952911E-2,6.808142376E-2
2.208473873E0,2.084951848E-3,-1.419240236E-2,3.790092468E-2,4.052470112E-2
2.218474406E0,1.104071364E-2,4.914939404E-2,1.192131042E-1,1.294191814E-1
2.228474406E0,2.456943691E-2,-2.760928869E-2,8.809471130E-2,9.553328327E-2
2.238473872E0,2.081617713E-3,-1.534581184E-3,1.000823975E-1,1.001158047E-1
2.248473872E0,1.596774906E-2,1.006764174E-2,3.785896301E-2,4.230398918E-2
2.258473872E0,-1.296908408E-2,1.175886393E-2,3.791427612E-2,4.176075139E-2
2.268473338E0,-2.708667889E-2,2.274322510E-2,1.241903305E-1,1.291285431E-1
2.278473338E0,-2.449643612E-2,-6.588459015E-3,6.917285919E-2,7.367745668E-2
2.288440004E0,-1.636331156E-2,3.615289927E-2,6.202507019E-2,7.363354821E-2
2.298407170E0,1.467816532E-3,-2.684915066E-2,7.166957855E-2,7.654776199E-2
2.308373836E0,-1.220947132E-2,-8.315086365E-3,3.820419312E-2,4.096061795E-2
2.318340502E0,9.597763419E-4,1.569360495E-2,5.017757416E-2,5.258326117E-2
2.328307668E0,1.849472523E-3,-1.022291183E-2,7.648563385E-2,7.718795671E-2
2.338274334E0,1.808773726E-3,2.149468660E-2,1.123504639E-1,1.144024473E-1
2.348241000E0,2.518897504E-2,-3.017544746E-2,3.085899353E-2,4.997318856E-2
2.358207666E0,4.933178425E-4,1.633119583E-2,5.471420288E-2,5.710162271E-2
2.368174332E0,9.881515056E-3,3.533959389E-2,7.148551941E-2,8.035366028E-2
2.378140365E0,-4.813026637E-3,4.136824608E-2,1.170692444E-1,1.242566094E-1
2.388107031E0,8.750792593E-3,6.632065773E-2,8.365821838E-2,1.071153748E-1
2.398073697E0,-2.486223727E-2,-7.934689522E-3,8.385753632E-2,8.782469207E-2
2.408039663E0,-9.904455394E-3,1.109778881E-2,6.471729279E-2,6.640472226E-2
2.418006329E0,-6.788544357E-3,-8.820891380E-4,4.796123505E-2,4.844731657E-2
2.427972995E0,-1.313320547E-2,2.787590027E-2,4.078197479E-2,5.111473731E-2
2.437940128E0,2.120671794E-2,-8.425116539E-3,1.208782196E-2,2.582291452E-2
2.447906794E0,-7.224541157E-3,1.011669636E-2,7.199573517E-2,7.306112114E-2
2.457873460E0,2.453930676E-3,-1.519918442E-5,9.359073639E-2,9.362290289E-2
2.467840126E0,-1.619200781E-2,-1.468950510E-2,9.361934662E-2,9.613815444E-2
2.477806792E0,1.493769139E-2,-1.674044132E-2,1.127452850E-1,1.149559755E-1
2.487772958E0,1.248262823E-2,-3.147363663E-3,4.796600342E-2,4.966346131E-2
2.497739624E0,1.709044352E-2,3.570580482E-2,5.989170074E-2,7.179138929E-2
2.507706290E0,3.156092018E-2,1.149839163E-2,5.991458893E-2,6.868815516E-2
2.517671990E0,-4.850506783E-3,2.505093813E-2,4.321765900E-2,5.018807594E-2
2.527638656E0,-6.882566959E-3,-4.845261574E-3,6.725883484E-2,6.778345780E-2
2.537605322E0,-4.040488601E-2,2.799463272E-2,1.008348465E-1,1.121780751E-1
2.547571988E0,-2.123210579E-3,4.438138008E-2,8.410644531E-2,9.512154889E-2
2.557538654E0,-4.485901445E-3,1.501065493E-2,8.415889740E-2,8.560469079E-2
2.567505320E0,-4.335369915E-3,3.437960148E-2,3.386306763E-2,4.845059111E-2
2.577472520E0,5.452033132E-3,-2.058440447E-2,6.737518311E-2,7.066015618E-2
2.587472520E0,-1.623531803E-2,6.356596947E-3,9.126663208E-2,9.291711364E-2
2.597472020E0,1.976864040E-2,-5.068153143E-2,6.489562988E-2,8.468092789E-2
2.607472020E0,-9.112492204E-3,-3.106176853E-2,7.682704926E-2,8.336825820E-2
2.617472020E0,1.512440294E-2,-2.547329664E-2,4.563808441E-2,5.441021186E-2
2.627471520E0,5.408696830E-3,1.356691122E-2,5.036449432E-2,5.243946386E-2
2.637471520E0,-5.949378014E-3,1.291328669E-2,6.478977203E-2,6.633146035E-2
2.647471520E0,1.823205501E-3,2.615320683E-2,5.530738831E-2,6.120638453E-2
2.657471520E0,-9.375944734E-3,4.337573051E-2,7.702064514E-2,8.889061883E-2
2.667471520E0,1.782558486E-2,-5.778849125E-3,6.994915009E-2,7.241567628E-2
2.677471520E0,-6.061635911E-3,2.239024639E-2,8.675575256E-2,8.980326924E-2
2.687471986E0,5.371794105E-3,8.484005928E-3,5.080032349E-2,5.178327331E-2
2.697471986E0,2.393946052E-3,1.223707199E-2,6.983852386E-2,7.094290891E-2
2.707472186E0,1.618181914E-2,3.103238344E-2,6.008911133E-2,6.953820096E-2
2.717472186E0,2.508671954E-2,-2.978473902E-2,6.236076355E-2,7.352101065E-2
2.727472186E0,8.481703699E-4,1.533031464E-4,6.704711914E-2,6.705265901E-2
2.737505052E0,-3.486215696E-2,-4.541218281E-3,3.591632843E-2,5.025908176E-2
2.747538385E0,-8.399039507E-4,-5.453824997E-3,1.150054932E-1,1.151378005E-1
2.757571718E0,1.392541081E-2,-2.061086893E-2,5.761146545E-2,6.275193970E-2
2.767605051E0,-2.694929391E-2,3.905332088E-2,9.832859039E-2,1.091784686E-1
2.777638384E0,1.262957230E-2,-6.334602833E-3,3.847026825E-2,4.098286018E-2
2.787671717E0,-8.593514562E-3,2.277004719E-2,2.407646179E-2,3.423447902E-2
2.797705050E0,-3.593578935E-3,-1.583796740E-2,1.031141281E-1,1.043852405E-1
2.807738383E0,-3.026335686E-2,2.047204971E-2,6.955909729E-2,7.857126449E-2
2.817772149E0,5.710698664E-3,3.019565344E-2,7.194137573E-2,7.823011638E-2
2.827805482E0,-1.635119319E-3,2.300232649E-2,3.123855591E-2,3.882818582E-2
2.837838815E0,1.094646752E-3,1.833570004E-2,5.277919769E-2,5.588416463E-2
2.847872148E0,8.200019598E-3,-1.678389311E-2,7.426261902E-2,7.657594905E-2
2.857905981E0,1.437751204E-2,-1.746177673E-2,7.890224457E-2,8.208039167E-2
2.867939314E0,6.768397987E-3,-4.248619080E-2,8.118724823E-2,9.188175496E-2
2.877972114E0,-3.394894302E-4,-2.017664909E-2,2.605628967E-2,3.295667843E-2
2.888005447E0,-2.184913680E-2,-4.782676697E-4,5.713844299E-2,6.117528248E-2
2.898038780E0,-1.672081649E-3,1.373708248E-2,6.194496155E-2,6.347189578E-2
2.908072113E0,1.107395440E-2,2.466541529E-2,7.400703430E-2,7.879121971E-2
2.918105446E0,8.784122765E-3,1.740098000E-3,6.454372406E-2,6.516196029E-2
2.928138779E0,1.248784363E-3,3.121614456E-3,8.617305756E-2,8.623862121E-2
2.938172112E0,-4.196030647E-2,-5.465793610E-2,4.793167114E-3,6.907337945E-2
2.948205445E0,-5.827546120E-4,8.500677347E-2,1.483879089E-1,1.710130482E-1
2.958238778E0,4.654506966E-2,5.444931984E-2,9.323787689E-2,1.175775218E-1
2.968272644E0,1.844599470E-2,-2.897322178E-3,8.103752136E-2,8.316086258E-2
2.978305977E0,2.410705388E-2,-1.717334986E-2,1.119709015E-2,3.164567616E-2
2.988338843E0,3.101960942E-2,-5.374222994E-2,1.564884186E-2,6.399476306E-2
2.998372176E0,2.140689269E-2,-5.391848087E-2,1.064519882E-1,1.212331779E-1
3.008405509E0,-1.708754152E-2,6.644129753E-3,6.090259552E-2,6.360231660E-2
3.018438842E0,-9.110450745E-3,2.134573460E-2,2.036952972E-2,3.087974157E-2
3.028472175E0,-2.824591473E-2,2.357733250E-2,6.367492676E-2,7.354059154E-2
3.038438841E0,-1.613027975E-2,1.177877188E-2,5.667304993E-2,6.008959960E-2
3.048405507E0,1.537910849E-2,1.789343357E-2,1.214065552E-1,1.236779834E-1
