"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.259302761E0,-1.059160948E0,-6.097152710E0,2.507655621E0,6.677232196E0
1.269269427E0,-7.648177147E-1,-6.270947933E0,2.021489143E0,6.632959556E0
1.279236093E0,-5.721544623E-1,-6.298660278E0,1.995862961E0,6.632039731E0
1.289202693E0,-4.271562397E-1,-6.392444611E0,2.219058514E0,6.780120297E0
1.299169359E0,-4.539661407E-1,-6.499318600E0,2.338493347E0,6.922122410E0
1.309136025E0,-6.337422132E-1,-6.630594730E0,2.753038883E0,7.207332292E0
1.319102625E0,-7.315596342E-1,-6.614149094E0,2.926545620E0,7.269581625E0
1.329069291E0,-8.001644015E-1,-6.555492401E0,3.172530651E0,7.326642780E0
1.339035957E0,-8.205488920E-1,-6.422873497E0,3.210115433E0,7.227132594E0
1.349003157E0,-9.264138341E-1,-6.321504116E0,3.211513996E0,7.150767723E0
1.359002623E0,-9.551668763E-1,-6.242881775E0,3.220790863E0,7.089387167E0
1.369002623E0,-9.942808151E-1,-6.152155876E0,3.093074322E0,6.957350431E0
1.379002623E0,-1.061105728E0,-6.171102524E0,2.950376034E0,6.921934012E0
1.389002623E0,-9.818955064E-1,-6.170953751E0,2.611683846E0,6.772420652E0
1.399001756E0,-8.042688370E-1,-6.087747574E0,2.411419392E0,6.597155627E0
1.409001756E0,-5.618441701E-1,-6.052918434E0,2.033195972E0,6.409943549E0
1.419002256E0,-5.047622919E-1,-6.162518024E0,1.917827606E0,6.473752861E0
1.429001922E0,-6.387636065E-1,-6.410676479E0,1.824641228E0,6.695827617E0
1.439001922E0,-7.746852636E-1,-6.491025448E0,1.865840912E0,6.798154965E0
1.449001922E0,-8.835538626E-1,-6.437788963E0,2.300292015E0,6.893267550E0
1.459002188E0,-9.757840633E-1,-6.379853249E0,2.500110626E0,6.921360788E0
1.469002188E0,-1.126786113E0,-6.418416500E0,2.740788460E0,7.069486452E0
1.479001654E0,-1.041902184E0,-6.300535679E0,2.774054527E0,6.962592084E0
1.489001654E0,-8.843458295E-1,-6.338634491E0,2.754777431E0,6.967722257E0
1.499001654E0,-7.391109467E-1,-6.315925121E0,2.634060860E0,6.882984218E0
1.509001387E0,-5.982154608E-2,-6.176588058E0,2.820890427E0,6.790525860E0
1.519001387E0,2.929123640E-1,-6.169401646E0,2.969324112E0,6.853043120E0
1.529001387E0,8.922822475E-1,-6.204343796E0,2.976279259E0,6.938896726E0
1.539001387E0,1.146339774E0,-6.173694611E0,2.795051098E0,6.873202359E0
1.549001387E0,1.266144872E0,-6.126531124E0,2.379948139E0,6.693404186E0
1.559001387E0,1.137212515E0,-6.116935730E0,2.188485622E0,6.595424501E0
1.569001387E0,5.905139446E-2,-6.224987507E0,2.046112061E0,6.552902494E0
1.579001387E0,-8.431816101E-1,-6.407661438E0,2.115755558E0,6.800404540E0
1.589001387E0,-2.189022541E0,-6.213883877E0,2.345174313E0,6.993140573E0
1.599001920E0,-2.463161945E0,-5.897513866E0,2.622279167E0,6.908269292E0
1.609001920E0,-2.398072958E0,-5.686762810E0,3.094277859E0,6.903953985E0
1.619001986E0,-2.032015085E0,-5.746344090E0,3.364495754E0,6.961995934E0
1.629001986E0,-9.050846100E-1,-5.948186398E0,3.625607491E0,7.024608832E0
1.639001986E0,-3.100409508E-1,-6.143282890E0,3.582431793E0,7.118277012E0
1.649001452E0,4.984833002E-1,-6.453800678E0,3.331966400E0,7.280249232E0
1.659001452E0,7.581310272E-1,-6.567514896E0,3.113361359E0,7.307532656E0
1.669001452E0,1.002966285E0,-6.581248283E0,2.936228752E0,7.276002310E0
1.679001452E0,9.385161400E-1,-6.458670616E0,2.840706825E0,7.117924834E0
1.689001452E0,5.580322742E-1,-6.319731236E0,2.841875553E0,6.951737881E0
1.699001452E0,3.250497580E-1,-6.228751659E0,2.854498863E0,6.859385420E0
1.709001718E0,2.208415270E-1,-5.953836918E0,2.980917454E0,6.662042772E0
1.719001484E0,2.532091141E-1,-5.841592789E0,2.986737251E0,6.565738387E0
1.729001817E0,2.784407139E-1,-5.856238842E0,2.872198105E0,6.528597442E0
1.739001817E0,2.958137989E-1,-5.907979012E0,2.721962452E0,6.511589775E0
1.749001817E0,3.049765825E-1,-6.031509876E0,2.374035835E0,6.489080694E0
1.759001550E0,3.076863289E-1,-6.078808784E0,2.154215813E0,6.456565099E0
1.769001550E0,4.399790764E-1,-6.180625439E0,1.869883060E0,6.472261974E0
1.779001550E0,5.055743456E-1,-6.190016270E0,1.804995060E0,6.467604967E0
1.789001550E0,6.346135139E-1,-6.171851635E0,1.846744537E0,6.473403456E0
1.799001550E0,6.485878229E-1,-6.182996750E0,1.945821762E0,6.514317869E0
1.809001550E0,7.337257862E-1,-6.162003040E0,2.097557068E0,6.550448889E0
1.819001550E0,7.775645256E-1,-6.148743629E0,2.142773628E0,6.557677457E0
1.829001550E0,7.501579523E-1,-6.087798119E0,2.078687191E0,6.476493135E0
1.839001550E0,6.326650381E-1,-6.089885235E0,1.996670723E0,6.440004752E0
1.849002083E0,2.221525908E-1,-6.164041519E0,1.841001987E0,6.436928456E0
1.859002083E0,3.525543213E-2,-6.173006535E0,1.891217709E0,6.456311412E0
1.869002083E0,-3.439978361E-1,-6.112471581E0,2.074206829E0,6.463975348E0
1.879002083E0,-6.155331135E-1,-6.075345516E0,2.289401531E0,6.521507765E0
1.889002083E0,-9.690438509E-1,-6.046191216E0,2.628850937E0,6.663807579E0
1.899001549E0,-1.029635549E0,-5.979730606E0,2.731810093E0,6.654330460E0
1.909001549E0,-1.104696512E0,-5.895345688E0,2.879132748E0,6.653184241E0
1.919001549E0,-1.084464788E0,-5.933828831E0,2.816408157E0,6.657217390E0
1.929001549E0,-1.145506382E0,-5.997925758E0,2.604148865E0,6.638440298E0
1.939001549E0,-1.184130192E0,-6.058366299E0,2.423677921E0,6.631755513E0
1.949001549E0,-1.372032046E0,-6.199387074E0,2.141442299E0,6.700794516E0
1.959001549E0,-1.484441757E0,-6.325341702E0,1.990143299E0,6.795158962E0
1.969001549E0,-1.707018852E0,-6.570986748E0,2.002054214E0,7.078135438E0
1.979001549E0,-1.739407539E0,-6.622727394E0,2.144213200E0,7.175214768E0
1.989001549E0,-1.774056435E0,-6.641154289E0,2.620747089E0,7.356665130E0
1.999001549E0,-1.831174135E0,-6.656456470E0,2.817845821E0,7.456665912E0
2.009001282E0,-1.860185027E0,-6.788772583E0,2.958209038E0,7.635359993E0
2.019001015E0,-1.813808441E0,-6.951481819E0,2.957160950E0,7.769028345E0
2.029001015E0,-1.533675551E0,-7.245193481E0,2.709368706E0,7.885788994E0
2.039001015E0,-1.277044892E0,-7.370354176E0,2.640483856E0,7.932535492E0
2.049001015E0,-9.053491354E-1,-7.652227402E0,2.649154186E0,8.148267249E0
2.059000581E0,-8.123748302E-1,-7.744767666E0,2.850983620E0,8.292736983E0
2.069000581E0,-9.891576767E-1,-7.703455448E0,3.003831387E0,8.327344219E0
2.079000581E0,-1.106293440E0,-7.648418427E0,3.102709770E0,8.327604549E0
2.089000581E0,-1.429036379E0,-7.506148338E0,3.237637043E0,8.298596355E0
2.099001114E0,-1.728629112E0,-7.592055798E0,3.044795513E0,8.360517302E0
2.109001114E0,-1.954743385E0,-7.516524792E0,2.762115479E0,8.243084894E0
2.119000680E0,-1.994273424E0,-7.326854706E0,2.688285828E0,8.055234761E0
2.129000680E0,-2.187553644E0,-7.300931454E0,2.579945087E0,8.046434471E0
2.139000680E0,-2.218732119E0,-7.391964912E0,2.459604740E0,8.100220550E0
2.149000646E0,-2.029571056E0,-7.389171600E0,2.303431988E0,8.001550758E0
2.159000179E0,-1.893271565E0,-7.419563770E0,2.207879543E0,7.969261938E0
2.169000179E0,-1.656885982E0,-7.454298973E0,2.069857597E0,7.911773177E0
2.179000712E0,-1.539244294E0,-7.423359394E0,2.013141632E0,7.843996234E0
2.189000712E0,-1.441778898E0,-7.261068821E0,1.998172760E0,7.667759855E0
2.199001212E0,-1.524159670E0,-7.292304516E0,1.964375973E0,7.704514314E0
2.209001212E0,-1.505127668E0,-7.274201870E0,2.023253918E0,7.698894632E0
2.219001212E0,-1.367903948E0,-7.187076092E0,2.181540489E0,7.634418306E0
2.229001212E0,-1.038909197E0,-7.094724178E0,2.546103954E0,7.609013657E0
2.239001212E0,-8.151326776E-1,-7.007804871E0,2.700773239E0,7.554332960E0
2.249001212E0,-5.347821712E-1,-6.781833649E0,2.778076649E0,7.348263024E0
2.259001478E0,-5.132379532E-1,-6.702227592E0,2.573582172E0,7.197679702E0
2.269001478E0,-6.693587303E-1,-6.672831535E0,2.111487389E0,7.030867713E0
2.279001478E0,-7.910935283E-1,-6.626248360E0,1.856622219E0,6.926762762E0
2.289001478E0,-1.112948656E0,-6.447915554E0,1.350180149E0,6.681111894E0
2.299001478E0,-1.264880657E0,-6.371439457E0,1.259804726E0,6.616817345E0
2.309001478E0,-1.581180811E0,-6.202434063E0,1.257829189E0,6.523224305E0
2.319001478E0,-1.622498035E0,-6.120628834E0,1.356845856E0,6.475772376E0
2.329001478E0,-1.459357500E0,-5.953104019E0,1.649905682E0,6.347547600E0
2.339001478E0,-1.380609512E0,-5.870044708E0,1.763385296E0,6.282756975E0
2.349002011E0,-1.271883965E0,-5.832655430E0,1.861348629E0,6.253173346E0
2.359002011E0,-1.250407577E0,-5.829993725E0,1.874833584E0,6.250387740E0
2.369001577E0,-1.230414510E0,-5.860933781E0,1.728074074E0,6.233033343E0
2.379001577E0,-1.164176106E0,-5.852253437E0,1.659105301E0,6.193287229E0
2.389001577E0,-1.044046760E0,-5.779908657E0,1.534139633E0,6.070499332E0
2.399001043E0,-1.033635497E0,-5.790190220E0,1.267252445E0,6.016696260E0
2.409001043E0,-1.126327395E0,-5.892869949E0,9.568452835E-1,6.075366864E0
2.419001476E0,-1.264099479E0,-5.926140785E0,8.724284172E-1,6.121946050E0
2.429001976E0,-1.410332084E0,-5.877348900E0,9.826741219E-1,6.123554124E0
2.439001976E0,-1.494633555E0,-5.811414719E0,1.101630688E0,6.100824589E0
2.449001476E0,-1.493926167E0,-5.764137745E0,1.353939533E0,6.106574457E0
2.459002009E0,-1.503386259E0,-5.686930180E0,1.482665062E0,6.066270749E0
2.469002009E0,-1.502551913E0,-5.605014801E0,1.776067734E0,6.068629974E0
2.479001475E0,-1.507375240E0,-5.509231091E0,1.918100834E0,6.025190299E0
2.489001475E0,-1.472091794E0,-5.350204468E0,2.249073982E0,5.987493288E0
2.499000975E0,-1.493114471E0,-5.257602215E0,2.378715992E0,5.960709827E0
2.509000541E0,-1.405579805E0,-5.187475681E0,2.594673634E0,5.968072536E0
2.519000541E0,-1.361257553E0,-5.149920464E0,2.675012112E0,5.960737597E0
2.529000641E0,-1.187379122E0,-5.074902534E0,2.602034569E0,5.825383147E0
2.539000641E0,-1.155154347E0,-5.030922413E0,2.546729088E0,5.755900532E0
2.549000641E0,-1.240569353E0,-4.955822945E0,2.463537216E0,5.671702478E0
2.558999941E0,-1.419406891E0,-4.797304153E0,2.472239494E0,5.580395253E0
2.568999941E0,-1.801004171E0,-4.630562782E0,2.631898880E0,5.622510064E0
2.578999941E0,-2.015736580E0,-4.528694153E0,2.750873566E0,5.669177195E0
2.588999941E0,-2.314078569E0,-4.362702370E0,2.794563293E0,5.674303093E0
2.599000474E0,-2.350996733E0,-4.279853821E0,2.654439926E0,5.557911990E0
2.609000474E0,-2.321242332E0,-4.266476631E0,2.317606926E0,5.381662445E0
2.619000474E0,-2.223703861E0,-4.252302170E0,2.169757843E0,5.266382222E0
2.629000474E0,-1.837236166E0,-4.236463070E0,1.842185974E0,4.971589810E0
2.639000974E0,-1.669387937E0,-4.250723839E0,1.735621452E0,4.885477567E0
2.649000440E0,-1.375349283E0,-4.316680908E0,1.641904831E0,4.818835045E0
2.659000873E0,-1.332280993E0,-4.380463600E0,1.694648743E0,4.882137683E0
2.669001306E0,-1.786242008E0,-4.823853493E0,2.120076180E0,5.563716926E0
2.679001772E0,-1.714092255E0,-4.240795612E0,2.323199272E0,5.130274314E0
2.689001772E0,-1.975008845E0,-4.038066387E0,2.685869217E0,5.236461929E0
2.698968938E0,-2.125865459E0,-4.003132820E0,2.536257744E0,5.193936818E0
2.708935838E0,-2.213732958E0,-4.089861870E0,1.906972885E0,5.026343533E0
2.718902504E0,-2.069366217E0,-4.188317299E0,1.451948166E0,4.892078476E0
2.728868337E0,-1.609439373E0,-4.199338913E0,1.055789948E0,4.619462611E0
2.738834570E0,-1.345262885E0,-4.107388496E0,9.282855988E-1,4.420643239E0
2.748801236E0,-1.030463576E0,-3.963460684E0,1.013767242E0,4.218838679E0
2.758767836E0,-1.018561244E0,-3.995774508E0,1.323218346E0,4.330656730E0
2.768734502E0,-1.308518767E0,-4.251436710E0,2.022123337E0,4.886299035E0
2.778701168E0,-1.429065943E0,-4.203469753E0,2.399879456E0,5.046861286E0
2.788667834E0,-1.782241106E0,-3.947658777E0,2.774461746E0,5.143737081E0
2.798634500E0,-2.076519012E0,-3.816253662E0,2.723518372E0,5.127696904E0
2.808601600E0,-2.556166649E0,-3.737824440E0,2.344169617E0,5.099063706E0
2.818568766E0,-2.813120365E0,-3.791038513E0,1.891813278E0,5.085722827E0
2.828534899E0,-3.046104670E0,-3.915688276E0,1.321090698E0,5.133872707E0
2.838501565E0,-2.995720625E0,-4.056656361E0,1.238980293E0,5.192867710E0
2.848468065E0,-2.819495678E0,-4.314172268E0,1.692949295E0,5.424731841E0
2.858435665E0,-2.669349670E0,-4.417268276E0,1.984458923E0,5.529535596E0
2.868402831E0,-2.381357908E0,-4.411363602E0,2.383658409E0,5.550929807E0
2.878369397E0,-2.225234985E0,-4.391064167E0,2.530513763E0,5.535035245E0
2.888336063E0,-2.229460478E0,-4.500987053E0,2.733606339E0,5.718564688E0
2.898302729E0,-2.363979578E0,-4.574740410E0,2.771099091E0,5.847703774E0
2.908270562E0,-2.702165127E0,-4.728263378E0,2.757583618E0,6.104296713E0
2.918237228E0,-2.806890249E0,-4.785896301E0,2.693430901E0,6.167495950E0
2.928203461E0,-2.795593739E0,-4.741466999E0,2.451821327E0,6.025635359E0
2.938169627E0,-2.748233080E0,-4.685361385E0,2.266385078E0,5.885736801E0
2.948136293E0,-2.717741966E0,-4.648398876E0,1.798446655E0,5.676983696E0
2.958103459E0,-2.718022823E0,-4.645586967E0,1.533694267E0,5.596547547E0
2.968070125E0,-2.725771904E0,-4.805115700E0,1.128026962E0,5.638387552E0
2.978035891E0,-2.706002235E0,-4.893321037E0,1.032078743E0,5.686143280E0
2.988002557E0,-2.685073614E0,-5.014765263E0,1.009337425E0,5.777218448E0
2.998002057E0,-2.579210758E0,-5.009392738E0,1.089035988E0,5.738670850E0
3.008001823E0,-2.430150032E0,-4.979156494E0,1.331733704E0,5.698345657E0
3.018001823E0,-2.365596294E0,-4.968110085E0,1.497414589E0,5.702667279E0
3.028001723E0,-2.464504719E0,-4.899380207E0,1.642806053E0,5.725078310E0
3.038002156E0,-2.501878262E0,-4.881193638E0,1.673534393E0,5.734645894E0
3.048002156E0,-2.647036076E0,-4.920087337E0,1.619880676E0,5.817050180E0
3.058002156E0,-2.677036285E0,-4.933193684E0,1.574619293E0,5.829438147E0
3.068002656E0,-2.686560392E0,-4.769888878E0,1.356894493E0,5.640089478E0
3.078002656E0,-2.624686718E0,-4.683563709E0,1.179995537E0,5.497011811E0
3.088002656E0,-2.558815479E0,-4.526379585E0,8.920974731E-1,5.275555583E0
3.098002656E0,-2.491436720E0,-4.511472225E0,7.288169861E-1,5.204979613E0
3.108002656E0,-2.254118443E0,-4.576336384E0,4.949607849E-1,5.125318608E0
3.118002156E0,-2.124874592E0,-4.644086838E0,5.510129929E-1,5.136754803E0
3.128002589E0,-2.015481949E0,-4.789188385E0,9.340114594E-1,5.279286910E0
3.138002589E0,-1.942202449E0,-4.866892338E0,1.304998398E0,5.400167794E0
3.148002755E0,-1.871993303E0,-4.868491650E0,1.816747665E0,5.523327073E0
3.158002255E0,-1.812696457E0,-4.841287613E0,2.068629265E0,5.568048243E0
3.168001755E0,-1.777377486E0,-4.606833458E0,2.425045013E0,5.501166109E0
3.178001855E0,-1.747317791E0,-4.429684639E0,2.478206635E0,5.368121980E0
3.188002055E0,-1.783326745E0,-4.141511917E0,2.259854317E0,5.043740355E0
3.198001521E0,-1.797907829E0,-4.070735931E0,2.098512650E0,4.920073061E0
3.208000854E0,-1.883927464E0,-3.995714188E0,1.848342896E0,4.788662237E0
3.218000854E0,-1.894537330E0,-3.928034544E0,1.779184341E0,4.710013163E0
3.228001287E0,-1.869066596E0,-3.809485435E0,1.707438469E0,4.573940899E0
