"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.800075150E-1,-6.836629659E-2,-1.394017041E-1,4.146862030E-2,1.607060424E-1
2.900075150E-1,-7.484034449E-2,-1.228853688E-1,4.851531982E-2,1.518407958E-1
3.000075150E-1,-6.056771055E-2,-9.108380973E-2,3.644371033E-2,1.152946312E-1
3.100075150E-1,-6.612681597E-2,-1.064667925E-1,4.355716705E-2,1.326844396E-1
3.200075150E-1,-4.591371864E-2,-1.060257107E-1,4.111480713E-2,1.226374668E-1
3.300070480E-1,-4.312358797E-2,-8.484819531E-2,5.065917969E-2,1.078202790E-1
3.400070480E-1,-3.137917817E-2,-6.454093009E-2,3.627395630E-2,8.041134488E-2
3.500070480E-1,-4.648927227E-2,7.210973650E-2,2.908039093E-2,9.059103527E-2
3.600064810E-1,3.377034515E-2,-1.724378318E-1,7.457256317E-2,1.908829726E-1
3.700064810E-1,-3.808730841E-2,-3.686881065E-2,-1.641178131E-2,5.549143021E-2
3.800064810E-1,-4.316028953E-2,-3.446666524E-2,8.175563812E-2,9.866481627E-2
3.900064810E-1,-4.533279687E-2,-2.461964637E-2,3.576278687E-4,5.158795748E-2
4.000064810E-1,-9.415782988E-3,-4.521231353E-2,6.261730194E-2,7.780576307E-2
4.100064810E-1,-7.160462439E-3,-4.131979495E-2,2.671337128E-2,4.972124176E-2
4.200064810E-1,-3.912815824E-2,-1.434334088E-2,5.545330048E-2,6.936723094E-2
4.300064810E-1,-8.524220437E-3,-4.008485004E-2,4.588794708E-2,6.152366394E-2
4.400056810E-1,-9.391918778E-3,-3.748478368E-2,4.110908508E-2,5.642051065E-2
4.500056810E-1,-9.556077421E-4,-4.435253143E-2,4.830265045E-2,6.558358233E-2
4.600056810E-1,-1.676434278E-2,-3.692378104E-2,4.591751099E-2,6.126031840E-2
4.700057140E-1,-8.619524539E-3,-5.825164914E-2,5.311107635E-2,7.929903696E-2
4.800057140E-1,-2.211768553E-2,-2.900854498E-2,4.833412170E-2,6.055472744E-2
4.900057140E-1,1.009748131E-2,-2.644486912E-2,5.552864075E-2,6.232752341E-2
5.000057140E-1,-1.338157803E-3,-4.948662594E-3,3.638458252E-2,3.674394879E-2
5.100057140E-1,-1.049594209E-2,-1.497537270E-2,3.878688812E-2,4.288180591E-2
5.200057140E-1,-7.507443428E-3,-1.083329692E-2,4.597949982E-2,4.783133317E-2
5.300062140E-1,1.964904368E-4,-2.363292873E-2,5.317020416E-2,5.818611982E-2
5.400067140E-1,-1.905974001E-3,-2.466537431E-2,3.162860870E-2,4.015448064E-2
5.500062140E-1,-4.004709423E-3,-1.127028838E-2,4.839611053E-2,4.985218764E-2
5.600062140E-1,-8.505150676E-3,-7.575981319E-3,5.319118500E-2,5.439701501E-2
5.700062140E-1,-2.257917076E-2,1.262333989E-2,4.122543335E-2,4.866933344E-2
5.800053800E-1,1.634483039E-2,6.081409752E-3,5.320262909E-2,5.598800557E-2
5.900053800E-1,-1.475152746E-2,-1.071143150E-2,4.362487793E-2,4.728078152E-2
6.000058800E-1,-1.201115921E-2,1.755282283E-3,5.560016632E-2,5.690981863E-2
6.100058800E-1,-1.642458513E-2,-1.475339383E-2,5.321025848E-2,5.760869061E-2
6.200058800E-1,-2.304282412E-2,-2.142278105E-2,5.082035065E-2,5.977135879E-2
6.300058800E-1,-2.947887033E-2,3.908585012E-2,3.646278381E-2,6.104295274E-2
6.400058800E-1,-1.652784273E-2,-6.640078127E-2,4.604339600E-2,8.247561854E-2
6.500058800E-1,2.048672736E-2,4.000640661E-2,1.253509521E-2,4.666205288E-2
6.600069130E-1,-1.556960121E-2,-4.159534350E-2,4.605388641E-2,6.398082163E-2
6.700069130E-1,-7.800277323E-3,2.861792594E-2,4.366588593E-2,5.278768422E-2
6.800069130E-1,-5.089167506E-3,-9.901884943E-3,4.606151581E-2,4.738786965E-2
6.900069130E-1,5.070842803E-3,-4.712976515E-3,4.127788544E-2,4.185438353E-2
7.000069130E-1,-1.370077953E-2,7.527679205E-3,4.367542267E-2,4.638879023E-2
7.100069130E-1,5.431458354E-3,-3.551803529E-2,6.043529510E-2,7.030971814E-2
7.200069130E-1,9.454078972E-4,1.764748245E-2,4.846858978E-2,5.159003420E-2
7.300069130E-1,-1.120846719E-3,-1.808125153E-2,5.565357208E-2,5.852783987E-2
7.399735790E-1,-5.945697427E-3,1.316437125E-2,3.889369965E-2,4.148941866E-2
7.499407120E-1,1.078857109E-2,-1.307766885E-2,5.086612701E-2,5.361698953E-2
7.599073780E-1,-1.273848116E-3,-1.304122806E-2,4.847145081E-2,5.021133200E-2
7.698740110E-1,-3.631606698E-3,6.098259240E-3,5.086612701E-2,5.135893506E-2
7.798406770E-1,1.064675674E-2,-8.274730295E-3,6.044197083E-2,6.192783242E-2
7.898073430E-1,1.780048385E-2,-5.847774446E-3,4.607677460E-2,4.974055537E-2
7.997740090E-1,-1.440875232E-3,6.116025150E-3,5.325984955E-2,5.362922206E-2
8.097406750E-1,-1.104322448E-2,-5.866583437E-3,5.565261841E-2,5.704019236E-2
8.197073410E-1,5.683846772E-3,6.075698882E-3,3.649902344E-2,3.743526336E-2
8.296735070E-1,-1.110144332E-2,-2.027232200E-2,9.156703949E-2,9.443903750E-2
8.396396730E-1,-2.842887640E-1,-4.136577994E-2,-1.378059387E-2,2.876128193E-1
8.496063390E-1,-1.984521747E-2,-1.512859017E-2,8.679962158E-2,9.031545385E-2
8.595730050E-1,1.731299981E-2,1.955114305E-2,-4.153251648E-3,2.644308334E-2
8.695396710E-1,3.895524517E-2,-6.535999477E-3,6.050968170E-2,7.226099913E-2
8.795066710E-1,9.516984224E-3,4.139382392E-3,2.940177917E-2,3.117967437E-2
8.894738040E-1,3.091745079E-3,2.054456621E-3,8.447742462E-2,8.455894364E-2
8.994399700E-1,1.099994034E-2,3.335382417E-2,2.223205566E-2,4.156609884E-2
9.094071030E-1,6.058692932E-3,6.528228521E-3,5.335426331E-2,5.409254053E-2
9.193742360E-1,2.066084370E-2,6.116628647E-3,6.293010712E-2,6.651677976E-2
9.293409020E-1,1.352906972E-2,-1.150146127E-3,5.814170837E-2,5.970608693E-2
9.393075680E-1,1.607669145E-2,-8.162163198E-3,3.899002075E-2,4.295698586E-2
9.492742340E-1,1.058906317E-2,-2.508609369E-2,5.335044861E-2,5.989750180E-2
9.592404340E-1,1.943081245E-2,-7.646083832E-4,4.616355896E-2,5.009206798E-2
9.692071000E-1,1.637387276E-2,1.623944193E-2,5.334281921E-2,5.811436608E-2
9.791737660E-1,1.540873200E-2,-7.633611560E-3,5.094242096E-2,5.376645144E-2
9.891404320E-1,1.668823138E-2,4.298623651E-3,5.093383789E-2,5.377016900E-2
9.991075650E-1,1.111318916E-2,6.521675736E-3,3.416824341E-2,3.651717521E-2
1.009074231E0,2.768561244E-3,1.349356771E-2,3.655433655E-2,3.906354850E-2
1.019040631E0,1.898202673E-2,6.001498550E-3,6.288528442E-2,6.596130927E-2
1.029007297E0,8.537933230E-3,-1.102390885E-2,3.654193878E-2,3.911184169E-2
1.039007297E0,-2.104184777E-2,-1.347983629E-2,3.892993927E-2,4.626019364E-2
1.049006830E0,2.922542393E-3,-3.847885877E-3,5.808448792E-2,5.828512002E-2
1.059006830E0,5.480863154E-3,3.374848515E-3,5.808544159E-2,5.844097867E-2
1.069006830E0,1.035695523E-2,-8.483808488E-3,5.329895020E-2,5.495470517E-2
1.079006830E0,-6.366573274E-3,5.972925574E-3,5.569267273E-2,5.637271406E-2
1.089006830E0,1.269635186E-2,1.115512103E-3,3.893184662E-2,4.096498992E-2
1.099006830E0,1.206571981E-2,-1.110992581E-2,4.132175446E-2,4.445783887E-2
1.109006830E0,-4.302822053E-4,-3.759142011E-3,4.371261597E-2,4.387606507E-2
1.119006830E0,-5.689300597E-4,-3.893557936E-3,4.371166229E-2,4.388841413E-2
1.129006830E0,-1.541905850E-2,3.504518420E-3,3.892135620E-2,4.201072462E-2
1.139007296E0,1.213844866E-3,1.794710755E-3,3.174114227E-2,3.181500462E-2
1.149007296E0,-8.344575763E-3,2.104672417E-2,4.371261597E-2,4.922793249E-2
1.159007762E0,3.714837134E-3,-7.466737181E-3,4.131984711E-2,4.215307752E-2
1.169007762E0,1.089080796E-2,-5.513850600E-3,4.371166229E-2,4.538415656E-2
1.179007762E0,1.804896072E-2,6.445512176E-3,4.131793976E-2,4.554647907E-2
1.189007295E0,-2.070325240E-2,1.357324049E-2,2.934360504E-2,3.839146617E-2
1.199007295E0,-2.545111626E-2,1.840843633E-2,4.849910736E-2,5.778229194E-2
1.209006828E0,-3.356240690E-3,3.295395523E-3,5.807495117E-2,5.826511767E-2
1.219006861E0,-7.834944874E-3,-2.040263265E-3,5.328559875E-2,5.389716199E-2
1.229006861E0,-3.122523427E-3,1.458076760E-2,5.088996887E-2,5.302959427E-2
1.239006861E0,-7.935766131E-3,-2.191163599E-3,5.328464508E-2,5.391688959E-2
1.249007327E0,2.115283161E-3,1.177277789E-2,4.849720001E-2,4.995048679E-2
1.259007327E0,-9.880851954E-3,-2.104043961E-4,5.089092255E-2,5.184169657E-2
1.269007327E0,-9.516201913E-3,6.614383310E-3,4.370784760E-2,4.521818337E-2
1.279007327E0,-9.115204215E-3,6.241954863E-3,4.370880127E-2,4.508334789E-2
1.289007327E0,4.984959960E-4,1.101562381E-2,4.610347748E-2,4.740383003E-2
1.299006860E0,-1.395047456E-2,-1.287297159E-2,5.089187622E-2,5.431677645E-2
1.309006860E0,-6.450437009E-3,1.386344433E-3,4.371070862E-2,4.420583826E-2
1.319007126E0,8.301466703E-3,-3.388155252E-3,4.850196838E-2,4.932377604E-2
1.329007126E0,6.362713873E-3,3.823202103E-3,5.568695068E-2,5.617951120E-2
1.339007192E0,2.569156140E-2,3.520805389E-3,4.611015320E-2,5.290178282E-2
1.349007192E0,1.802793518E-2,-3.701686859E-3,4.610729218E-2,4.964465051E-2
1.359007192E0,6.414577365E-4,-6.182976067E-3,4.849720001E-2,4.889395740E-2
1.369007192E0,5.540400743E-4,-1.566164196E-2,5.328559875E-2,5.554231741E-2
1.378973858E0,1.961734146E-2,-1.083669811E-2,3.891944885E-2,4.491099655E-2
1.388940524E0,-9.557571262E-3,-8.921623230E-4,5.088901520E-2,5.178643635E-2
1.398907190E0,4.295770079E-3,-7.617078722E-3,4.609966278E-2,4.692176933E-2
1.408873856E0,-4.591420293E-4,6.776645780E-3,3.891658783E-2,3.950486739E-2
1.418840522E0,-1.245506480E-2,-1.957257837E-2,4.849433899E-2,5.375793316E-2
1.428807188E0,-1.241746545E-2,-3.288201988E-4,5.088901520E-2,5.238314079E-2
1.438773388E0,-7.474496961E-3,2.551902086E-3,4.131603241E-2,4.206417529E-2
1.448740988E0,-1.228375733E-2,4.995808005E-3,4.849910736E-2,5.027934175E-2
1.458707188E0,-1.669248566E-2,2.185613662E-2,3.413581848E-2,4.383587445E-2
1.468674121E0,-4.166379571E-3,1.052506268E-4,5.089855194E-2,5.106889842E-2
1.478640787E0,-2.034564316E-2,1.906737685E-2,5.329513550E-2,6.014882811E-2
1.488607453E0,-2.877868712E-3,6.747260690E-3,6.048011780E-2,6.092333136E-2
1.498574119E0,-2.606578171E-3,1.679018140E-3,5.808734894E-2,5.817003918E-2
1.508540785E0,4.916936159E-3,-3.375146538E-3,4.611682892E-2,4.650085789E-2
1.518506951E0,1.201927662E-4,-8.247755468E-3,3.653907776E-2,3.745856538E-2
1.528473617E0,4.817441106E-3,1.299332827E-3,3.893280029E-2,3.925122856E-2
1.538440283E0,2.288013697E-3,-2.028264850E-2,2.935504913E-2,3.575387736E-2
1.548406483E0,4.651963711E-3,-2.042099088E-2,3.653717041E-2,4.211439726E-2
1.558373149E0,1.181242615E-2,-1.522458345E-2,4.611492157E-2,4.997906906E-2
1.568339815E0,-1.311302185E-4,-2.250546217E-2,5.329799652E-2,5.785490002E-2
1.578306481E0,1.646087691E-2,-7.355976850E-3,4.851245880E-2,5.175451210E-2
1.588273147E0,6.610363722E-3,-4.389334470E-3,5.090713501E-2,5.152183576E-2
1.598239813E0,-1.154474914E-3,1.088370010E-2,3.893661499E-2,4.044561444E-2
1.608206979E0,8.025534451E-3,-3.007836640E-3,4.851436615E-2,4.926560674E-2
1.618173645E0,2.814114094E-3,-2.649996430E-3,5.809020996E-2,5.821867581E-2
1.628140311E0,-9.056702256E-3,-5.065485835E-3,5.090713501E-2,5.195401233E-2
1.638106911E0,1.007407904E-2,2.209600061E-3,4.133033752E-2,4.259772530E-2
1.648073577E0,2.867713571E-3,1.177342236E-2,5.090713501E-2,5.232947210E-2
1.658040243E0,2.194681019E-2,-2.732522786E-3,4.372310638E-2,4.899835905E-2
1.668006909E0,-9.847536683E-3,-1.708411798E-2,3.653717041E-2,4.151874140E-2
1.678006909E0,-4.301257432E-4,-5.197081715E-3,3.892898560E-2,3.927671812E-2
1.688006909E0,-2.849239856E-3,-4.203356802E-4,5.090045929E-2,5.098187527E-2
1.698006909E0,-3.400364518E-2,1.900635660E-3,5.568790436E-2,6.527635861E-2
1.708006909E0,1.885227859E-3,1.386080310E-2,4.850578308E-2,5.048254093E-2
1.718007175E0,1.378007606E-2,4.145145416E-3,4.132175446E-2,4.375568669E-2
1.728007175E0,-1.258947328E-2,-6.727427244E-4,6.047534943E-2,6.177552354E-2
1.738007175E0,2.260088921E-3,6.188556552E-3,4.132270813E-2,4.184462261E-2
1.748006241E0,6.895821542E-3,-8.242711425E-3,4.132175446E-2,4.269639373E-2
1.758006241E0,-3.159791231E-4,1.367077231E-3,4.132175446E-2,4.134556971E-2
1.768005974E0,-9.922254831E-3,-1.067723334E-2,4.132080078E-2,4.381624162E-2
1.778005974E0,9.206697345E-3,-1.111350954E-3,3.892612457E-2,4.001551638E-2
1.788005974E0,6.856523454E-3,-5.791012198E-3,3.892707825E-2,3.994828103E-2
1.798005974E0,2.042789012E-3,-1.527344435E-2,3.174495697E-2,3.528729775E-2
1.808005974E0,4.408251494E-3,3.913253546E-3,6.047534943E-2,6.076194634E-2
1.818005974E0,9.043984115E-3,1.453366131E-3,3.174400330E-2,3.303918381E-2
1.828005974E0,1.773666590E-3,-5.736544728E-3,4.610824585E-2,4.649757170E-2
1.838005974E0,1.849710569E-2,1.355152577E-3,4.850196838E-2,5.192706707E-2
1.848005974E0,-1.061044633E-3,-3.334399313E-3,5.807685852E-2,5.818217536E-2
1.858006474E0,8.013956249E-3,1.125420257E-2,3.892135620E-2,4.130075712E-2
1.868006474E0,-6.380863488E-3,1.596981660E-2,5.089187622E-2,5.371902388E-2
1.878006474E0,1.746319607E-2,8.700050414E-3,4.131317139E-2,4.568842549E-2
1.888006474E0,6.816089153E-4,-1.040325686E-2,4.370784760E-2,4.493404373E-2
1.898006474E0,-4.132356495E-3,-3.231458366E-3,5.328559875E-2,5.354319497E-2
1.908005974E0,7.809840143E-3,-8.092939854E-3,4.131317139E-2,4.281667209E-2
1.918005974E0,5.382996053E-3,-1.769944653E-2,5.088901520E-2,5.414738149E-2
1.928005974E0,-9.110059589E-3,-1.525383443E-2,4.131221771E-2,4.497079033E-2
1.938005974E0,-4.310693592E-3,-9.136684239E-4,2.934074402E-2,2.966978478E-2
1.948005974E0,2.850469202E-3,1.350286603E-2,6.046581268E-2,6.202069872E-2
1.958005974E0,-1.967016608E-3,1.564253122E-3,3.652381897E-2,3.661018157E-2
1.968006240E0,-6.715320051E-3,-5.571447313E-3,3.652381897E-2,3.755164312E-2
1.978006240E0,-1.146737114E-2,1.356797665E-2,4.849529266E-2,5.164672305E-2
1.988006240E0,4.091635346E-4,-9.287521243E-4,3.412914276E-2,3.414422910E-2
1.998006240E0,-2.310757339E-2,-3.367420286E-3,3.652572632E-2,4.335237191E-2
2.008006240E0,1.388914883E-3,-5.646135658E-3,4.610729218E-2,4.647246845E-2
2.018005973E0,-1.304961741E-2,-8.116904646E-3,5.568218231E-2,5.776402066E-2
2.028005973E0,-1.301688328E-2,6.172060966E-3,4.371070862E-2,4.602346831E-2
2.038005973E0,-1.738302410E-2,-3.405798227E-3,4.131984711E-2,4.495663192E-2
2.048005973E0,2.332273871E-3,-3.271974623E-3,4.611206055E-2,4.628679560E-2
2.058005973E0,4.704724997E-3,1.114474982E-2,4.611206055E-2,4.767244502E-2
2.068005973E0,7.051825523E-3,1.607649028E-3,5.090045929E-2,5.141176455E-2
2.078005973E0,4.697669297E-3,-3.133520484E-3,4.611301422E-2,4.645747656E-2
2.088005973E0,2.343643457E-3,-7.874943316E-3,4.611301422E-2,4.683927281E-2
2.098005973E0,1.428604499E-2,-1.263080537E-2,4.611301422E-2,4.990028463E-2
2.108006473E0,-7.291771472E-3,6.450649351E-3,4.371833801E-2,4.478921619E-2
2.118006473E0,-4.930559546E-3,3.921780735E-3,3.892898560E-2,3.943547516E-2
2.128006473E0,1.652656868E-2,1.343003288E-2,3.413963318E-2,4.023689612E-2
2.138006473E0,3.982856870E-3,2.018747851E-2,3.652858734E-2,4.192535189E-2
2.148006473E0,8.742105216E-3,-1.819361001E-2,3.892135620E-2,4.384408532E-2
2.158005973E0,3.884527832E-3,1.531151310E-2,5.089282990E-2,5.328801108E-2
2.168005973E0,1.384932548E-3,-1.342739910E-3,3.652763367E-2,3.657853209E-2
2.178005973E0,-6.209954619E-3,-1.126150042E-2,4.370498657E-2,4.555777408E-2
2.188005973E0,5.255341530E-3,-6.523322314E-3,4.370212555E-2,4.449773170E-2
2.198005973E0,2.839408815E-3,1.268176734E-2,4.609680176E-2,4.789368014E-2
2.208005973E0,-4.368633032E-3,1.517063752E-2,5.088520050E-2,5.327792064E-2
2.218006239E0,3.287345171E-4,-6.340958178E-3,3.412532806E-2,3.471100449E-2
2.228006239E0,1.467272639E-2,5.681306124E-3,3.652000427E-2,3.976527192E-2
2.238006239E0,-1.175534725E-2,-8.647713810E-3,3.652000427E-2,3.932787631E-2
2.248006239E0,9.753268212E-3,-1.098378375E-2,2.933597565E-2,3.280806629E-2
2.258006239E0,9.789802134E-3,-1.421395689E-3,4.370212555E-2,4.480777130E-2
2.268005972E0,-1.903614402E-2,-1.446854323E-3,2.694129944E-2,3.301971808E-2
2.278005972E0,-9.480867535E-3,1.057558879E-2,5.088424683E-2,5.282931480E-2
2.288005972E0,-4.306528717E-3,-8.776154369E-3,3.173255920E-2,3.320425257E-2
2.298005972E0,9.595826268E-4,-8.587807417E-3,4.849529266E-2,4.925915799E-2
2.308005972E0,-1.576602459E-3,-3.890302032E-3,4.131126404E-2,4.152397695E-2
2.318005972E0,-8.737210184E-3,-1.441765577E-3,4.131221771E-2,4.225064333E-2
2.328005972E0,-6.361164153E-3,5.854226649E-3,2.694606781E-2,2.829888601E-2
2.338005972E0,-8.726395667E-3,-8.544154465E-3,5.088901520E-2,5.233397008E-2
2.348005972E0,1.273841783E-2,-8.489362895E-3,4.610061646E-2,4.857574918E-2
2.358006472E0,-4.112455994E-3,8.307047188E-3,4.370498657E-2,4.467712142E-2
2.368006472E0,-6.528619677E-3,-1.079587266E-2,3.891658783E-2,4.091056770E-2
2.378006472E0,-1.380625367E-2,-6.032597274E-3,4.131126404E-2,4.397300771E-2
2.388006472E0,-1.856899261E-2,-8.310522884E-3,5.088806152E-2,5.480389660E-2
2.398006472E0,5.804084241E-3,-7.934011519E-4,3.413295746E-2,3.463200347E-2
2.408005972E0,-3.415465355E-3,2.580145560E-2,5.329132080E-2,5.930721193E-2
2.418005972E0,-1.075108349E-2,-2.889640629E-3,4.371261597E-2,4.510796619E-2
2.428005972E0,3.545444459E-3,-2.904217690E-3,3.174209595E-2,3.207125367E-2
2.438005972E0,3.450628370E-3,-2.929497510E-3,4.610633850E-2,4.632799631E-2
2.448005972E0,-7.803387940E-3,-7.773928344E-3,5.329322815E-2,5.441961955E-2
2.458005972E0,1.813795418E-3,-2.209226787E-2,4.611015320E-2,5.116155179E-2
2.468006238E0,4.310995340E-3,-7.366582751E-3,5.090141296E-2,5.161206316E-2
2.478006238E0,4.281997681E-3,-7.439695299E-3,5.090141296E-2,5.162013572E-2
2.488006238E0,-5.385991186E-3,6.962396204E-3,4.371738434E-2,4.459477049E-2
2.498006238E0,-5.573146045E-4,-1.693297550E-2,4.611301422E-2,4.912683930E-2
2.508006238E0,-1.011253521E-2,-7.301244885E-3,4.371833801E-2,4.546278284E-2
2.518005971E0,6.834190339E-3,9.869541973E-3,3.654003143E-2,3.846151211E-2
2.528005971E0,9.199425578E-3,-2.069100738E-3,4.372119904E-2,4.472643350E-2
2.538005971E0,-1.496432722E-2,-8.698057383E-3,5.808925629E-2,6.061310904E-2
2.548005971E0,4.219088703E-3,-2.070234343E-2,4.611778259E-2,5.072708945E-2
2.558005971E0,-6.569549441E-4,3.233332187E-3,6.287670135E-2,6.296320831E-2
2.568005971E0,-1.278121769E-2,-6.303410977E-3,2.935600281E-2,3.263230633E-2
2.578005971E0,-1.722631231E-2,-3.370806575E-3,4.372692108E-2,4.711848682E-2
2.588005971E0,-1.213483140E-2,-5.485370755E-3,4.133701324E-2,4.342916174E-2
2.598005971E0,5.084499717E-3,9.181726724E-3,3.655242920E-2,3.802941392E-2
2.608006471E0,-9.310424328E-3,-4.681646824E-4,3.655147552E-2,3.772152625E-2
2.618006471E0,-1.406630874E-2,-2.939093858E-3,5.570507050E-2,5.752872494E-2
2.628006471E0,3.473445773E-3,-3.934241831E-4,5.092239380E-2,5.104223544E-2
2.638006471E0,1.055787504E-2,-7.663622499E-3,3.416156769E-2,3.656791684E-2
2.648006471E0,1.060160995E-2,-7.554247975E-3,3.416252136E-2,3.655870159E-2
2.658005971E0,8.054420352E-3,2.121752128E-2,5.092239380E-2,5.575075862E-2
2.668005971E0,-1.548439264E-3,-9.918700904E-3,3.655624390E-2,3.790959324E-2
2.678005971E0,7.937461138E-3,-2.698987722E-3,4.613304138E-2,4.688864821E-2
2.688005971E0,3.058008850E-3,6.808750331E-3,3.894901276E-2,3.965773687E-2
2.698005971E0,1.500041410E-2,-3.413893282E-4,3.655433655E-2,3.951390250E-2
2.708005971E0,9.600002319E-3,6.791468710E-3,3.894519806E-2,4.068184538E-2
2.718005971E0,1.904218271E-2,1.629609615E-2,4.373168945E-2,5.040464398E-2
2.728005971E0,4.038371146E-3,1.552931964E-3,4.851531982E-2,4.870786689E-2
2.738005971E0,3.593768924E-3,-8.183497936E-3,5.329990387E-2,5.404409835E-2
2.748005971E0,-3.957111388E-3,-8.310377598E-3,5.090236664E-2,5.172786518E-2
2.758005971E0,5.525071174E-3,6.030146033E-3,5.090141296E-2,5.155427154E-2
2.768005704E0,5.437787622E-3,-1.159872860E-3,3.653621674E-2,3.695686638E-2
2.778005704E0,6.202682853E-4,-1.127179712E-3,4.850769043E-2,4.852474933E-2
2.788005704E0,7.300231606E-3,5.961950868E-3,4.610919952E-2,4.706268714E-2
2.798005704E0,2.417042851E-3,8.330769837E-3,3.892517090E-2,3.987997933E-2
2.808005704E0,-2.783369273E-3,1.288330182E-2,4.610443115E-2,4.795148780E-2
2.818005704E0,-6.413683295E-4,1.001971960E-2,5.328369141E-2,5.422137866E-2
2.828005704E0,-7.907759398E-3,5.285821855E-3,4.131126404E-2,4.239213498E-2
2.838005704E0,-7.330924273E-4,1.202807203E-2,4.130935669E-2,4.303109215E-2
2.848005704E0,6.415974349E-3,9.076487273E-3,5.806636810E-2,5.912064320E-2
2.858006204E0,-1.041306928E-2,-7.698014379E-3,4.370021820E-2,4.557850928E-2
2.868006204E0,3.907617182E-3,-5.940914154E-3,3.890705109E-2,3.955151776E-2
2.878006204E0,3.885693848E-3,6.081674248E-3,5.566787720E-2,5.613375036E-2
2.888006204E0,-1.300621033E-2,-1.534201205E-3,4.608821869E-2,4.791282900E-2
2.898006204E0,-7.817648351E-3,-4.300877452E-3,4.369449615E-2,4.459621247E-2
2.908005704E0,-5.026467144E-3,1.484166458E-2,3.651428223E-2,3.973453392E-2
2.918005704E0,-5.008134991E-3,1.015146077E-2,3.890895844E-2,4.052210037E-2
2.928005704E0,-1.906848326E-2,-4.611842334E-3,3.651523590E-2,4.145164166E-2
2.938005704E0,7.720142603E-3,1.200849563E-2,5.567073822E-2,5.747204245E-2
2.948005704E0,5.083456635E-4,7.252637297E-3,3.891086578E-2,3.958427262E-2
2.958005704E0,-6.692543626E-3,1.454843581E-2,5.567073822E-2,5.792821608E-2
2.968005970E0,1.501877606E-2,-1.956553012E-2,5.566883087E-2,6.088835959E-2
2.978005970E0,1.254081726E-2,6.826404482E-3,4.130363464E-2,4.370196941E-2
2.988005970E0,-1.136900857E-2,-3.274977207E-4,3.412055969E-2,3.596629261E-2
2.998005970E0,-1.863523573E-2,6.909798831E-3,3.412055969E-2,3.948708554E-2
3.008005970E0,-6.689283997E-3,-2.183252200E-2,4.848670959E-2,5.359446375E-2
3.018005970E0,4.025362432E-4,-1.461299136E-2,5.327510834E-2,5.524435465E-2
3.028005970E0,-1.890069991E-2,-1.690514013E-2,4.130268097E-2,4.846577839E-2
