"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.019972314E0,2.554434299E0,5.586723804E0,1.556970596E0,6.337252946E0
1.029938980E0,2.600633621E0,5.712771416E0,1.569140434E0,6.470027371E0
1.039905646E0,2.751082182E0,5.994861603E0,1.540545464E0,6.773485007E0
1.049872779E0,2.867624521E0,6.591472626E0,1.799664497E0,7.410099465E0
1.059839445E0,2.813318253E0,6.772181511E0,2.141610146E0,7.639613604E0
1.069806111E0,2.593453646E0,6.880427361E0,2.528779030E0,7.775667551E0
1.079772344E0,2.399981737E0,7.014937401E0,2.492326736E0,7.821825339E0
1.089739010E0,2.155442476E0,7.284650803E0,2.458230972E0,7.984670882E0
1.099705676E0,1.970865846E0,7.421601295E0,2.615364075E0,8.112003896E0
1.109672342E0,1.608817697E0,7.598446846E0,3.023075104E0,8.334486903E0
1.119639008E0,1.313320398E0,7.742472649E0,3.170966148E0,8.469103819E0
1.129605674E0,8.384166956E-1,8.080563545E0,2.906995773E0,8.628387694E0
1.139572840E0,8.754985929E-1,8.136240959E0,2.589642525E0,8.583190732E0
1.149539506E0,1.007611275E0,8.182435036E0,2.137503624E0,8.516833058E0
1.159506172E0,9.612604380E-1,8.152112007E0,2.118642807E0,8.477593948E0
1.169472838E0,7.139132619E-1,7.997052193E0,2.520188332E0,8.415097453E0
1.179439504E0,4.588741064E-1,7.909153938E0,2.735250473E0,8.381340980E0
1.189406170E0,3.045272827E-2,7.505254745E0,2.781453133E0,8.004140035E0
1.199372836E0,-7.832837105E-2,7.213961601E0,2.640236855E0,7.682332196E0
1.209339502E0,-3.111379147E-1,6.797768593E0,2.802361488E0,7.359327045E0
1.219305702E0,-5.916923285E-1,6.458930492E0,2.956480980E0,7.128019550E0
1.229272368E0,-1.044662595E0,6.129893303E0,3.011267662E0,6.909026326E0
1.239239068E0,-1.289154887E0,5.985675812E0,2.965769768E0,6.803383391E0
1.249205734E0,-1.124910116E0,5.439635754E0,2.454877853E0,6.073012858E0
1.259172400E0,-7.923395634E-1,5.354780674E0,1.999871254E0,5.770698665E0
1.269139066E0,-1.787114143E-1,5.524090290E0,1.531593323E0,5.735267161E0
1.279105732E0,-5.468022823E-2,5.518764496E0,1.469379425E0,5.711289468E0
1.289072398E0,-1.382148266E-1,5.348676205E0,1.979497910E0,5.704897234E0
1.299039064E0,-1.403099298E-1,5.200671673E0,1.990522385E0,5.570354754E0
1.309005730E0,-1.807379723E-1,4.564895630E0,1.643677711E0,4.855163720E0
1.319005730E0,-3.263503313E-1,4.025241375E0,1.517591476E0,4.314180867E0
1.329005730E0,-8.965375423E-1,3.795359373E0,1.921792984E0,4.347622409E0
1.339005730E0,-1.294939995E0,3.666474342E0,2.118718147E0,4.428190407E0
1.349005263E0,-1.886044025E0,3.284557819E0,2.379650116E0,4.473054528E0
1.359005263E0,-2.133581638E0,3.335169077E0,2.339321136E0,4.598689678E0
1.369005263E0,-1.940222025E0,3.468068123E0,2.030726433E0,4.462713060E0
1.379004863E0,-1.712098718E0,3.410191059E0,1.631495476E0,4.149995490E0
1.389005363E0,-1.148973465E0,3.231978655E0,5.989332199E-1,3.482032029E0
1.399005363E0,-7.600389719E-1,3.179833412E0,-1.496791840E-2,3.269437843E0
1.409005363E0,-8.239166737E-1,3.237492085E0,-4.503831863E-1,3.370910663E0
1.419005229E0,-3.162205219E-1,2.890816450E0,-4.991426468E-1,2.950586136E0
1.429005229E0,-1.952390075E-1,2.819306374E0,1.931858063E-2,2.826124538E0
1.439004729E0,-4.325086474E-1,2.786596775E0,3.243799210E-1,2.838557318E0
1.449004729E0,-5.758960843E-1,2.628330231E0,1.102128983E0,2.907656169E0
1.459004729E0,-7.786548734E-1,2.516077042E0,1.585580826E0,3.074250095E0
1.469004729E0,-7.954025865E-1,2.248262405E0,1.864207268E0,3.026981641E0
1.479004729E0,-5.549198389E-1,2.089605570E0,1.596488953E0,2.687594546E0
1.489004729E0,1.737261415E-1,2.193855524E0,8.960046768E-1,2.376132827E0
1.499004729E0,4.683644772E-1,2.381502628E0,5.402603149E-1,2.486523931E0
1.509004729E0,4.971928596E-1,2.822492599E0,2.967834473E-2,2.866102932E0
1.519004729E0,4.271740317E-1,2.822898388E0,-7.725620270E-2,2.856081491E0
1.529004729E0,2.170346379E-1,2.658227921E0,-6.736755371E-1,2.750839588E0
1.539004229E0,7.808732986E-2,2.589678526E0,-1.179449081E0,2.846688011E0
1.549004229E0,-1.421809196E-1,2.411956310E0,-1.801465988E0,3.013806292E0
1.559004229E0,-2.200293541E-1,2.257095575E0,-2.021303177E0,3.037854487E0
1.569004229E0,-7.984638214E-4,2.253432989E0,-2.051126003E0,3.047142720E0
1.579004229E0,4.755957723E-1,2.173139572E0,-1.920295715E0,2.938751873E0
1.589004229E0,1.395386696E0,2.179796457E0,-1.630980015E0,3.059201274E0
1.599003895E0,1.830052614E0,2.539949417E0,-1.081241608E0,3.312026423E0
1.609003895E0,2.288883686E0,2.236856937E0,6.399078369E-1,3.263740113E0
1.619003895E0,2.145959854E0,1.611089230E0,1.018733978E-1,2.685354798E0
1.629003895E0,1.780902147E0,1.471566200E0,-2.173213959E-1,2.320419817E0
1.639004395E0,1.647523284E0,1.417710066E0,-1.353931427E-2,2.173572662E0
1.649004395E0,7.943873405E-1,1.198091507E0,3.651695251E-1,1.483180127E0
1.659004395E0,4.325816631E-1,1.221676826E0,8.256263733E-1,1.536645721E0
1.669004395E0,3.186762333E-1,2.233266830E-1,5.402889252E-1,6.658389232E-1
1.679004795E0,3.865739107E-1,1.564576626E-1,-9.429264069E-2,4.275622653E-1
1.689004295E0,8.968205452E-1,5.034248829E-1,-4.399595261E-1,1.118609891E0
1.699004295E0,1.232149601E0,6.151957512E-1,-2.644376755E-1,1.402350076E0
1.709004295E0,1.936896205E0,4.030855894E-1,-1.648292542E-1,1.985248998E0
1.719004428E0,2.231762886E0,3.456256390E-1,-3.899660110E-1,2.291788854E0
1.729004428E0,2.625709534E0,4.896681309E-1,-7.577867508E-1,2.776394459E0
1.739004428E0,2.616927147E0,3.384817839E-1,-7.100543976E-1,2.732591235E0
1.749004428E0,2.288151026E0,1.911447048E-1,-6.997003555E-1,2.400364973E0
1.759004428E0,1.993658304E0,3.195401430E-1,-8.356666565E-1,2.185204361E0
1.769004428E0,1.542189479E0,3.527765274E-1,-1.008487701E0,1.876125558E0
1.779004428E0,1.466471434E0,1.580654383E-1,-1.155683517E0,1.873800294E0
1.789004428E0,1.661085129E0,1.962780952E-1,-1.235148430E0,2.079259613E0
1.799004428E0,2.010137558E0,2.510082722E-1,-1.125615120E0,2.317470076E0
1.809004428E0,2.890933514E0,2.402534485E-1,-1.036333084E0,3.080455252E0
1.819004428E0,3.480303526E0,4.037512541E-1,-9.353418350E-1,3.626346930E0
1.829004428E0,4.299527168E0,8.736902475E-1,-3.841190338E-1,4.404181644E0
1.839004428E0,4.596850395E0,9.461003542E-1,-7.479476929E-2,4.693797364E0
1.849004428E0,4.638749123E0,8.558078408E-1,6.260662079E-1,4.758398825E0
1.859004428E0,4.557319641E0,6.448385119E-1,8.354663849E-1,4.677925085E0
1.869004428E0,3.973459721E0,4.472143054E-1,9.030761719E-1,4.099259611E0
1.879004428E0,3.682759762E0,3.153839707E-1,7.383518219E-1,3.769263844E0
1.889004928E0,3.299633026E0,-2.283600569E-1,1.746988297E-1,3.312136184E0
1.899005261E0,3.070231199E0,-4.972965717E-1,8.520317078E-2,3.111411750E0
1.909005261E0,2.879772902E0,-6.325224638E-1,-4.131927490E-1,2.977231076E0
1.919005261E0,2.863786221E0,-8.172506094E-1,-3.894929886E-1,3.003477129E0
1.929005261E0,2.742846251E0,-1.330335617E0,6.888484955E-2,3.049220151E0
1.939004761E0,2.882366657E0,-1.543877840E0,3.039274216E-1,3.283895280E0
1.949004761E0,3.736331940E0,-1.137757063E0,8.751316071E-1,4.002564531E0
1.959004761E0,4.717204571E0,-1.070598483E0,1.111874580E0,4.963311914E0
1.969004761E0,5.903920174E0,-8.774014115E-1,1.488976479E0,6.151679251E0
1.979004761E0,6.439226627E0,-7.721922398E-1,1.946084976E0,6.771053622E0
1.989004761E0,7.220664978E0,-6.657896638E-1,2.139436722E0,7.560321957E0
1.999004761E0,7.324821472E0,-8.583265543E-1,2.172384262E0,7.688236954E0
2.009004761E0,7.049319267E0,-1.180070043E0,2.080094337E0,7.443941153E0
2.019004761E0,6.844615936E0,-1.400957346E0,1.558320999E0,7.158199015E0
2.029004761E0,6.549243927E0,-1.191977382E0,8.711366653E-1,6.713589590E0
2.039004761E0,6.439577103E0,-1.180738926E0,6.605033875E-1,6.580164314E0
2.049004761E0,6.527832985E0,-1.321026087E0,7.744207382E-1,6.705031013E0
2.059004761E0,7.150512695E0,-1.563558340E0,1.135289192E0,7.406985084E0
2.069004761E0,8.155342102E0,-1.602404952E0,1.428135872E0,8.433082384E0
2.079004761E0,8.383275032E0,-1.495571494E0,1.302603722E0,8.614685764E0
2.089004761E0,7.945713043E0,-1.217410803E0,9.849328995E-1,8.098551577E0
2.099004761E0,7.600774765E0,-1.268627644E0,9.268083572E-1,7.761453914E0
2.109004761E0,7.025174141E0,-9.665492773E-1,3.607625961E-1,7.100523845E0
2.119004761E0,6.814826012E0,-1.074702978E0,2.904319763E-1,6.905156826E0
2.129004761E0,6.830578804E0,-1.251578093E0,6.358594894E-1,6.973347246E0
2.139004894E0,6.903771400E0,-1.274372101E0,1.118458748E0,7.108940411E0
2.149004894E0,7.263098717E0,-1.286794424E0,2.089181900E0,7.666363145E0
2.159004894E0,7.869922638E0,-1.221678734E0,2.488700867E0,8.343968676E0
2.169004894E0,9.304935455E0,-9.767521620E-1,2.743446350E0,9.749993153E0
2.179004894E0,9.819108963E0,-3.719726205E-1,2.381468773E0,1.011062105E1
2.189004394E0,9.595588684E0,5.413868427E-1,1.797336578E0,9.777465964E0
2.199004394E0,9.038127899E0,9.346082211E-1,1.825831413E0,9.267950626E0
2.209004394E0,8.193639755E0,6.361317635E-1,1.338809013E0,8.326632310E0
2.219004394E0,8.033833504E0,2.867449522E-1,1.054734230E0,8.107846060E0
2.229004394E0,7.902910233E0,-1.647312641E-1,-1.982688904E-3,7.904627155E0
2.239004394E0,7.671851158E0,-7.698702812E-1,-3.735499382E-1,7.719426144E0
2.249004394E0,7.625765800E0,-7.622193098E-1,7.189140320E-1,7.697409935E0
2.259004394E0,8.095872879E0,-3.647369146E-1,1.648152351E0,8.269981673E0
2.269004394E0,8.285772324E0,5.232906342E-1,3.106287956E0,8.864360155E0
2.279004394E0,8.690115929E0,1.061225891E0,4.228188515E0,9.722237055E0
2.289004394E0,8.863583565E0,1.526492834E0,5.097986221E0,1.033841175E1
2.299004394E0,8.643077850E0,1.493355274E0,4.489337921E0,9.853276596E0
2.309004394E0,8.248574257E0,1.536942482E0,2.720183372E0,8.820462972E0
2.319004394E0,8.156476974E0,1.638630152E0,2.082798004E0,8.576203877E0
2.329004394E0,8.148809433E0,1.685925484E0,1.904360771E0,8.536511574E0
2.339004394E0,8.442640305E0,1.825736761E0,2.230952263E0,8.921246439E0
2.349004394E0,9.557363510E0,2.386536598E0,2.858891010E0,1.025729068E1
2.359004394E0,1.009459305E1,2.857458115E0,2.264986992E0,1.073294190E1
2.369004394E0,1.064417648E1,3.243520737E0,6.983728409E-1,1.114928896E1
2.379004394E0,1.059157944E1,3.565928221E0,-7.326602936E-3,1.117575289E1
2.389004894E0,9.956101418E0,3.471872330E0,-1.095471382E-1,1.054465995E1
2.399004894E0,9.595748901E0,3.431813240E0,7.991170883E-2,1.019127691E1
2.409004894E0,9.066421509E0,3.653702974E0,-2.135486603E-1,9.777277097E0
2.419004894E0,8.736855507E0,3.854209661E0,-3.852720261E-1,9.556987538E0
2.429004894E0,8.445423126E0,3.716236115E0,-5.154733658E-1,9.241282131E0
2.439005260E0,8.360477448E0,3.756768703E0,-3.704614639E-1,9.173229308E0
2.449005260E0,8.385362625E0,3.233279467E0,2.126994133E-1,8.989640900E0
2.459005260E0,8.393536568E0,3.342576265E0,1.874713898E-1,9.036560060E0
2.469005260E0,7.694611549E0,2.746878386E0,1.613560200E0,8.328022831E0
2.479005260E0,7.288363457E0,2.550241947E0,2.243506908E0,8.040976254E0
2.489005260E0,6.185613632E0,2.017312050E0,3.426163197E0,7.353227738E0
2.499005260E0,5.770755291E0,1.621899605E0,3.721490383E0,7.055612350E0
2.509005260E0,4.893307686E0,1.034573913E0,2.995072842E0,5.829688209E0
2.519005260E0,4.568445683E0,1.126880765E0,2.220881462E0,5.203159682E0
2.529005260E0,4.013309002E0,8.040845990E-1,1.033470631E0,4.221523745E0
2.539005260E0,4.163819313E0,7.692298889E-1,7.984828949E-1,4.308907150E0
2.549005260E0,4.973185539E0,9.018482566E-1,4.619112015E-1,5.075358770E0
2.559005260E0,5.084729195E0,9.452944398E-1,4.369239807E-1,5.190275053E0
2.569005260E0,4.886516571E0,9.450846910E-1,5.559635162E-1,5.008026029E0
2.579005260E0,4.724211216E0,1.090932846E0,3.927001953E-1,4.864413586E0
2.589005260E0,5.079778671E0,1.533648968E0,5.146999359E-1,5.331148706E0
2.599005260E0,5.276145935E0,1.612136126E0,5.229482651E-1,5.541676073E0
2.609005260E0,5.014160633E0,1.479523540E0,7.720909119E-1,5.284592807E0
2.619005260E0,4.621009350E0,1.351677179E0,7.349147797E-1,4.870406384E0
2.629005260E0,3.589576006E0,9.920246601E-1,5.539388657E-1,3.765105191E0
2.639005760E0,3.238726616E0,8.123334050E-1,2.663860321E-1,3.349656277E0
2.649005760E0,3.616470098E0,7.397641540E-1,-3.900823593E-1,3.711909377E0
2.659005760E0,3.706042767E0,9.825679064E-1,-6.609525681E-1,3.890636320E0
2.669005760E0,3.790876865E0,1.334724545E0,-9.235939980E-1,4.123743796E0
2.679005760E0,4.046677113E0,1.836199760E0,-8.284831047E-1,4.520355016E0
2.689005260E0,4.855313301E0,2.567107201E0,-3.594083786E-1,5.503933231E0
2.699005260E0,5.548776150E0,3.185317516E0,-3.347673416E-1,6.406811501E0
2.709005260E0,6.839374542E0,3.727094889E0,-4.945001602E-1,7.804665966E0
2.719005260E0,7.342222214E0,3.859978437E0,-3.977556229E-1,8.304569231E0
2.729005260E0,7.582152367E0,3.627008200E0,-6.354236603E-2,8.405251967E0
2.739004760E0,7.147575378E0,3.521975040E0,1.398229599E-1,7.969422340E0
2.749004760E0,6.061210632E0,3.139258862E0,6.033191681E-1,6.852533440E0
2.759004760E0,5.394567966E0,2.991519213E0,7.227106094E-1,6.210705384E0
2.769004760E0,4.670790672E0,2.884317636E0,6.667098999E-1,5.529925481E0
2.779004760E0,4.360577583E0,3.054051876E0,6.780385971E-1,5.366712780E0
2.789004760E0,4.306011677E0,3.390995502E0,1.182327271E0,5.607003195E0
2.799004760E0,4.111380577E0,3.657327890E0,1.502877235E0,5.704221028E0
2.809004326E0,3.716555595E0,3.830376625E0,2.185439110E0,5.767210304E0
2.819004326E0,3.174310684E0,3.785672665E0,2.474888802E0,5.525634844E0
2.829004326E0,1.169092894E0,3.509057760E0,3.071895599E0,4.807994086E0
2.839004326E0,1.962676048E-1,3.608101368E0,3.192865372E0,4.821960777E0
2.849004326E0,-1.384614468E0,3.903040409E0,3.487583160E0,5.414251376E0
2.859004326E0,-2.010547400E0,3.975962877E0,3.669237137E0,5.771817982E0
2.869004326E0,-2.440204620E0,4.114829063E0,3.650724411E0,6.017823987E0
2.879004326E0,-1.995233417E0,4.272128105E0,3.215845108E0,5.707336918E0
2.889004826E0,-9.105865955E-1,4.529153347E0,2.394836426E0,5.203617924E0
2.899004826E0,-6.471383572E-1,4.493454456E0,2.043438911E0,4.978510178E0
2.909004826E0,-7.794440389E-1,4.401175022E0,2.032588959E0,4.910121430E0
2.919004826E0,-7.745619416E-1,4.444164753E0,2.188478470E0,5.013978916E0
2.929004826E0,-9.991806746E-1,4.567748070E0,2.930389404E0,5.518139769E0
2.939004326E0,-1.553171515E0,4.698738575E0,3.150858879E0,5.866719495E0
2.949004326E0,-2.391341686E0,4.865730762E0,3.766982079E0,6.601818302E0
2.959004326E0,-2.662971497E0,4.849061012E0,3.976671219E0,6.813128788E0
2.969004326E0,-2.862121344E0,4.767341614E0,3.656735420E0,6.655148276E0
2.979004326E0,-2.762755394E0,4.553136349E0,3.020632744E0,6.122751845E0
2.989004326E0,-2.080451250E0,4.236829758E0,1.676029205E0,5.008800026E0
2.999004326E0,-1.938151836E0,4.080325127E0,1.299145699E0,4.700347352E0
3.009004326E0,-2.703872204E0,4.455758572E0,2.483304024E0,5.773344630E0
3.019004326E0,-3.300407171E0,4.753956318E0,4.801372528E0,7.519705202E0
3.029004326E0,-3.852027178E0,5.309138775E0,8.706681252E0,1.090098006E1
3.039004326E0,-4.183945656E0,5.309422493E0,9.203356743E0,1.141915688E1
3.049004326E0,-4.830899239E0,5.029661179E0,7.864838600E0,1.051145876E1
3.059004326E0,-5.064163208E0,4.733850002E0,6.548958778E0,9.536453530E0
3.069004326E0,-5.858501434E0,4.179584980E0,3.427224159E0,7.970999630E0
3.079004326E0,-6.310546398E0,3.733837128E0,2.398120880E0,7.714630211E0
3.089004326E0,-7.234201431E0,2.977296591E0,1.950708389E0,8.062457972E0
3.099004326E0,-8.125406265E0,2.706501722E0,2.231028557E0,8.850133726E0
3.109004759E0,-9.082248688E0,2.764323711E0,2.872337341E0,9.918621306E0
3.119004759E0,-9.217050552E0,2.992257357E0,3.035799026E0,1.015498403E1
3.129004759E0,-8.594866753E0,3.711979151E0,2.808076859E0,9.774242649E0
3.139005225E0,-7.816462994E0,3.960884571E0,2.424768448E0,9.092040604E0
3.149005225E0,-6.553317547E0,4.419903755E0,2.158277512E0,8.193880759E0
3.159005225E0,-5.706276894E0,4.785008907E0,2.278526306E0,7.787784560E0
3.169005225E0,-4.581972122E0,5.286046982E0,3.239812851E0,7.709289755E0
3.179005225E0,-3.934754133E0,5.203878880E0,3.696836472E0,7.498616231E0
3.189004725E0,-3.216195107E0,4.758785725E0,3.409504890E0,6.679421841E0
3.199004725E0,-3.184634209E0,4.556472778E0,2.540153503E0,6.111932513E0
3.209004725E0,-3.576704979E0,4.278670788E0,8.919277191E-1,5.647599249E0
3.219004725E0,-4.006373882E0,4.031645298E0,2.178220749E-1,5.687938286E0
3.229004725E0,-4.911104202E0,3.441000462E0,-1.167249680E-1,5.997754028E0
3.239004725E0,-4.954350948E0,3.222365856E0,-8.190822601E-2,5.910663583E0
3.249004725E0,-4.676158428E0,3.015309572E0,-4.677915573E-1,5.583670693E0
3.259004725E0,-4.531959534E0,3.205136299E0,-4.688482285E-1,5.570581170E0
3.269004725E0,-3.900251389E0,3.609090328E0,1.880273819E-1,5.317221849E0
3.279004725E0,-3.491709948E0,3.765275002E0,7.108507156E-1,5.184075900E0
3.289004725E0,-2.682046413E0,3.900650501E0,1.397039413E0,4.935601931E0
3.299004725E0,-2.183876753E0,4.053960323E0,1.668855667E0,4.897855777E0
3.309004725E0,-1.259080052E0,4.166786194E0,1.823586464E0,4.719412819E0
