"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.519862000E0,-7.287405333E-1,4.963472595E-1,1.115970636E0,1.422256597E0
1.529853000E0,-1.957122099E-1,9.942256855E-1,1.375904368E0,1.708771727E0
1.539851000E0,-2.254142016E-1,9.296278397E-1,1.375946322E0,1.675782732E0
1.549859000E0,5.540505803E-1,5.884910825E-1,7.120457824E-1,1.077173615E0
1.559846000E0,-5.610547772E-1,-5.907833737E-1,-2.610452883E-1,8.555419921E-1
1.569844000E0,-6.420115609E-1,-6.108963703E-1,-2.610150290E-1,9.238517549E-1
1.579856000E0,-6.329643834E-1,-6.130160225E-1,-9.689100192E-1,1.309663766E0
1.589827000E0,-1.215414086E0,-7.137666911E-1,-3.541130809E-1,1.453303260E0
1.599825000E0,-1.179850517E0,-7.416594446E-1,-3.533512253E-1,1.437693661E0
1.609852000E0,1.987908969E-1,-3.183896631E-1,4.464028650E-1,5.832369297E-1
1.619826000E0,6.968414868E-1,-1.901360858E-1,2.244575058E-1,7.563867799E-1
1.629824000E0,7.524089659E-1,-1.783992987E-1,2.248940370E-1,8.053091888E-1
1.639850000E0,-7.111312414E-2,1.825224080E-1,-3.483640254E-1,3.996611065E-1
1.649838000E0,-5.692617098E-1,3.351822452E-1,-3.046916651E-1,7.274909226E-1
1.659836000E0,-5.674092388E-1,3.449203443E-1,-3.049373760E-1,7.306915160E-1
1.669847000E0,2.863852571E-1,-3.303495580E-1,-1.548747807E-1,4.638249063E-1
1.679846000E0,2.836269976E-1,-3.586246098E-1,-1.540501771E-1,4.824804054E-1
1.689844000E0,2.754338059E-1,-4.035535551E-1,-1.526560182E-1,5.118819328E-1
1.699843000E0,-4.293438326E-1,-7.590952570E-1,-5.051363190E-1,1.007831552E0
1.709843000E0,-3.989450355E-1,-8.135115655E-1,-5.018660078E-1,1.035773961E0
1.719841000E0,-9.009052201E-1,-6.258426210E-1,-4.275486643E-1,1.177330481E0
1.729841000E0,-2.743687831E0,-2.151806880E-2,2.937599044E0,4.019673380E0
1.739841000E0,-2.747439989E0,9.443917486E-2,2.931926368E0,4.019146362E0
1.749839000E0,-1.870002423E-1,-3.044671320E-1,-8.569912418E-1,9.284951877E-1
1.759838000E0,2.422158469E-1,-6.517402314E-1,-2.179714672E0,2.287922616E0
1.769837000E0,3.814007665E-2,-9.632730840E-1,-2.234362311E0,2.433459397E0
1.779835000E0,-4.429005016E-2,-9.047748343E-1,-2.235280762E0,2.411858038E0
1.789833000E0,-1.080992592E0,2.059606065E-1,4.352799259E-1,1.183399074E0
1.799834000E0,-1.953924147E0,3.495630701E-1,2.002632623E0,2.819672204E0
1.809832000E0,-2.005040214E0,4.180459522E-1,2.004612198E0,2.865906269E0
1.819832000E0,-4.230483329E0,1.044380543E0,2.142309887E0,4.855637092E0
1.829831000E0,-4.227184037E0,1.525117418E0,1.617378149E0,4.776084181E0
1.839829000E0,-5.027552378E0,2.762115331E0,9.338699216E-1,5.811856592E0
1.849828000E0,-3.910689749E0,1.561120771E0,4.875757874E-2,4.211053274E0
1.859827000E0,-1.760163939E0,3.626248773E-2,2.076575142E-2,1.760659898E0
1.869825000E0,-1.825932982E0,2.145939108E-2,2.203581234E-2,1.826192032E0
1.879799000E0,-2.274581690E-1,7.277721430E-2,-8.468719773E-2,2.533883640E-1
1.889825000E0,-1.033230342E0,1.551747977E-1,7.131761680E-2,1.047248948E0
1.899823000E0,-1.707049440E0,-1.464860362E-1,-2.277235412E-1,1.728390569E0
1.909824000E0,-3.275633890E0,-1.968341992E-1,3.451633692E-1,3.299645259E0
1.919822000E0,-2.617253487E0,1.582331290E-1,3.269057307E-1,2.642332473E0
1.929820000E0,-2.555697217E0,1.360404149E-1,3.230987182E-1,2.579629438E0
1.939796000E0,9.585186399E-1,-6.408536661E-1,3.877919468E-1,1.216484278E0
1.949819000E0,1.663042856E0,-1.064840536E0,6.607887246E-1,2.082363716E0
1.959817000E0,1.574294694E0,-3.530713629E-1,-2.030423891E-1,1.626127112E0
1.969796000E0,5.093262875E-1,-3.266029180E-1,-1.017036405E0,1.183404319E0
1.979817000E0,-3.639293866E-1,-1.158073804E0,-1.534662230E-1,1.223573217E0
1.989815000E0,-3.397885355E-1,-1.201343493E0,-1.546777478E-1,1.258017346E0
1.999794000E0,6.401568241E-1,-1.295826677E-1,-4.725813246E-1,8.061795926E-1
2.009813000E0,2.069476713E-2,-3.138878918E-1,-3.453557426E-1,4.671450213E-1
2.019811000E0,3.747085094E-1,-4.409798283E-1,-4.559232650E-1,7.367059790E-1
2.029793000E0,3.046121247E-1,-1.243821322E0,-4.367378561E-1,1.353004058E0
2.039810000E0,5.371611171E-1,-1.915312790E0,-4.408518474E-1,2.037477730E0
2.049808000E0,5.470635596E-1,-1.961805171E0,-4.401967034E-1,2.083682126E0
2.059792000E0,1.050991478E0,-2.344490525E0,-9.365955281E-1,2.734671844E0
2.069807000E0,3.504037535E-1,-9.887133691E-1,-1.224198066E0,1.612140757E0
2.079805000E0,2.199478590E-1,5.217867406E-1,-1.915897511E0,1.997824251E0
2.089791000E0,-2.532406624E-1,1.285020511E0,-2.083712454E0,2.461151385E0
2.099805000E0,-1.220724820E0,1.939708250E0,-1.604399230E0,2.797630081E0
2.109803000E0,-9.334028021E-1,2.445623967E0,-1.804401341E0,3.179336657E0
2.119784000E0,-1.123129163E0,1.719779706E0,-1.443973414E0,2.510800783E0
2.129801000E0,-1.454556582E0,5.462316835E-1,-1.246581975E-1,1.558731397E0
2.139799000E0,-1.174662355E0,-9.190559459E-2,5.889095238E-1,1.317229181E0
2.149784000E0,-1.706066523E0,-6.754523720E-1,2.652444077E0,3.225268744E0
2.159798000E0,-1.510357730E0,-8.475525932E-1,3.262568286E0,3.693761998E0
2.169796000E0,-1.518004426E0,-6.786879288E-1,3.260346052E0,3.659892228E0
2.179796000E0,-1.493518626E0,-1.701443093E-1,2.331873403E0,2.774379307E0
2.189796000E0,1.732882293E-1,7.125848226E-1,4.026314492E-1,8.366110349E-1
2.199794000E0,1.093042223E-1,3.657248472E-1,-8.188244187E-1,9.034243220E-1
2.209792000E0,1.215597616E0,1.663958055E-1,-1.443767299E0,1.894684444E0
2.219793000E0,2.028872588E0,3.361759795E-1,-1.719241616E0,2.680509280E0
2.229791000E0,2.021790587E0,1.679507264E-1,-1.726291019E0,2.663817806E0
2.239790000E0,2.049635759E0,-4.192771200E-1,1.692729280E-1,2.098917190E0
2.249789000E0,3.817329523E-1,-5.916612601E-1,1.407519679E0,1.573815345E0
2.259787000E0,2.146248280E-1,3.278501657E-1,7.912512155E-1,8.829654772E-1
2.269787000E0,-3.856761318E-1,8.093862087E-1,5.003905726E-1,1.026763283E0
2.279786000E0,-6.173198656E-1,1.052245706E0,1.307350881E0,1.788147412E0
2.289784000E0,-7.135266629E-1,1.070639365E0,1.310925576E0,1.836821934E0
2.299784000E0,3.799198403E-1,1.469225638E0,9.070569295E-1,1.767969268E0
2.309783000E0,5.251507534E-1,1.136708517E0,1.135646864E-1,1.257293325E0
2.319781000E0,4.944949712E-1,1.160159360E0,1.159957028E-1,1.266471484E0
2.329781000E0,1.321673471E-1,4.400079480E-1,-3.864920011E-1,6.003759396E-1
2.339780000E0,8.776434613E-1,4.312078153E-1,-5.196257468E-2,9.792335443E-1
2.349778000E0,8.565864683E-1,4.559904349E-1,-4.962242761E-2,9.716635424E-1
2.359778000E0,1.529801330E0,1.830599316E-1,-1.070603771E0,1.876165100E0
2.369777000E0,9.925940931E-1,-1.572293631E-1,-1.122080903E0,1.506329864E0
2.379775000E0,9.968605140E-1,-1.397973514E-1,-1.121433251E0,1.506946157E0
2.389749000E0,-4.668591480E-2,-6.289841107E-1,9.882625854E-2,6.384099118E-1
2.399764000E0,-3.891833283E-1,-8.530637401E-1,4.551598744E-2,9.387508257E-1
2.409762000E0,-3.193748458E-1,-8.808691509E-1,4.068366114E-2,9.378624171E-1
2.419767000E0,6.452622200E-2,-1.395673512E0,-3.504379597E-1,1.440442623E0
2.429762000E0,-1.106474465E0,2.457164242E-2,2.019234696E-1,1.125016709E0
2.439760000E0,-1.037856512E0,-1.209829232E-2,1.985476527E-1,1.056746743E0
2.449753000E0,-9.248741996E-1,5.632521243E-1,3.224830430E-1,1.129885195E0
2.459761000E0,-5.771448163E-1,-3.110166165E-1,1.265465192E-1,6.677136334E-1
2.469759000E0,-5.511400556E-1,-3.028684667E-1,1.265477800E-1,6.414818856E-1
2.479755000E0,-5.903060216E-1,-1.437626590E-1,4.076266250E-2,6.089256900E-1
2.489760000E0,-1.115092005E-2,-5.186375765E-1,-7.153561836E-1,8.836536358E-1
2.499758000E0,-2.115170648E-2,-5.101257481E-1,-7.148856289E-1,8.784857062E-1
2.509754000E0,1.042242290E0,-1.291137137E0,-3.591359561E0,3.956155659E0
2.519752000E0,-3.864118211E-1,-1.821173495E0,-7.221116911E-1,1.996855600E0
2.529750000E0,-3.382980802E-1,-1.867550101E0,-7.236613494E-1,2.031224931E0
2.539750000E0,-1.487730376E-1,-5.681028282E-1,-2.643358454E-1,6.440090677E-1
2.549758000E0,3.084185890E-1,-8.731742882E-1,3.590075750E-2,9.267384895E-1
2.559756000E0,3.282181017E-1,-8.592849583E-1,3.644620908E-2,9.205574876E-1
2.569748000E0,-3.026195032E-1,-2.288664526E-1,-3.831993974E-1,5.392589313E-1
2.579756000E0,-1.589035233E0,2.001172829E-1,-8.713099035E-1,1.823255562E0
2.589754000E0,-1.581589973E0,1.783631556E-1,-8.718220465E-1,1.814749002E0
2.599739000E0,-2.105778384E0,3.292074141E-1,-6.893665525E-1,2.240068385E0
2.609725000E0,-2.655635195E0,8.919765949E-1,1.830645984E0,3.346533319E0
2.619723000E0,-2.649324296E0,7.566868620E-1,1.830725360E0,3.308028049E0
2.629738000E0,-3.013875972E0,5.921692004E-1,5.218746974E0,6.055529103E0
2.639743000E0,-8.912043238E-1,1.596937160E0,3.180331657E-1,1.856232349E0
2.649741000E0,-9.441488151E-1,1.618016519E0,3.173298918E-1,1.900024394E0
2.659748000E0,-1.699945950E0,-2.040460819E-1,-5.244904932E-1,1.790681801E0
2.669722000E0,-1.123589558E0,4.757616983E-1,-4.783278219E-1,1.310572468E0
2.679720000E0,-1.153120628E0,4.294794880E-1,-4.774446366E-1,1.319883781E0
2.689736000E0,-9.935743788E-1,-9.216918524E-1,4.238671112E-1,1.419989171E0
2.699745000E0,-1.009461702E0,-8.969813729E-1,4.235112350E-1,1.415256259E0
2.709743000E0,1.164867319E-1,-1.091405021E0,-1.632789472E-1,1.109681978E0
2.719734000E0,8.303732543E-1,-7.134905563E-1,-2.151209642E0,2.413771207E0
2.729741000E0,7.742351601E-1,-6.130424081E-1,-2.149459570E0,2.365467717E0
2.739739000E0,-1.365904460E-1,-6.770039307E-1,-1.979544600E0,2.096565786E0
2.749721042E0,-1.537934369E0,3.024508110E-1,1.370514113E0,2.082072897E0
2.759721042E0,-1.622810066E0,2.687868191E-1,1.373696314E0,2.143081992E0
2.769719042E0,-1.344824078E0,8.638881058E-1,2.392629336E0,2.877417175E0
2.779718042E0,-1.345348135E0,-1.808001107E-1,1.080533366E0,1.734993556E0
2.789718042E0,-1.357689707E0,-1.583138206E-1,1.081464097E0,1.742971370E0
2.799716042E0,-1.507919003E0,-9.243081160E-2,5.085630797E-1,1.594051310E0
2.809715042E0,-5.412398059E-1,-1.047144504E-1,-1.589341005E-1,5.737296331E-1
2.819714042E0,-5.411649980E-1,-8.764645530E-2,-1.586525937E-1,5.707119253E-1
2.829712042E0,-4.279177333E-1,-1.717027933E-1,-9.686038809E-2,4.711447447E-1
2.839712042E0,-8.972825593E-2,-2.579483471E-1,-8.994239742E-1,9.399744651E-1
2.849712042E0,-1.066154990E-1,-2.521034703E-1,-8.982830362E-1,9.390609339E-1
2.859710042E0,-1.208173808E-1,-6.815359613E-1,-8.807534491E-1,1.120185138E0
2.869709042E0,2.172988510E-1,-6.979622519E-1,-1.266881278E0,1.462654528E0
2.879708042E0,1.552121285E-1,-6.902594955E-1,-1.262229672E0,1.446987464E0
2.889706042E0,5.871707812E-1,-1.544733072E0,-3.200061843E0,3.601578209E0
2.899679042E0,-2.638478003E0,-9.508381028E-1,1.217011107E0,3.057249631E0
2.909705042E0,-2.636194665E0,-9.761409053E-1,1.216472651E0,3.063034295E0
2.919703042E0,-2.125368311E0,1.081524177E0,1.910842447E0,3.055847486E0
2.929674042E0,-2.169720903E0,7.889135718E-1,1.864052735E0,2.967282599E0
2.939702042E0,-7.645553870E-1,1.060781307E-2,4.745557831E-1,8.999225838E-1
2.949700042E0,-3.715686642E-1,1.118625710E-1,9.242580492E-2,3.988972755E-1
2.959690042E0,-1.848732884E0,4.681608295E-1,3.602903354E-1,1.940823785E0
2.969700042E0,-1.802746287E0,4.259940724E-1,3.566857462E-1,1.886422499E0
2.979698042E0,-1.710459390E0,4.524849926E-1,1.066456304E-1,1.772508754E0
2.989675042E0,-1.116406838E0,2.230233117E-1,1.238728068E-1,1.145184744E0
2.999697042E0,-5.757707937E-1,-2.332585521E-1,1.822168727E-1,6.473982914E-1
3.009695042E0,1.029513230E-1,-4.166644378E-1,-4.529081482E-1,6.239663608E-1
3.019674042E0,-7.019867443E-2,-3.782767362E-1,-7.138362730E-1,8.109151421E-1
3.029694042E0,-9.173989912E-2,-4.872459222E-1,-1.141855382E0,1.244852807E0
3.039692042E0,-6.345691700E-2,-4.834011586E-1,-1.142189405E0,1.241893754E0
3.049673042E0,-1.530647715E0,-4.577364866E-1,-3.587078961E-1,1.637399301E0
3.059691042E0,-1.518196361E0,-4.620503796E-1,-3.588127074E-1,1.627008698E0
3.069689042E0,-1.519774086E0,-1.530570001E-1,-1.399939915E-1,1.533863761E0
3.079663042E0,-1.793106275E0,-1.174113959E-1,4.231763357E-1,1.846102316E0
3.089687042E0,-1.171072603E0,5.179507022E-2,3.675274342E-1,1.228482880E0
