"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.388002683E0,1.669943333E-3,1.949674636E-2,5.066776276E-2,5.431513612E-2
1.398002749E0,-1.736122370E-2,7.131924853E-3,6.024837494E-2,6.310422429E-2
1.408002749E0,-1.961436868E-2,-1.472460944E-2,5.786132812E-2,6.284481581E-2
1.418002749E0,-1.205453277E-2,1.674126461E-2,5.787849426E-2,6.144511208E-2
1.428002749E0,-1.646798849E-2,1.152217761E-2,4.831695557E-2,5.233052089E-2
1.438002749E0,5.567669868E-4,1.406532340E-2,3.156852722E-2,3.456465279E-2
1.448002282E0,-1.307722926E-2,-1.027701888E-2,3.878307343E-2,4.219902637E-2
1.458002282E0,-1.475337148E-2,-1.031391695E-2,5.078697205E-2,5.388279301E-2
1.468002282E0,-1.444274187E-2,-7.637034170E-3,6.277370453E-2,6.486489855E-2
1.478002282E0,-1.178342104E-2,4.481821321E-3,4.123687744E-2,4.312094381E-2
1.488002282E0,-6.378293037E-3,-1.934198663E-2,6.999492645E-2,7.289776950E-2
1.498002648E0,8.988082409E-4,-1.444875170E-2,5.084609985E-2,5.286681523E-2
1.508003114E0,-5.969494581E-3,2.627419308E-4,5.086040497E-2,5.121020106E-2
1.518003114E0,5.802303553E-3,9.828215465E-3,6.282329559E-2,6.385160151E-2
1.528003114E0,1.946890354E-2,1.944402047E-2,6.518554688E-2,7.075495501E-2
1.538003114E0,1.864585280E-2,-1.163413376E-2,5.078411102E-2,5.533576445E-2
1.548003114E0,3.315627575E-3,-6.876269355E-3,1.003742218E-2,1.261056345E-2
1.558002647E0,-1.649910212E-2,2.669127658E-3,7.614135742E-3,1.836626462E-2
1.568002647E0,-2.149915695E-2,9.654629976E-3,6.267261505E-2,6.695731705E-2
1.578002647E0,-1.162701845E-2,-1.193956472E-2,6.268596649E-2,6.486348093E-2
1.588002647E0,-3.554826975E-2,-2.135323361E-3,7.944679260E-2,8.706337888E-2
1.598002647E0,-3.746852279E-2,2.775848843E-3,7.468032837E-2,8.359872596E-2
1.608002647E0,8.576989174E-3,-2.271818928E-3,4.357814789E-2,4.447224840E-2
1.618002647E0,8.224844933E-3,-2.710565925E-3,4.356193542E-2,4.441438348E-2
1.628002647E0,9.749740362E-3,4.001143388E-3,4.831123352E-2,4.944736464E-2
1.638002647E0,1.781225204E-3,-1.116647385E-3,4.588222504E-2,4.593036293E-2
1.648003113E0,1.767405868E-2,1.300100889E-2,5.781459808E-2,6.183790370E-2
1.658003113E0,1.159349084E-2,5.257956684E-3,4.099655151E-2,4.292752467E-2
1.668003113E0,1.318001747E-2,2.389397472E-3,4.574871063E-2,4.766934660E-2
1.678003113E0,3.482079506E-2,1.895189844E-2,1.941490173E-2,4.414295677E-2
1.688003113E0,-4.064017534E-2,-2.677092329E-3,9.888648987E-3,4.191152651E-2
1.698003046E0,-4.530015588E-2,1.898887008E-2,1.957798004E-2,5.287701402E-2
1.708003046E0,-6.846189499E-4,-4.720691592E-3,9.865665436E-2,9.877190431E-2
1.718003046E0,3.201520443E-2,1.903090067E-2,1.225633621E-1,1.280973311E-1
1.728003046E0,-7.208436728E-3,1.595425978E-2,-2.592372894E-2,3.128161901E-2
1.738003046E0,-3.239265084E-2,-8.679145947E-3,-4.742145538E-2,5.808102817E-2
1.748003046E0,-1.867115498E-3,3.092193976E-3,2.927589417E-2,2.949789421E-2
1.758003546E0,2.032300830E-2,7.906115614E-3,5.324649811E-2,5.753886418E-2
1.768003546E0,4.184076190E-2,1.049464289E-2,7.754325867E-3,4.382826092E-2
1.778003546E0,-1.514610648E-2,-2.785464376E-2,2.453517914E-2,4.009065647E-2
1.788003546E0,-3.252169490E-2,-3.043944016E-3,8.686923981E-2,9.280727913E-2
1.798003546E0,-2.390137315E-2,-1.384855807E-2,1.252431870E-1,1.282533199E-1
1.808003079E0,1.516729593E-3,-1.313883904E-2,8.939647675E-2,9.036957239E-2
1.818003079E0,-7.204473019E-3,-1.186862588E-3,4.394340515E-2,4.454588568E-2
1.828003079E0,-2.561092377E-2,1.541998889E-2,-2.545642853E-2,3.926480902E-2
1.838003079E0,1.606830955E-2,6.134411320E-3,-4.456520081E-2,4.776901398E-2
1.848003079E0,2.914279699E-2,-5.411275662E-3,-3.733253479E-2,4.766867603E-2
1.858003079E0,1.166316867E-2,1.751463860E-4,-2.767562866E-2,3.003332485E-2
1.868003079E0,-2.706611156E-2,-1.097989827E-2,5.860996246E-2,6.548480939E-2
1.878003079E0,-6.913530827E-2,-2.873698063E-2,1.210212708E-1,1.423083022E-1
1.888003079E0,-8.396202326E-2,-2.468552813E-2,2.169971466E-1,2.339802519E-1
1.898003545E0,-7.065907121E-2,-2.521820366E-2,2.459087372E-1,2.570987537E-1
1.908003545E0,-3.266015649E-2,-4.974683747E-3,2.148838043E-1,2.174085616E-1
1.918003545E0,-3.028887510E-2,-5.041046068E-3,1.071395874E-1,1.114527671E-1
1.928003545E0,-9.731918573E-3,1.495319419E-2,-1.036071777E-1,1.051320861E-1
1.938003545E0,-3.259390593E-3,2.050866187E-2,-1.467409134E-1,1.482029841E-1
1.948003078E0,3.935110569E-2,2.413341030E-2,-6.536006927E-2,8.001793341E-2
1.958003078E0,6.448736787E-2,-1.477655768E-2,6.410598755E-3,6.646851170E-2
1.968003078E0,2.745667100E-2,-1.438358612E-2,1.188888550E-1,1.228629976E-1
1.978003078E0,-1.564013958E-2,2.841405571E-3,1.500158310E-1,1.508556830E-1
1.988003078E0,-1.764941216E-2,-2.110342495E-2,1.236963272E-1,1.267187344E-1
1.998003078E0,1.978638768E-2,5.470777862E-3,8.055973053E-2,8.313423321E-2
2.008003544E0,2.526059747E-2,-2.382218838E-3,1.583290100E-2,2.990741555E-2
2.018003544E0,1.857584715E-2,-1.245448180E-2,-8.199691772E-3,2.382039377E-2
2.028003544E0,2.884551883E-2,4.308802076E-3,-2.743339539E-2,4.004024118E-2
2.038003544E0,1.499101520E-2,-7.586911321E-3,8.393287659E-3,1.878134813E-2
2.048003544E0,1.561811566E-2,2.317812294E-3,7.056427002E-2,7.230915567E-2
2.058003044E0,-2.481400967E-3,3.235507756E-4,6.810855865E-2,6.815451414E-2
2.068003044E0,-1.699236035E-2,-6.613500416E-3,4.415988922E-2,4.777629657E-2
2.078003044E0,-1.408663392E-2,1.707964763E-2,2.742290497E-2,3.524433763E-2
2.088003044E0,-4.067540169E-3,7.049279287E-3,2.983665466E-2,3.092673896E-2
2.098003044E0,-2.044823766E-2,-7.682828233E-3,6.337356567E-2,6.703256745E-2
2.108003044E0,-1.329481602E-2,-9.966108948E-3,7.773780823E-2,7.949366194E-2
2.118003044E0,-1.261183619E-2,-2.376709878E-2,3.946208954E-2,4.776180386E-2
2.128003044E0,1.639005542E-2,2.260450274E-4,2.510833740E-2,2.998522336E-2
2.138003044E0,9.218662977E-3,1.439117547E-2,2.271461487E-2,2.842610433E-2
2.148003510E0,1.822459698E-2,1.448355708E-2,6.339073181E-2,6.752995069E-2
2.158003510E0,-1.104044914E-2,1.219309866E-2,6.815528870E-2,7.011209988E-2
2.168003510E0,3.236621618E-3,-9.480070323E-3,8.491134644E-2,8.550020004E-2
2.178003510E0,2.132397890E-2,-1.610834152E-4,7.528400421E-2,7.824589008E-2
2.188003510E0,1.027983427E-2,-7.544817403E-3,-8.583068848E-3,1.537102251E-2
2.198003043E0,-1.111504436E-2,-5.272140726E-3,-3.970146179E-2,4.156375521E-2
2.208003043E0,8.591353893E-3,-8.229849860E-3,-3.762245178E-3,1.247783151E-2
2.218003043E0,-8.606344461E-3,3.788304515E-3,6.325626373E-2,6.395135118E-2
2.228003043E0,-1.121720672E-2,-7.895329967E-3,1.111326218E-1,1.119759866E-1
2.238003043E0,-1.365467906E-2,-1.460160315E-2,9.437084198E-2,9.646508638E-2
2.248003043E0,7.979363203E-3,-1.129330136E-2,2.973270416E-2,3.279089187E-2
2.258003109E0,-4.176944494E-3,1.544313226E-2,-1.576614380E-2,2.246126643E-2
2.268003109E0,5.425214767E-3,1.248651184E-2,-1.576614380E-2,2.083067986E-2
2.278003109E0,1.286858320E-2,2.168498561E-2,5.367755890E-2,5.930530637E-2
2.288003109E0,8.239448071E-4,-2.600002661E-2,9.437751770E-2,9.789686469E-2
2.298003109E0,8.462369442E-4,-2.299342863E-2,4.888916016E-2,5.403298861E-2
2.308002642E0,-5.560725927E-3,8.495623246E-3,-8.538246155E-3,1.326645901E-2
2.318002642E0,-2.134439349E-2,-6.042750552E-3,3.478050232E-3,2.245428247E-2
2.328002642E0,1.240462065E-3,-1.563131437E-2,1.112680435E-1,1.123674964E-1
2.338002642E0,-3.163975477E-2,-2.216241322E-2,1.136932373E-1,1.200766374E-1
2.348002642E0,-2.128157020E-2,2.978987992E-3,9.697246552E-2,9.932491464E-2
2.358002642E0,-6.842046976E-3,-4.019483924E-3,8.739852905E-2,8.775803518E-2
2.368002642E0,1.154056191E-2,3.326842561E-3,8.351325989E-3,1.462863960E-2
2.378002642E0,-4.239022732E-3,5.474522710E-3,-6.079673767E-3,9.214236036E-3
2.388002642E0,-9.516656399E-3,6.194915622E-4,3.474235535E-3,1.014991780E-2
2.398003108E0,1.430442929E-2,1.243915502E-2,-1.089668274E-2,2.186519997E-2
2.408002908E0,2.393037081E-3,-7.024867460E-3,2.980899811E-2,3.071891530E-2
2.418002908E0,7.752478123E-3,1.407228410E-4,3.941154480E-2,4.016703354E-2
2.428002908E0,-7.818639278E-4,-1.982295886E-3,8.016300201E-2,8.019131936E-2
2.438002908E0,7.010489702E-3,-6.390642375E-3,7.061386108E-2,7.124819052E-2
2.448002441E0,-1.814812422E-3,7.885063998E-3,5.628395081E-2,5.686256147E-2
2.458002441E0,-1.077678800E-2,-9.058134630E-3,5.391693115E-2,5.572454062E-2
2.468002441E0,-6.856620312E-4,7.672415115E-3,5.633544922E-2,5.685964232E-2
2.478002441E0,1.591926813E-2,7.719062269E-4,7.548332214E-2,7.714759140E-2
2.488002441E0,1.046666503E-2,1.303410809E-2,6.348133087E-2,6.564539908E-2
2.498002441E0,2.227425575E-4,-1.122481190E-2,3.711318970E-2,3.877415203E-2
2.508002907E0,4.258155823E-4,2.198370546E-2,2.514934540E-2,3.340590066E-2
2.518002907E0,-4.098296165E-3,2.166792378E-2,3.713321686E-2,4.318762261E-2
2.528002907E0,-4.690825939E-3,-1.005841605E-2,7.541370392E-2,7.622599504E-2
2.538002907E0,9.581565857E-3,-1.456732862E-2,4.189014435E-2,4.537397559E-2
2.548002907E0,-2.835810184E-3,1.647939906E-2,-8.411407471E-3,1.871801774E-2
2.558002840E0,-2.890780568E-2,1.796444878E-3,1.178741455E-3,2.898754689E-2
2.568002840E0,-1.667430997E-2,-1.264345460E-2,6.583499908E-2,6.908065331E-2
2.577969506E0,-1.216048002E-2,-1.708006114E-2,7.540035248E-2,7.826122230E-2
2.587936172E0,9.292393923E-3,-1.655931585E-2,6.581974030E-2,6.850399798E-2
2.597902838E0,-9.594649076E-3,-7.077310234E-3,5.146598816E-2,5.282890826E-2
2.607869504E0,-1.162272692E-2,1.207306143E-2,4.190635681E-2,4.513301823E-2
2.617836637E0,-2.697974443E-3,-2.665136009E-3,8.976078033E-2,8.984085764E-2
2.627803303E0,1.338428259E-2,-7.184989750E-3,7.536411285E-2,7.687985825E-2
2.637769969E0,-4.308968782E-3,9.736791253E-3,4.898452759E-2,5.012839773E-2
2.647736635E0,-4.940569401E-3,-1.187400520E-2,1.064682007E-2,1.669598763E-2
2.657703301E0,3.704130650E-3,2.106560394E-3,2.496910095E-2,2.533010428E-2
2.667669967E0,-1.154381037E-2,-5.264852196E-3,5.844879150E-2,5.981002804E-2
2.677636633E0,-1.422101259E-2,-1.461141557E-2,5.364704132E-2,5.739107689E-2
2.687603299E0,-4.443675280E-3,-7.030347362E-3,1.056098938E-2,1.344271292E-2
2.697569499E0,-1.611971855E-2,-1.819770783E-3,1.536273956E-2,2.234212744E-2
2.707536365E0,-1.112952828E-2,1.038682647E-2,4.410362244E-2,4.665706887E-2
2.717503031E0,-6.260007620E-3,1.038812287E-2,3.453063965E-2,3.659871400E-2
2.727470131E0,2.033448219E-2,7.552206516E-4,3.693580627E-2,4.217007600E-2
2.737436464E0,1.259207726E-3,2.485917695E-2,3.215122223E-2,4.066036613E-2
2.747403130E0,-7.449090481E-4,3.290984780E-3,2.498626709E-2,2.521307227E-2
2.757369796E0,8.974611759E-3,3.286391497E-3,6.090736389E-2,6.165266419E-2
2.767336462E0,1.357153058E-2,-1.777192578E-3,9.681224823E-2,9.777502883E-2
2.777303128E0,3.004434705E-2,5.573853850E-3,7.285690308E-2,7.900543628E-2
2.787269794E0,2.903518081E-2,-1.390481927E-2,8.164405823E-3,3.321209487E-2
2.797236460E0,-8.217096329E-3,-6.946871057E-3,-1.474380493E-3,1.086063936E-2
2.807202660E0,1.025268435E-2,1.219199505E-2,4.159164429E-2,4.453792939E-2
2.817169326E0,-1.445013285E-2,4.973076284E-3,5.831718445E-2,6.028624909E-2
2.827135992E0,-9.871780872E-3,-1.168105751E-2,5.591297150E-2,5.796688316E-2
2.837102658E0,-3.196299076E-4,1.475223713E-2,4.633522034E-2,4.862800949E-2
2.847069324E0,-7.486552000E-3,2.641690895E-3,2.718162537E-2,2.831726945E-2
2.857035990E0,-1.459676027E-2,1.209590491E-2,2.239704132E-2,2.934286601E-2
2.867003123E0,2.310544252E-3,4.889525473E-3,4.873943329E-2,4.903854027E-2
2.877003123E0,-2.425789833E-3,2.061598003E-3,6.789588928E-2,6.797048201E-2
2.887003123E0,2.333045006E-3,4.569709301E-3,4.874038696E-2,4.900969969E-2
2.897003123E0,3.109234571E-2,9.406108409E-3,4.634761810E-2,5.659779626E-2
2.907003123E0,4.292994738E-3,9.082548320E-3,3.914260864E-2,4.041121502E-2
2.917002656E0,1.371341944E-2,-5.303751677E-3,4.871273041E-2,5.088337409E-2
2.927002656E0,-1.554811001E-2,1.602378115E-2,3.671646118E-2,4.297212828E-2
2.937002656E0,8.480668068E-3,1.361041889E-2,3.193187714E-2,3.573247837E-2
2.947002656E0,5.820930004E-3,-6.081037223E-3,3.670787811E-2,3.766072962E-2
2.957002356E0,-1.331612468E-2,-8.307272568E-3,7.262325287E-2,7.429984395E-2
2.967002356E0,-2.287185192E-2,-5.684494972E-3,5.107593536E-2,5.625110014E-2
2.977002822E0,-1.309561729E-2,1.595361158E-2,5.108547211E-2,5.509753511E-2
2.987002822E0,-5.307912827E-3,-1.338861138E-2,5.350494385E-2,5.540945650E-2
2.997002822E0,8.711665869E-3,1.048569288E-2,3.672981262E-2,3.917808077E-2
3.007002822E0,-2.247196436E-2,5.108434707E-4,4.151630402E-2,4.721073652E-2
3.017002822E0,1.252382994E-3,-1.901358366E-3,2.474498749E-2,2.484950769E-2
3.027002388E0,2.282083035E-2,1.238744333E-2,3.192806244E-2,4.115386034E-2
3.037002721E0,8.479177952E-3,-1.992214471E-3,1.517009735E-2,1.749277653E-2
