"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.900030040E-1,1.108625531E-2,1.161602139E-2,6.770420074E-2,6.958229522E-2
6.000030040E-1,2.070678025E-2,2.042576671E-3,5.094528198E-2,5.503057899E-2
6.100030040E-1,-1.206355542E-2,-4.141628742E-4,7.490921021E-2,7.587549455E-2
6.200030040E-1,-2.407153696E-2,-9.628400207E-3,7.254600525E-2,7.703939161E-2
6.300025370E-1,-4.818633199E-3,2.334371209E-3,7.254695892E-2,7.274427650E-2
6.400025370E-1,4.787288606E-3,-4.784539342E-3,6.775760651E-2,6.809481029E-2
6.500025370E-1,-2.427369356E-3,5.361437798E-5,6.775665283E-2,6.780014011E-2
6.600025370E-1,1.379741728E-2,1.937949657E-2,6.281948090E-2,6.717306597E-2
6.700025370E-1,1.068392396E-2,2.202907205E-2,7.013034821E-2,7.428116845E-2
6.800030030E-1,-3.583572805E-3,2.202013135E-2,6.294727325E-2,6.678388570E-2
6.900035030E-1,-4.713803530E-3,-1.483835280E-2,5.109882355E-2,5.341803465E-2
7.000035030E-1,-1.658778638E-2,-1.005882025E-2,5.349254608E-2,5.690155541E-2
7.100035030E-1,-2.208344638E-3,-1.011942327E-2,8.222579956E-2,8.287557919E-2
7.200035030E-1,-1.764662564E-3,9.370893240E-3,8.452701569E-2,8.506317684E-2
7.300035030E-1,1.969693601E-2,2.180561423E-3,6.297779083E-2,6.602216502E-2
7.400030030E-1,5.415134132E-3,1.180917025E-2,7.015991211E-2,7.135259944E-2
7.500030030E-1,5.386754870E-3,-4.136562347E-5,6.058025360E-2,6.081928942E-2
7.600030030E-1,5.411595106E-3,-1.183152199E-4,6.058216095E-2,6.082349534E-2
7.700030030E-1,7.731616497E-3,4.716500640E-3,4.621410370E-2,4.709316991E-2
7.800030030E-1,-6.661236286E-3,2.328723669E-3,5.818462372E-2,5.861096706E-2
7.900030030E-1,2.954959869E-3,-9.595468640E-3,7.973384857E-2,8.036349553E-2
8.000030030E-1,5.124539137E-3,-4.177421331E-3,5.571842194E-2,5.610930666E-2
8.100030030E-1,-6.804145873E-3,6.146728992E-4,7.008361816E-2,7.041582037E-2
8.200030030E-1,7.599622011E-3,-1.917302608E-3,6.290340424E-2,6.338981439E-2
8.300034690E-1,1.007669419E-2,-1.866281033E-3,7.248115540E-2,7.320205365E-2
8.400034690E-1,1.166217029E-3,2.595663071E-3,6.997394562E-2,7.003178274E-2
8.500034690E-1,7.400467992E-3,-7.771119475E-3,5.334949493E-2,5.441806533E-2
8.600034690E-1,-1.822337508E-3,6.099492311E-3,7.718086243E-2,7.744294833E-2
8.700034690E-1,6.525814533E-4,3.685697913E-3,7.239341736E-2,7.249011732E-2
8.800030020E-1,-1.123318821E-2,6.087064743E-3,7.718181610E-2,7.823215203E-2
8.900030020E-1,-1.119235903E-2,6.020277739E-3,7.718372345E-2,7.822301330E-2
9.000030020E-1,8.997462690E-3,8.592426777E-3,5.095863342E-2,5.245537583E-2
9.100030020E-1,4.222087562E-3,-3.324806690E-3,5.813884735E-2,5.838669313E-2
9.200030020E-1,-1.344662160E-2,1.196096838E-2,7.004833221E-2,7.232319989E-2
9.300030020E-1,-6.233908236E-3,-9.523123503E-3,7.723045349E-2,7.806468113E-2
9.400035020E-1,-3.740973771E-3,2.158854902E-2,7.247734070E-2,7.571674351E-2
9.500035020E-1,-8.560575545E-3,2.484321594E-3,8.444786072E-2,8.491699763E-2
9.600035020E-1,-2.528202534E-2,2.646192908E-3,9.162616730E-2,9.508700056E-2
9.700035020E-1,-8.074305952E-3,-4.634276032E-3,5.341529846E-2,5.422052232E-2
9.800030350E-1,-8.091919124E-3,-2.135723829E-3,5.820083618E-2,5.879947112E-2
9.900025350E-1,1.460179687E-3,1.721008122E-2,4.143714905E-2,4.489272036E-2
1.000002535E0,4.096495360E-2,-5.402265489E-2,2.959060669E-2,7.397417569E-2
1.010002535E0,-1.863545924E-2,2.699044347E-2,3.890514374E-2,5.088589774E-2
1.020002535E0,2.470130101E-2,-4.024772346E-2,3.412342072E-2,5.826183448E-2
1.030002535E0,-1.116771996E-2,3.899690509E-2,3.411865234E-2,5.300527345E-2
1.040002535E0,3.044553101E-3,-3.785267472E-2,4.848670959E-2,6.158778527E-2
1.050002535E0,5.479305983E-3,6.181001663E-4,8.200359344E-2,8.218877162E-2
1.060002535E0,-1.600734890E-3,-3.923371434E-3,9.636497498E-2,9.645809244E-2
1.070002535E0,2.710026875E-2,1.528106630E-2,5.566120148E-2,6.376601684E-2
1.080003001E0,2.228260040E-2,1.312191784E-2,9.635829926E-2,9.976783472E-2
1.090003001E0,2.366371453E-3,-1.066739857E-2,1.254844666E-2,1.663900897E-2
1.100003001E0,-2.483403683E-2,2.317340672E-2,6.999778748E-2,7.780376865E-2
1.110003001E0,3.785453737E-3,-2.745082974E-2,3.409099579E-2,4.393260415E-2
